Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
RUSHIL,Rushil Decor Ltd.,,15.44,15.44,21.26,140.56,152.97,0.5,224.76,27.09,21.27,13.2,15.44,,12.05,9.46,5.87,6.86,10.98,5.21,2.93,1.89,42.7,,1.1,0.61,3.92,3.23,2.35,96.77,97.65,,496.38,1.48,12.27,0.31,96.76,0.5,0.31,0.22
RVNL,Rail Vikas Nigam Ltd.,,3.79,3.79,3.89,21.58,21.58,1.14,69.69,5.05,4.95,4.75,3.79,,7.24,7.1,6.81,5.43,17.55,11.36,6.7,0.95,123.4,,3.16,3.15,"1,582.52",2.45,2.38,97.55,97.62,,"5,965.09",0.41,5.67,0.19,97.54,0.6,0.19,0.29
SABEVENTS,SAB Events & Governance Now Media Ltd.,,-0.93,-0.93,-0.14,3.32,3.32,0.0,1.93,-0.13,-0.93,-0.93,-0.93,,-7,-48.32,-48.39,-48.39,-28.1,-26.79,-18.54,0.37,0.35,,0.31,0.31,0,0,0.0,0,0,,2.52,1.25,-17.83,0.65,0,0.38,0.65,-0.75
SABTN,Sri Adhikari Brothers Television Ltd.,,-10.54,-10.54,-3.91,-9.21,-9.21,0.0,-0.33,0.02,-6.61,-10.52,-10.54,,-5.37,"2,029.50","3,232.03","3,237.35",0,113.82,-21.07,-0.07,-0.01,,0.03,0.01,0,0,0.0,0,0,,5.28,-4.64,86.29,-3.07,0,-0.11,-3.08,-10.54
SADBHAV,Sadbhav Engineering Ltd.,,4.96,4.96,11.28,122.63,122.63,0.0,131.24,23.04,16.72,6.4,4.96,,17.55,12.73,4.87,3.78,4.04,11.43,1.83,0.51,48.57,,1.53,1.46,15.29,20.14,8.86,79.86,91.14,,"1,427.59",0.63,3.61,0.22,79.85,0.23,0.22,0.18
SADBHIN,Sadbhav Infrastructure Projects Ltd.,,10.69,10.69,10.69,49.63,49.63,0.0,5.16,0.92,0.92,12.46,10.69,,17.79,17.76,241.41,207.19,21.54,1.36,12.42,0.45,5.99,,0.65,0.65,0,2.8,2.8,97.2,97.2,,"1,256.54",6.91,38.84,2.71,97.19,0.28,2.71,0.76
SAGARDEEP,Sagardeep Alloys Ltd.,,0.23,0.23,0.6,23.21,23.21,0.0,29.73,1.48,1.11,0.28,0.23,,4.98,3.72,0.93,0.77,0.98,4.69,0.63,0.38,82.7,,1.68,1.07,3.93,0,0.0,0,0,,73.44,2.17,43.62,1.88,0,2.41,1.88,0.0
SAGCEM,Sagar Cements Ltd.,,16.17,16.17,40.31,463.42,463.42,2.5,380.42,60.69,35.97,20.75,15.59,,15.95,9.45,5.45,4.09,3.36,6.21,2.07,0.22,50.56,,0.83,0.62,10.51,14.68,5.67,85.32,94.33,,893.75,1.05,6.61,0.8,85.31,0.66,0.8,0.05
SAIL,Steel Authority of India Ltd.,,4.89,4.89,13.99,96.3,96.3,0.0,149.28,27.08,17.99,7.68,4.89,,18.13,12.04,5.14,3.27,5.08,9.26,1.61,1.29,49.28,,0.91,0.38,2.6,0,0.0,0,0,,"60,358.43",0.98,5.4,0.15,0,0.24,0.15,0.21
SAKAR,Sakar Healthcare Ltd.,,6.43,6.43,11.16,54.35,54.35,0.0,55.46,14.41,9.68,8.17,6.43,,25.98,17.44,14.73,11.59,11.83,14.35,8.35,0.18,72.07,,1.52,0.75,7.59,0,0.0,0,0,,89.17,1.07,4.14,0.9,0,0.92,0.9,0.13
SAKHTISUG,Sakthi Sugars Ltd.,,-17.31,-17.31,-13.18,-13.51,-13.51,0.0,67.57,3.61,-0.54,-17.53,-17.33,,5.34,-0.79,-25.94,-25.64,0,16.74,-11.23,-1.42,43.82,,0.41,0.37,11.86,0,0.0,0,0,,306.03,0.38,7.13,0.11,0,-0.54,0.11,-2.37
SAKUMA,SAKUMA EXPORTS LTD. Ltd.,,0.53,0.53,0.59,9.96,9.96,0.1,70.37,0.99,0.93,0.82,0.53,,1.4,1.31,1.16,0.75,5.31,9.14,1.15,0.01,154.29,,1.24,1.2,44.03,18.9,16.98,81.1,83.02,,22.19,0.01,1.05,0.05,81.09,0.34,0.05,0.16
SALASAR,Salasar Techno Engineering Ltd.,,16.62,16.62,20.38,155.47,155.47,2.0,395.56,39.95,36.19,20.71,16.62,,10.09,9.14,5.23,4.2,10.68,22.13,4.87,0.8,116.02,,1.47,1.08,5.62,15.04,12.26,84.96,87.74,,258.71,0.49,4.87,0.2,84.95,0.5,0.2,0.21
SALONA,Salona Cotspin Ltd.,,2.23,2.23,7.17,60.22,60.22,0.0,228.65,16.18,11.21,3.56,2.2,,7.07,4.9,1.55,0.96,3.65,14.77,1.4,1.18,146.25,,1.33,0.48,3.32,0,0.0,0,0,,57.15,0.47,6.63,0.16,0,0.62,0.16,0.06
SALSTEEL,SAL Steel Ltd.,,1.87,1.87,2.75,1.71,1.71,0.0,48,3.07,2.19,2.01,1.87,,6.39,4.55,4.18,3.89,109.04,10.11,5.05,10.03,129.96,,1.09,0.94,20.64,0,0.0,0,0,,159.92,0.39,6.13,0.04,0,1,0.04,1.09
SALZERELEC,Salzer Electronics Ltd.,,16.51,16.51,25.54,193.57,193.57,1.6,354.72,41.34,32.31,19.06,16.51,,11.65,9.1,5.37,4.65,8.52,14.91,4.34,0.56,93.43,,1.35,0.75,3.61,11.68,7.55,88.32,92.45,,262.23,0.46,3.97,0.17,88.31,0.31,0.17,0.27
SAMPANN,Sampann Utpadan India Ltd.,,-2.1,-2.1,-1.02,3.88,3.88,0.0,5.01,-0.61,-1.69,-2.56,-2.1,,-12.15,-33.74,-51.15,-41.91,-54.01,-8.83,-9.65,4.34,23.04,,1.02,0.65,5.29,0,0.0,0,0,,75.74,3.73,-30.64,0.36,0,0.47,0.36,-1.15
SANDESH,Sandesh Ltd.,,77.1,77.1,87.49,"1,026.89","1,026.89",5.0,450.59,107.29,96.91,97.6,77.1,,23.81,21.5,21.66,17.11,7.5,9.37,7.01,0,40.99,,9.16,8.69,14.65,7.81,6.88,92.19,93.12,,316.08,0.93,3.89,0.97,92.18,0.43,0.97,0.18
SANDHAR,Sandhar Technologies Ltd.,,10.12,10.12,22.68,125.86,125.86,2.0,272.47,28.1,15.54,13.44,10.12,,10.31,5.7,4.93,3.71,8.04,12.03,5.84,0.05,157.37,,1.19,0.73,13.55,24.7,11.02,75.3,88.98,,809.77,0.49,4.79,0.47,75.29,1.02,0.47,0.08
SANGAMIND,Sangam (India) Ltd.,,3.37,3.37,23.92,135.27,135.27,1.0,452.3,43.08,22.53,5.12,3.37,,9.52,4.98,1.13,0.74,2.49,10.74,0.91,1.13,123.21,,1.29,0.7,4.85,29.62,4.17,70.38,95.83,,726.79,0.41,4.28,0.08,70.37,0.26,0.08,0.1
SANGHIIND,Sanghi Industries Ltd.,,2.6,2.6,5.08,68.34,68.34,0.0,35.36,8.18,5.71,2.6,2.6,,23.14,16.14,7.36,7.36,3.8,5.32,1.91,0.66,26.07,,0.82,0.32,2.49,0,0.0,0,0,,"1,560.51",1.76,7.6,0.54,0,0.28,0.54,0.14
SANGHVIMOV,Sanghvi Movers Ltd.,,-1.53,-1.53,30.9,167.81,167.81,0.0,74.59,36.97,4.55,-4.93,-1.53,,49.57,6.09,-6.61,-2.04,-0.9,2.06,-0.6,0.3,29.55,,0.78,0.7,30.39,0,0.0,0,0,,427.35,1.32,2.67,0.66,0,0.29,0.66,-0.03
SANGINITA,Sanginita Chemicals Ltd.,,1.95,1.95,2.38,22.36,22.36,0.0,92.53,4.95,4.51,2.61,1.95,,5.34,4.87,2.81,2.1,8.71,20.02,4.29,0.9,203.86,,1.87,1.35,7.84,0,0.0,0,0,,162.1,1.01,18.98,0.8,0,3.3,0.8,0.03
SARDAEN,Sarda Energy and Minerals Ltd.,,50.57,50.57,64.82,480.3,480.3,5.0,394.98,83.46,69.21,59.31,50.57,,21.12,17.52,15.01,12.8,10.52,12.24,7.65,0.21,59.78,,2.84,1.77,3.85,9.88,7.71,90.12,92.29,,789.82,0.55,2.63,0.3,90.11,0.25,0.3,0.43
SAREGAMA,Saregama India Ltd.,,28.2,28.16,30.67,237.45,237.45,1.5,286.99,44.16,41.61,37.75,28.11,,15.38,14.49,13.15,9.79,11.84,15.7,7.91,0.02,80.77,,1.99,1.42,5.61,0,0.0,0,0,,343.07,0.69,4.46,0.68,0,0.83,0.68,0.14
SARLAPOLY,Sarla Performance Fibers Ltd.,,4.14,4.14,6.25,42.17,42.17,0.0,35.73,7.68,5.57,4.41,4.14,,21.5,15.58,12.35,11.57,9.8,10.4,5.86,0.38,50.64,,1.61,1.34,7.82,12.07,7.98,87.93,92.02,,172.79,0.58,2.69,0.36,87.92,0.3,0.36,0.32
SATIA,Satia Industries Ltd.,,9.18,9.18,146.46,395.48,395.48,1.5,808.64,190.12,135.5,115.28,91.84,,23.51,16.75,14.25,11.35,23.22,20.67,10.86,0.55,95.68,,1.3,0.87,9.95,3.26,2.04,96.74,97.96,,269.89,0.33,1.42,0.08,96.73,0.17,0.08,1.37
SBILIFE,SBI Life Insurance Company Ltd.,,14.22,14.22,14.23,87.43,87.43,0.0,437.96,22.31,22.31,22.22,14.22,,5.09,5.09,5.07,3.24,16.26,1.37,0.85,0,0.28,,1.93,1.93,0,0,0.0,0,0,,"62,673.46",1.43,28.09,1.46,0,7.33,1.46,0.02
SBIN,State Bank of India,,16.23,16.23,19.94,233.34,259.96,0.0,288.33,16.23,,"10,315,720.80","580,806.85","223,169,169.33",,"116,220,402.06","6,543,566.51","2,514,299,397.05",,1.79,44.22,5.63,-11.94,0.36,6.95,2.48,42.57,6.51,1.14,-0.77,1.9,4.02,,"3,565,310.84",13.86,0.84,0.68,100,0.08,
SCI,Shipping Corporation of India Ltd.,,6.49,6.49,20.9,156.68,156.68,0.75,95.01,29.69,15.28,7.46,6.49,,31.24,16.08,7.85,6.83,4.14,7.78,2.2,0.51,32.22,,0.53,0.5,33.68,0,0.0,0,0,,"4,501.15",1.02,3.25,0.4,0,0.24,0.4,0.17
SEAMECLTD,Seamec Ltd.,,51.18,51.18,69.22,187.77,187.77,1.0,143.66,71.77,53.72,53.32,51.18,,49.95,37.39,37.11,35.62,27.25,28.07,20.01,0,56.19,,1.64,1.53,20.83,0,0.0,0,0,,648.09,1.77,3.55,1.84,0,1.4,1.84,0.19
SECURKLOUD,Securekloud Technologies Ltd.,,-1.72,-1.72,-1.62,27.11,27.11,0.0,13.91,1.44,1.33,-1.68,-1.72,,10.31,9.56,-12.1,-12.37,-6.34,2.75,-3.04,0.96,24.61,,2.03,2.03,0,0,0.0,0,0,,160.56,3.78,36.65,1.91,0,0.98,1.91,-0.06
SELAN,Selan Exploration Technology Ltd.,,14.64,14.64,16.83,215.63,215.63,5.0,58.95,29.34,27.26,21.23,14.76,,49.76,46.24,36.01,25.04,6.84,10.85,5.7,0,22.79,,18.06,17.4,12.13,33.87,29.7,66.13,70.3,,58.1,0.65,1.3,1.15,66.12,0.31,1.15,0.22
SEPC,SEPC Ltd.,,-0.83,-0.83,-0.78,12.12,12.12,0.0,7.01,0.92,0.86,-0.83,-0.83,,13.13,12.31,-11.89,-11.89,-6.87,5.33,-3.35,0.56,28.21,,1.76,1.75,209.64,0,0.0,0,0,,821.33,1.21,9.18,0.32,0,0.19,0.32,-0.37
SESHAPAPER,Seshasayee Paper and Boards Ltd.,,27.68,27.68,33.24,158.36,158.36,4.0,187.78,46.11,40.56,39.46,27.69,,24.55,21.59,21.01,14.74,17.48,21.41,12.23,0.01,82.96,,2.57,1.84,6.99,14.45,12.03,85.55,87.97,,336.77,0.28,1.16,0.55,85.54,0.66,0.55,0.27
SETCO,Setco Automotive Ltd.,,-1.13,-1.13,0.29,17.31,17.31,0.0,31.25,4.49,3.07,-1.4,-1.13,,14.37,9.82,-4.47,-3.62,-6.54,12.67,-2.18,1.04,60.21,,0.68,0.36,3.56,0,0.0,0,0,,313.09,0.75,5.21,0.18,0,0.33,0.18,-0.2
SEYAIND,Seya Industries Ltd.,,19.1,17.69,25.87,394.18,394.18,0.0,104.96,31.1,24.34,21.12,19.11,,29.63,23.19,20.12,18.21,4.84,3.57,2.65,0.79,14.56,,1.92,1.66,9.97,0,0.0,0,0,,872.65,3.38,11.41,0.4,0,0.11,0.4,0.45
SFL,Sheela Foam Ltd.,,33.93,33.93,40.71,170.17,170.17,0.0,359.71,55.01,48.23,44.1,33.93,,15.29,13.4,12.26,9.43,19.93,25.55,14.15,0,150.04,,2.36,1.7,10.62,0,0.0,0,0,,"6,304.10",3.59,23.49,3.61,0,7.63,3.61,0.03
SGL,STL Global Ltd.,,9.22,9.22,9.77,-4.29,-4.29,0.0,33.95,1.1,0.47,9.14,9.14,,3.23,1.38,26.92,26.92,-213.23,1.92,26.63,-4.13,98.93,,2.59,2.23,9.64,0,0.0,0,0,,63.5,0.69,21.24,0.17,0,-1.36,0.17,1.56
SHAH,SHAH METACORP Ltd.,,-0.86,-0.86,-0.51,1.51,1.51,0.0,4.09,-0.26,-0.61,-0.99,-0.86,,-6.42,-14.97,-24.19,-21.14,-57.32,-30.68,-7.43,3.17,35.17,,0.94,0.78,2.58,0,0.0,0,0,,95.03,1.47,-22.87,0.31,0,0.83,0.31,-0.69
SHAHALLOYS,Shah Alloys Ltd.,,-7.32,-7.32,-0.76,-6.43,-6.43,0.0,247.17,-27.65,-34.2,7.06,-7.32,,-11.18,-13.83,2.85,-2.96,0,-38.7,-3.31,-13.37,112.1,,0.43,0.1,5.74,0,0.0,0,0,,183.36,0.37,-3.35,0.03,0,-1.05,0.03,-1.08
SHALPAINTS,Shalimar Paints Ltd.,,-6.98,-6.98,-4.98,47.22,47.22,0.0,63.32,-5.91,-7.91,-10.28,-6.98,,-9.33,-12.48,-16.24,-11.01,-14.77,-15.16,-7.28,0.46,66.17,,0.82,0.45,3.97,0,0.0,0,0,,381.82,1.11,-11.89,0.78,0,1.04,0.78,-0.14
SHANTIGEAR,Shanthi Gears Ltd.,,3.28,3.28,4.38,29.81,29.81,2.0,31.59,5.36,4.26,4.26,3.28,,16.95,13.49,13.49,10.39,11.01,14.2,8.9,0,85.6,,3.32,2.16,3.98,73.48,55.12,26.52,44.88,,508.45,2.1,12.38,2.11,26.51,2.23,2.11,0.05
SHARDACROP,Sharda Cropchem Ltd.,,21.27,21.27,36.46,145.3,145.3,4.0,179.12,38.53,23.34,23.14,21.27,,21.51,13.02,12.92,11.87,14.63,15.06,8.75,0,73.74,,1.93,1.48,4.55,28.21,16.45,71.79,83.55,,866.04,0.54,2.49,0.6,71.78,0.74,0.6,0.2
SHARDAMOTR,Sharda Motor Industries Ltd.,,97.12,97.12,164.75,617.57,617.57,0.0,"1,451.30",201.16,133.53,131.97,97.13,,13.86,9.2,9.09,6.69,15.72,20.76,9.24,0,138.11,,1.64,1.2,8.07,0,0.0,0,0,,183.36,0.21,1.53,0.38,0,0.9,0.38,0.18
SHEMAROO,Shemaroo Entertainment Ltd.,,8.75,8.75,11.5,220.6,220.6,0.0,176.47,28.28,25.53,12.9,8.75,,16.02,14.46,7.3,4.96,3.96,11.04,2.68,0.37,54.17,,3.25,0.48,0.67,0,0.0,0,0,,357.18,0.74,4.65,0.29,0,0.23,0.29,0.17
SHILPAMED,Shilpa Medicare Ltd.,,20.63,20.63,28.05,178.27,178.27,1.1,98.86,31.42,27.13,26.05,23.76,,31.78,27.44,26.34,24.03,13.32,13.31,9.58,0.22,39.87,,2.52,1.95,3.91,10.65,9.02,89.35,90.98,,"2,286.03",2.84,8.92,2.47,89.34,1.37,2.47,0.1
SHIVAMAUTO,Shivam Autotech Ltd.,,-3.71,-3.71,1.67,13.52,13.52,0.0,58.78,5.26,-0.12,-5.42,-3.71,,8.95,-0.2,-9.22,-6.31,-27.47,-0.33,-5.12,2.82,81.15,,0.54,0.31,6.84,0,0.0,0,0,,468.89,0.8,8.91,0.16,0,0.7,0.16,-0.39
SHIVAMILLS,Shiva Mills Ltd.,,1.32,1.32,7.58,95.27,95.27,0.0,190.02,14.58,8.32,1.75,1.32,,7.67,4.37,0.91,0.69,1.38,8.17,0.81,0.48,116.77,,1.19,0.55,4.89,105.84,18.46,-5.84,81.54,,60.04,0.37,4.77,0.13,-5.84,0.26,0.13,0.05
SHIVATEX,Shiva Texyarn Ltd.,,1.19,1.19,12.53,85.74,85.74,0.0,283.99,29.49,18.16,0.95,1.19,,10.38,6.39,0.33,0.42,1.39,11.66,0.43,1.52,103.78,,0.97,0.44,4.6,0,0.0,0,0,,266.08,0.72,6.96,0.28,0,0.94,0.28,0.01
SHK,S H Kelkar & Company Ltd.,,2.03,2.03,3.97,38.93,38.93,0.95,50.87,5.68,3.71,2.74,2,,11.17,7.3,5.38,3.94,5.14,8.72,2.97,0.13,75.48,,1.09,0.59,4.07,47.4,23.92,52.6,76.08,,"1,130.60",1.57,14.08,1.53,52.59,1.99,1.53,0.03
SHOPERSTOP,Shoppers Stop Ltd.,,-16.02,-16.02,33.89,15.53,15.53,0.0,384.2,66.24,16.33,-8.03,-16.02,,17.24,4.25,-2.08,-4.16,-103.14,6.55,-3.46,0.91,83.17,,0.88,0.23,2.76,0,0.0,0,0,,"1,824.81",0.54,3.13,0.5,0,12.46,0.5,-0.08
SHREECEM,Shree Cements Ltd.,,445.08,445.08,906.21,"3,585.48","3,585.48",110.0,"3,299.33","1,093.72",622.71,543.3,435.19,,33.14,18.87,16.46,13.19,12.13,14.46,8.11,0.18,61.55,,1.79,1.42,8.34,33.04,15.86,66.96,84.14,,"65,649.70",5.51,16.64,5.33,66.95,4.9,5.33,0.02
SHREERAMA,Shree Rama Multi Tech Ltd.,,3.32,3.32,4.73,3.88,3.88,0.0,20.6,2.72,1.31,1.69,3.31,,13.21,6.36,8.18,16.09,85.43,8.66,17.42,2.78,108.28,,2.03,1.02,5.24,0,0.0,0,0,,89.17,0.68,5.16,0.18,0,0.93,0.18,0.92
SHREYANIND,Shreyans Industries Ltd.,,23.12,23.12,30.74,156.3,156.3,3.0,390.83,34.49,26.87,23.54,23.12,,8.82,6.87,6.02,5.91,14.79,13.4,8.35,0.23,141.26,,1.47,1.06,12.56,34.6,26.02,65.4,73.98,,134.92,0.25,2.83,0.16,65.39,0.41,0.16,0.36
SHREYAS,Shreyas Shipping Ltd.,,3.85,3.85,12.01,152.55,152.55,0.0,278.9,21.18,13.02,4.15,3.85,,7.59,4.66,1.48,1.38,2.52,6.41,1.24,0.57,90.17,,1.01,0.96,47.11,0,0.0,0,0,,261.15,0.43,5.62,0.14,0,0.26,0.14,0.1
SHRIPISTON,Shriram Pistons & Rings Ltd.,,32.64,32.64,78.69,474.09,478.44,6.0,718.11,90.21,44.15,38.62,32.64,,12.56,6.14,5.37,4.54,6.88,8.31,4.68,0.08,103.11,,1.95,1.16,5.53,44.49,18.45,55.51,81.55,,883.99,0.55,4.38,0.56,55.5,0.84,0.56,0.08
SHRIRAMFIN,Shriram Finance Ltd.,,107.44,107.44,116.49,793.6,793.6,5.0,729.7,522.3,516.08,151.56,110.27,,71.57,70.72,20.77,15.11,13.89,16.67,2.19,5.24,14.5,,2.58,2.58,0,10.88,10.3,89.12,89.7,,"102,098.97",6.17,8.62,0.91,89.11,0.84,0.91,0.17
SHYAMCENT,Shyam Century Ferrous Ltd.,,0,0,0.1,5.19,5.19,0.0,3.93,0.12,0.01,-0.01,0,,2.94,0.32,-0.13,-0.03,-0.02,0.23,-0.02,0.01,66.51,,5.27,4,5.23,0,0.0,0,0,,39.39,0.45,15.32,0.45,0,0.34,0.45,0.0
SHYAMTEL,Shyam Telecom Ltd.,,-5.08,-5.08,-4.86,-12.45,-12.45,0.0,1.18,-6.77,-7.05,-5.12,-5.14,,-572.21,-595.77,-432.5,-433.98,0,57.09,-18.9,0,4.35,,0.59,0.59,8.97,0,0.0,0,0,,5.01,3.75,-0.66,6.45,0,-0.61,6.45,-0.67
SIEMENS,Siemens Ltd.,,21.24,21.24,28.28,266.12,266.12,7.0,277.23,36.52,29.49,28.67,21.25,,13.17,10.63,10.34,7.66,7.98,10.51,4.82,0,63.0,,2.2,2.01,8.92,32.95,24.75,67.05,75.25,,"39,475.18",4,30.36,4.56,67.04,4.75,4.56,0.02
SIGIND,Signet Industries Ltd.,,3.88,3.88,6.68,59.92,59.92,0.5,299.9,23.54,20.87,5.82,4.01,,7.85,6.95,1.94,1.33,6.68,26.33,1.8,1.27,134.97,,1.32,0.86,4.61,12.48,7.48,87.52,92.52,,266.21,0.3,3.84,0.05,87.51,0.27,0.05,0.25
SIMPLEXINF,Simplex Infrastructures Ltd.,,-55.56,-55.56,-31.45,308.93,308.93,0.0,680.82,29.86,5.95,-83.54,-55.36,,4.38,0.87,-12.27,-8.13,-17.91,1.69,-3.46,1.97,42.66,,1.12,1.05,7.49,-0.9,-1.58,100.9,101.58,,"3,531.20",0.9,20.62,0.03,100.9,0.06,0.03,-3.04
SIRCA,Sirca Paints India Ltd.,,9.18,9.18,10.06,67.38,67.38,1.5,49.28,13.38,12.51,12.47,9.18,,27.15,25.37,25.31,18.62,13.62,18.54,11.98,0,64.36,,6.28,4.22,2.63,27.14,24.77,72.86,75.23,,457.26,3.39,12.47,3.75,72.85,2.75,3.75,0.05
SIYSIL,Siyaram Silk Mills Ltd.,,15.3,15.3,30.82,163.64,163.64,8.6,362.28,43.4,27.87,18.69,15.3,,11.97,7.69,5.15,4.22,9.34,13.23,4.82,0.45,114.24,,1.78,0.92,3.97,56.22,27.9,43.78,72.1,,994.76,0.59,4.89,0.39,43.77,0.86,0.39,0.11
SJVN,SJVN Ltd.,,3.96,3.96,4.94,30.62,30.62,2.2,6.89,6.17,5.19,4.99,3.96,,89.55,75.36,72.36,57.52,12.94,13.7,9.87,0.16,17.16,,4.71,4.65,54.71,42.89,34.4,57.11,65.6,,"7,895.26",2.92,3.26,3,57.1,0.68,3,0.19
SKFINDIA,SKF India Ltd.,,58.5,58.5,70.01,385.37,385.37,130.0,574.75,91.7,80.15,78.23,58.45,,15.95,13.94,13.61,10.17,15.16,20.29,11.7,0,115.07,,3.56,2.69,6.29,20.53,17.14,79.47,82.86,,"6,540.87",2.3,14.43,2.52,79.46,3.76,2.52,0.04
SKIPPER,Skipper Ltd.,,4.04,4.04,7.75,66.97,66.97,0.1,135.43,13.74,10.03,1.78,4.04,,10.14,7.4,1.31,2.98,6.03,11.62,2.42,0.62,81.16,,1.27,0.68,2.82,7.45,3.88,92.55,96.12,,608.11,0.44,4.31,0.14,92.54,0.28,0.14,0.21
SMSPHARMA,SMS Pharmaceuticals Ltd.,,3.86,3.86,6.47,43.4,43.4,0.25,48.66,10.05,7.44,6,3.86,,20.64,15.28,12.32,7.93,8.89,13.06,5.21,0.35,65.69,,1.51,0.62,3.19,15.61,9.31,84.39,90.69,,345.32,0.84,4.06,0.55,84.38,0.61,0.55,0.14
SNOWMAN,Snowman Logistics Ltd.,,-0.9,-0.9,2.1,25.12,25.12,0.0,14.38,3.79,0.79,-0.38,-0.9,,26.38,5.5,-2.62,-6.24,-3.57,2.22,-2.33,0.1,37.43,,1.3,1.3,0,0,0.0,0,0,,569.62,2.37,8.99,2.2,0,1.26,2.2,-0.03
SOMANYCERA,Somany Ceramics Ltd.,,3.13,3.13,13.14,137.74,137.74,2.0,376.42,21.61,11.6,0.28,3.13,,5.74,3.08,0.07,0.83,2.27,6.64,1.15,0.43,138.4,,1.43,0.97,8.31,127.82,30.43,-27.82,69.57,,627.52,0.39,6.85,0.24,-27.82,0.66,0.24,0.03
SUMIT,Soma Textiles and Industries Ltd.,,-1.85,-1.85,-1.02,-14.36,-14.36,0.0,7.79,-0.19,-0.93,-2.11,-1.77,,-2.43,-11.97,-27.08,-22.7,0,-4.88,-3.58,-2.3,15.77,,0.29,0.26,8.72,0,0.0,0,0,,97.64,3.77,-155.2,0.28,0,-0.15,0.28,-0.81
SOMICONVEY,Somi Conveyor Beltings Ltd.,,2.06,2.06,3.01,51.63,51.63,0.0,39.29,6.53,5.58,2.76,2.06,,16.61,14.21,7.03,5.24,3.99,10.32,2.61,0.39,49.78,,2.13,0.79,1.18,0,0.0,0,0,,32.99,0.71,4.29,0.27,0,0.2,0.27,0.2
SONATSOFTW,Sonata Software Ltd.,,20.33,20.33,22.32,35.93,35.93,20.25,84.39,28.9,26.92,25.87,20.33,,34.24,31.89,30.64,24.09,56.59,62.54,32.38,0,134.41,,2.06,2.06,0,138.93,126.58,-38.93,-26.58,,"1,556.61",1.78,5.18,1.95,-38.93,4.59,1.95,0.12
SOUTHBANK,South Indian Bank Ltd.,,0.58,0.58,1.01,28.49,30.27,0.0,42.9,0.58,,"9,059,274.33","122,041.42","172,080,934.66",,"83,035,273.80","1,118,604.28","1,577,255,197.86",,1.72,25,1.34,-12.12,0.1,2.02,2.38,36.99,8,1.07,-0.96,1.77,5.61,,"88,163.54",11.36,0.2,0.13,100,0.1,
SOUTHWEST,South West Pinnacle Exploration Ltd.,,1.99,1.99,4.26,31.19,31.19,0.5,29.97,6.66,4.39,2.77,1.99,,22.22,14.65,9.23,6.62,6.36,11.75,3.3,0.44,49.83,,1.57,1.1,2.76,7.27,3.39,92.73,96.61,,67.24,0.8,3.62,0.4,92.72,0.38,0.4,0.17
SPAL,S P Apparels Ltd.,,17.14,17.14,29.45,203.18,203.18,0.0,295.14,40.75,28.44,15.92,17.14,,13.8,9.63,5.39,5.8,8.43,11.83,4.99,0.4,86.02,,1.57,0.71,3.33,0,0.0,0,0,,325.52,0.43,3.11,0.21,0,0.31,0.21,0.28
SPARC,Sun Pharma Advanced Research Company Ltd.,,-11.92,-11.92,-11.56,-0.71,-0.71,0.0,2.93,-11.46,-11.82,-11.92,-11.92,,-390.87,-403.21,-406.69,-406.69,0,-832.42,-114.61,-3.64,28.18,,0.29,0.29,0,0,0.0,0,0,,"2,596.18",33.8,-8.65,32.92,0,-135.69,32.92,-0.12
SPCENET,Spacenet Enterprises India Ltd.,,-1.06,-1.06,-1.06,-3.18,-3.18,0.0,0.65,-1.06,-1.06,-1.06,-1.06,,-162.78,-163,-163,-163,0,"1,542.75",-404.32,-0.98,4.3,,0.7,0.7,0,0,0.0,0,0,,19.58,6.15,-3.78,1.38,0,-0.28,1.38,-1.18
SPECIALITY,Speciality Restaurants Ltd.,,-8.13,-8.13,4.12,35.37,35.37,0.0,76.19,14.26,2.02,-8.32,-8.13,,18.71,2.64,-10.91,-10.66,-22.97,3.35,-10.91,0,102.33,,1.53,1.42,48.51,0,0.0,0,0,,107.42,0.3,1.6,0.3,0,0.66,0.3,-0.35
SPIC,Southern Petrochemical Industries Corporation Ltd.,,2.59,2.59,4.37,19.67,19.67,0.0,102.1,6.05,4.47,2.8,2.8,,5.92,4.38,2.74,2.73,14.21,21.16,2.76,0.7,1.02,,0.88,0.79,7.24,0,0.0,0,0,,448.2,0.22,3.64,0.12,0,0.6,0.12,0.24
