Company_Name,Revenue,Net Profit,EPS,BVPS,ROE,Debt to Equity,Symbol,URL
Kellton Tech Solutions Limited,917.0,-126.0,-13.56,38.64,-33.99,0.36,KELLTONTEC,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/kelltontechsolutions/VMF
Kernex Microsystems (India) Limited,4.0,-20.0,-14.67,53.06,-24.12,0.13,KERNEX,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/kernexmicrosystemsindia/KMI
Khadim India Limited,660.0,17.0,9.73,125.33,7.76,0.53,KHADIM,https://www.moneycontrol.com/india/stockpricequote/leather-products/khadimindialimited/KIL
Khaitan (India) Limited,59.0,0.0,1.43,39.23,3.64,0.55,KHAITANLTD,https://www.moneycontrol.com/india/stockpricequote/trading/khaitanindia/KI18
Khandwala Securities Limited,6.0,0.0,0.29,19.33,1.5,0.09,KHANDSE,https://www.moneycontrol.com/india/stockpricequote/finance-general/khandwalasecurities/KS15
Kalyani Investment Company Limited,55.0,33.0,133.05,13404.95,0.99,0.0,KICL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/kalyaniinvestmentcompany/KIC04
Kilitch Drugs (India) Limited,139.0,8.0,6.71,96.64,6.89,0.15,KILITCH,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kilitchdrugsindia/KDI
Kingfa Science & Technology (India) Limited,1403.0,81.0,67.22,384.78,17.47,0.08,KINGFA,https://www.moneycontrol.com/india/stockpricequote/plastics/kingfasciencetechnology/HSS
KIOCL Limited,1543.0,-97.0,-1.61,32.94,-4.87,0.21,KIOCL,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/kiocl/KIO
Kiri Industries Limited,945.0,-104.0,20.67,516.89,3.98,0.02,KIRIINDUS,https://www.moneycontrol.com/india/stockpricequote/dyespigments/kiriindustries/KDC01
Kirloskar Oil Engines Limited,5023.0,330.0,22.98,159.14,14.43,1.4,KIRLOSENG,https://www.moneycontrol.com/india/stockpricequote/engines/kirloskaroilengines/KOE03
Kirloskar Industries Limited,6466.0,459.0,228.49,4982.62,7.3,0.32,KIRLOSIND,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/kirloskarindustries/KOE
Kitex Garments Limited,557.0,56.0,8.56,146.88,6.7,0.03,KITEX,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/kitexgarments/KG01
Kewal Kiran Clothing Limited,779.0,119.0,19.31,88.76,21.75,0.09,KKCL,https://www.moneycontrol.com/india/stockpricequote/retail/kewalkiranclothing/KKC02
K.M.Sugar Mills Limited,575.0,23.0,2.52,29.92,8.43,0.97,KMSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/kmsugarmills/KMS
Kohinoor Foods Limited,82.0,-4.0,-1.1,-182.43,0.0,-1.05,KOHINOOR,https://www.moneycontrol.com/india/stockpricequote/food-processing/kohinoorfoods/KF15
Kokuyo Camlin Limited,774.0,24.0,2.44,26.18,9.31,0.21,KOKUYOCMLN,https://www.moneycontrol.com/india/stockpricequote/diversified/kokuyocamlin/C02
Kothari Sugars And Chemicals Limited,609.0,41.0,5.06,31.07,16.27,0.15,KOTARISUG,https://www.moneycontrol.com/india/stockpricequote/sugar/kotharisugarschemicals/KSC
Kothari Petrochemicals Limited,482.0,39.0,6.66,32.45,20.39,0.12,KOTHARIPET,https://www.moneycontrol.com/india/stockpricequote/trading/kotharipetrochem/KP12
KPIT Technologies Limited,3365.0,384.0,14.1,61.52,23.06,0.03,KPITTECH,https://www.moneycontrol.com/india/stockpricequote/it-servicesconsulting/kpittechnologies/KPITT54265
KRBL Limited,5363.0,700.0,29.78,199.38,14.93,0.04,KRBL,https://www.moneycontrol.com/india/stockpricequote/food-processing/krbl/KRB01
Kridhan Infra Limited,5.0,-55.0,-6.79,-38.31,0.0,-0.06,KRIDHANINF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kridhaninfra/RSI02
Krishana Phoschem Limited,322.0,26.0,8.8,84.69,10.21,1.06,KRISHANA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/krishanaphoschem/KP11
Kaveri Seed Company Limited,1070.0,272.0,47.89,244.5,19.9,0.0,KSCL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kaveriseedcompany/KSC01
Kalyani Steels Limited,1899.0,167.0,38.26,340.62,11.21,0.34,KSL,https://www.moneycontrol.com/india/stockpricequote/steel-rolling/kalyanisteels/KS01
The Karnataka Bank Limited,7220.0,1180.0,37.87,246.57,15.31,,KTKBANK,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/karnatakabank/KB04
La Opala RG Limited,452.0,122.0,11.08,69.81,15.86,0.02,LAOPALA,https://www.moneycontrol.com/india/stockpricequote/glassglass-products/laopalarg/LOR
Lasa Supergenerics Limited,129.0,-38.0,-7.71,23.61,-32.65,0.0,LASA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lasasupergenerics/LS06
Laurus Labs Limited,6040.0,796.0,14.69,75.16,19.56,0.49,LAURUSLABS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lauruslabs/LL05
Lakshmi Machine Works Limited,4719.0,384.0,359.47,2189.04,16.42,0.0,LAXMIMACH,https://www.moneycontrol.com/india/stockpricequote/textiles-machinery/lakshmimachineworks/LMW
LCC Infotech Limited,1.0,0.0,-0.05,4.41,-1.15,0.06,LCCINFOTEC,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/lccinfotech/LCC
LGB Forge Limited,116.0,-9.0,-0.39,1.27,-30.84,0.86,LGBFORGE,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/lgbforge/LGB01
Libas Consumer Products Limited,81.0,7.0,3.99,27.67,10.41,0.14,LIBAS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/libasconsumerproducts/LD03
Liberty Shoes Limited,654.0,12.0,7.58,116.3,6.51,0.44,LIBERTSHOE,https://www.moneycontrol.com/india/stockpricequote/leather-products/libertyshoes/LS02
LIC Housing FiNaNce Limited,19974.0,2286.0,43.12,449.74,9.23,9.03,LICHSGFIN,https://www.moneycontrol.com/india/stockpricequote/finance-housing/lichousingfinance/LIC
Linc Limited,486.0,37.0,25.15,119.16,21.1,0.0,LINC,https://www.moneycontrol.com/india/stockpricequote/printingstationery/linc/LPP
Lincoln Pharmaceuticals Limited,510.0,72.0,36.4,250.86,14.5,0.0,LINCOLN,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lincolnpharmaceuticals/LP06
Lokesh Machines Limited,240.0,9.0,5.41,88.83,6.08,0.55,LOKESHMACH,https://www.moneycontrol.com/india/stockpricequote/machine-tools/lokeshmachines/LMS
Lotus Eye Hospital and Institute Limited,47.0,4.0,1.96,27.69,7.08,0.0,LOTUSEYE,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedical-services/lotuseyecarehospital/LEC01
Lovable Lingerie Limited,95.0,0.0,-0.05,116.08,-0.04,0.02,LOVABLE,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/lovablelingerie/LL04
L&T Technology Services Limited,8013.0,1174.0,110.8,470.99,23.62,0.0,LTTS,https://www.moneycontrol.com/india/stockpricequote/engineering/lttechnologyservices/LTS
Lumax Industries Limited,2319.0,61.0,110.27,624.3,17.66,0.65,LUMAXIND,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/lumaxindustries/LI05
Lux Industries Limited,2378.0,137.0,47.23,460.34,9.78,0.16,LUXIND,https://www.moneycontrol.com/india/stockpricequote/textiles-processing/luxindustries/LHI
Lypsa Gems & Jewellery Limited,13.0,-44.0,-14.96,21.68,-68.97,0.09,LYPSAGEMS,https://www.moneycontrol.com/india/stockpricequote/diamond-cuttingjewelleryprecious-metals/lypsagemsjewellery/LGJ
Maan Aluminium Limited,813.0,49.0,36.96,96.35,38.35,0.42,MAANALU,https://www.moneycontrol.com/india/stockpricequote/aluminium/maanaluminium/MA03
Madhav Marbles and Granites Limited,47.0,0.0,-2.26,136.37,-3.04,0.08,MADHAV,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/madhavmarblesgranites/MMG
Madhucon Projects Limited,1162.0,-177.0,-19.47,-318.4,0.0,-1.68,MADHUCON,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/madhuconprojects/MP16
Madras Fertilizers Limited,3447.0,185.0,11.5,-17.71,-64.55,-5.2,MADRASFERT,https://www.moneycontrol.com/india/stockpricequote/fertilisers/madrasfertilizers/MF15
Magadh Sugar & Energy Limited,953.0,50.0,35.67,453.72,7.86,0.91,MAGADSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/magadhsugarenergy/MSE01
Magnum Ventures Limited,460.0,70.0,18.78,138.7,12.13,0.28,MAGNUM,https://www.moneycontrol.com/india/stockpricequote/paper/magnumventures/MV04
Bank of Maharashtra,15898.0,2603.0,3.87,21.27,18.19,,MAHABANK,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/bankmaharashtra/BM05
Mahamaya Steel Industries Limited,649.0,4.0,3.31,75.69,4.37,0.35,MAHASTEEL,https://www.moneycontrol.com/india/stockpricequote/steel-crhr-strips/mahamayasteelindustries/MSI11
Maheshwari Logistics Limited,1149.0,13.0,4.56,56.42,8.09,1.15,MAHESHWARI,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/maheshwarilogistics/ML03
Maharashtra Scooters Limited,216.0,195.0,170.88,16662.42,1.02,0.0,MAHSCOOTER,https://www.moneycontrol.com/india/stockpricequote/auto-23-wheelers/maharashtrascooters/MS01
Maithan Alloys Limited,2884.0,498.0,171.41,963.67,17.79,0.0,MAITHANALL,https://www.moneycontrol.com/india/stockpricequote/miningminerals/maithanalloys/MA04
Malu Paper Mills Limited,233.0,-10.0,-6.07,3.73,-164.33,19.18,MALUPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/malupapermills/MPM03
Manaksia Aluminium Company Limited,466.0,8.0,1.35,19.09,7.08,1.15,MANAKALUCO,https://www.moneycontrol.com/india/stockpricequote/aluminium/manaksiaaluminiumcompany/MAC03
Manaksia Coated Metals & Industries Limited,651.0,9.0,1.43,18.2,7.84,1.53,MANAKCOAT,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/manaksiacoatedmetalsindustries/MCM02
Manaksia Steels Limited,742.0,12.0,1.86,44.31,4.19,0.17,MANAKSTEEL,https://www.moneycontrol.com/india/stockpricequote/steel-large/manaksiasteels/MS27
Manappuram FiNaNce Limited,6684.0,1500.0,17.72,114.19,15.51,2.95,MANAPPURAM,https://www.moneycontrol.com/india/stockpricequote/finance-leasinghire-purchase/manappuramfinance/MGF01
Mangalam Drugs And Organics Limited,372.0,1.0,0.8,96.0,0.83,0.45,MANGALAM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mangalamdrugsorganics/MDO
Mangalore Chemicals & Fertilizers Limited,3641.0,134.0,11.36,67.75,16.76,1.69,MANGCHEFER,https://www.moneycontrol.com/india/stockpricequote/fertilisers/mangalorechemicalsfertilisers/MCF01
Mangalam Cement Limited,1801.0,17.0,6.23,275.02,2.26,0.81,MANGLMCEM,https://www.moneycontrol.com/india/stockpricequote/cement-major/mangalamcement/MC03
Man Industries (India) Limited,2231.0,68.0,11.33,167.08,6.77,0.29,MANINDS,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/manindustriesindia/MII
Manugraph India Limited,79.0,-11.0,-3.71,32.6,-11.39,0.11,MANUGRAPH,https://www.moneycontrol.com/india/stockpricequote/engineering/manugraphindustries/MI08
Maral Overseas Limited,1025.0,-15.0,-3.84,33.97,-11.29,2.33,MARALOVER,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/maraloverseas/MO
Marico Limited,9764.0,1322.0,10.08,30.67,34.27,0.13,MARICO,https://www.moneycontrol.com/india/stockpricequote/personal-care/marico/M13
Maruti Suzuki India Limited,117571.0,8033.0,271.82,2046.07,13.28,0.02,MARUTI,https://www.moneycontrol.com/india/stockpricequote/auto-carsjeeps/marutisuzukiindia/MS24
Mask Investments Limited,0.0,0.0,0.19,321.39,0.06,0.01,MASKINVEST,https://www.moneycontrol.com/india/stockpricequote/finance-general/maskinvestments/MI60
Mastek Limited,2563.0,310.0,97.23,581.43,17.4,0.22,MASTEK,https://www.moneycontrol.com/india/stockpricequote/computers-software/mastek/M
Matrimony.Com Limited,455.0,46.0,20.73,113.68,18.44,0.0,MATRIMONY,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/matrimonycom/M20
Mawana Sugars Limited,1481.0,13.0,3.36,98.24,3.41,0.99,MAWANASUG,https://www.moneycontrol.com/india/stockpricequote/sugar/mawanasugars/MS25
Mazda Limited,191.0,26.0,66.48,464.18,14.32,0.0,MAZDA,https://www.moneycontrol.com/india/stockpricequote/engineering/mazda/M14
Madhya Bharat Agro Products Limited,982.0,124.0,28.35,74.95,37.82,0.98,MBAPL,https://www.moneycontrol.com/india/stockpricequote/fertilizers/madhyabharatagroproducts/MBA
Mcleod Russel India Limited,1369.0,-1056.0,-101.14,29.39,-344.11,6.38,MCLEODRUSS,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/mcleodrusselindia/MRI02
Megasoft Limited,1.0,11.0,1.2,22.45,5.33,0.88,MEGASOFT,https://www.moneycontrol.com/india/stockpricequote/it-servicesconsulting/megasoft/M08
Menon Bearings Limited,219.0,32.0,5.84,23.81,24.52,0.11,MENONBE,https://www.moneycontrol.com/india/stockpricequote/bearings/menonbearings/MB01
Mercator Limited,0.0,-2.0,-0.08,-44.53,0.0,-0.49,MERCATOR,https://www.moneycontrol.com/india/stockpricequote/shipping/mercator/ML02
Max FiNaNcial Services Limited,31412.0,451.0,10.97,115.49,10.75,0.15,MFSL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/maxfinancialservices/MI
Mahanagar Gas Limited,6299.0,790.0,79.98,418.53,19.11,0.0,MGL,https://www.moneycontrol.com/india/stockpricequote/refineries/mahanagargas/MG02
Mahindra Holidays & Resorts India Limited,2516.0,113.0,5.75,-25.88,-21.79,-1.43,MHRIL,https://www.moneycontrol.com/india/stockpricequote/hotels/mahindraholidaysresortsindia/MHR
Minda Corporation Limited,4300.0,294.0,12.1,66.36,17.93,0.35,MINDACORP,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/mindacorporation/MC23
Mindteck (India) Limited,336.0,20.0,8.26,76.57,10.91,0.0,MINDTECK,https://www.moneycontrol.com/india/stockpricequote/computers-software/mindteckindia/MI35
Mirza International Limited,653.0,26.0,1.91,38.6,4.95,0.05,MIRZAINT,https://www.moneycontrol.com/india/stockpricequote/leather-products/mirzainternational/MI46
MM Forgings Limited,1461.0,127.0,53,278.93,19.01,0.97,MMFL,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/mmforgings/MMF
Modi Rubber Limited,5.0,-15.0,11.04,196.52,5.63,0.04,MODIRUBBER,https://www.moneycontrol.com/india/stockpricequote/tyres/modirubber/MR01
Mohit Industries Limited,167.0,-1.0,-1.04,127.6,-0.79,0.31,MOHITIND,https://www.moneycontrol.com/india/stockpricequote/textiles-processing/mohitindustries/MI36
MOIL Limited,1341.0,250.0,12.31,110.29,11.16,0.0,MOIL,https://www.moneycontrol.com/india/stockpricequote/miningminerals/moil/M18
Mold-Tek Technologies Limited,146.0,29.0,10.36,36.74,28.2,0.0,MOLDTECH,https://www.moneycontrol.com/india/stockpricequote/bpoites/moldtektechnologies/MTT01
Mold-Tek Packaging Limited,729.0,80.0,24.4,168.45,14.39,0.08,MOLDTKPAC,https://www.moneycontrol.com/india/stockpricequote/plastics/mold-tekpackaging/MTP01
Monte Carlo Fashions Limited,1117.0,132.0,64.03,374.7,17.08,0.26,MONTECARLO,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/montecarlofashions/MC05
Morarjee Textiles Limited,206.0,-185.0,-50.99,-76.61,0.0,-1.85,MORARJEE,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/morarjeetextiles/MT12
Samvardhana Motherson International Limited,78700.0,1713.0,2.21,35.98,6.66,0.54,MOTHERSON,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries-auto-truckmotorcycle-parts/samvardhanamothersoninternational/MSS01
The Motor & General FiNaNce Limited,5.0,-2.0,-0.68,12.36,-5.47,0.04,MOTOGENFIN,https://www.moneycontrol.com/india/stockpricequote/finance-leasinghire-purchase/motorgeneralfinance/MGF
MphasiS Limited,13798.0,1637.0,87.05,421.15,20.64,0.03,MPHASIS,https://www.moneycontrol.com/india/stockpricequote/computers-software/mphasis/MB02
MRF Limited,23008.0,768.0,1813.1,34688.25,5.22,0.17,MRF,https://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF
Mangalore Refinery and Petrochemicals Limited,108856.0,2616.0,15.15,56.28,26.91,1.69,MRPL,https://www.moneycontrol.com/india/stockpricequote/refineries/mangalorerefinerypetrochemicals/MRP
MSP Steel & Power Limited,2550.0,-53.0,-1.31,7.4,-17.75,2.81,MSPL,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/mspsteelpower/MSP
Mahanagar Telephone Nigam Limited,935.0,-2916.0,-46.27,-331.03,0.0,-1.35,MTNL,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/mahanagartelephonenigam/MTN
Munjal Showa Limited,1240.0,31.0,7.98,162.82,4.89,0.0,MUNJALSHOW,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/munjalshowa/MS
Murudeshwar Ceramics Limited,172.0,6.0,1.13,61.36,1.86,0.15,MURUDCERA,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/murudeshwarceramics/MC13
NACL Industries Limited,2115.0,93.0,4.78,28.87,16.52,1.26,NACLIND,https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/naclindustries/NA04
Nagreeka Exports Limited,388.0,3.0,2.43,88.77,2.73,1.6,NAGREEKEXP,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/nagreekaexports/NE
Nahar Capital and FiNaNcial Services Limited,25.0,38.0,63.73,912.7,6.98,0.0,NAHARCAP,https://www.moneycontrol.com/india/stockpricequote/finance-investments/naharcapitalfinancialservices/NCF
Nahar Industrial Enterprises Limited,1773.0,79.0,19.8,213.42,8.51,0.29,NAHARINDUS,https://www.moneycontrol.com/india/stockpricequote/textiles-composite-mills/naharindustrialenterprises/NIE
Nahar Poly Films Limited,723.0,30.0,17.57,309.82,5.54,0.21,NAHARPOLY,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/naharpolyfilms/NIH
Nahar Spinning Mills Limited,2796.0,110.0,32.24,430.37,7.12,0.47,NAHARSPING,https://www.moneycontrol.com/india/stockpricequote/textiles-hosieryknitwear/naharspinningmills/NSM
Natco Pharma Limited,2707.0,715.0,39.18,267.06,14.67,0.03,NATCOPHARM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/natcopharma/NP07
Nath Bio-Genes (India) Limited,301.0,35.0,18.51,301.7,6.13,0.18,NATHBIOGEN,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nathbio-genes/NBG
National Aluminium Company Limited,14254.0,1544.0,7.81,71.47,10.92,0.0,NATIONALUM,https://www.moneycontrol.com/india/stockpricequote/aluminium/nationalaluminiumcompany/NAC
Info Edge (India) Limited,2345.0,160.0,-8.34,1118.18,-0.8,0.0,NAUKRI,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infoedgeindia/IEI01
Navkar Corporation Limited,441.0,73.0,1.3,131.31,4.67,0.01,NAVKARCORP,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/navkarcorporation/NC02
Navneet Education Limited,1696.0,212.0,9.04,50.87,17.78,0.24,NAVNETEDUL,https://www.moneycontrol.com/india/stockpricequote/printingstationery/navneeteducation/NP01
N. B. I. Industrial FiNaNce Company Limited,10.0,5.0,21.46,9596.64,0.22,,NBIFIN,https://www.moneycontrol.com/india/stockpricequote/finance-general/nbiindustrialfinancecompany/NBI02
NCC Limited,15553.0,635.0,9.77,103.3,9.87,0.16,NCC,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/ncc/NCC01
NCL Industries Limited,1609.0,44.0,9.4,170.2,5.75,0.38,NCLIND,https://www.moneycontrol.com/india/stockpricequote/cement-mini/nclindustries/NCL
Naga Dhunseri Group Limited,10.0,7.0,704.2,7125.1,9.88,0.0,NDGL,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/nagadhunserigroup/NDG
NaNdan Denim Limited,2026.0,,0.06,37.49,0.14,0.86,NDL,https://www.moneycontrol.com/india/stockpricequote/textiles-denim/nandandenim/NE06
NDL Ventures Limited,0.0,0.0,0.08,20.16,0.4,0.0,NDLVENTURE,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ndlventures/HV
North Eastern Carrying Corporation Limited,305.0,5.0,1.15,20.89,5.5,1.14,NECCLTD,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/northeasterncarryingcorporation/NEC01
Nectar Lifesciences Limited,1523.0,-24.0,-1.08,47.47,-2.27,0.71,NECLIFE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nectarlifesciences/NL01
Nelcast Limited,1263.0,29.0,3.42,54.15,6.34,0.65,NELCAST,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/nelcast/N06
Neogen Chemicals Limited,686.0,49.0,20.03,193.47,10.35,0.75,NEOGEN,https://www.moneycontrol.com/india/stockpricequote/chemicals/neogenchemicals/NC11
Nesco Limited,546.0,290.0,41.25,278.82,14.79,0.0,NESCO,https://www.moneycontrol.com/india/stockpricequote/diversified/nesco/NES
Newgen Software Technologies Limited,973.0,176.0,25.32,140.23,18.04,0.0,NEWGEN,https://www.moneycontrol.com/india/stockpricequote/computers-software/newgensoftwaretechnologies/NST01
National Fertilizers Limited,29616.0,456.0,9.34,51.81,18.03,1.57,NFL,https://www.moneycontrol.com/india/stockpricequote/fertilisers/nationalfertilizers/NF06
Narayana Hrudayalaya Ltd.,4524.0,606.0,29.85,104.35,28.44,0.36,NH,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedical-services/narayanahrudayalaya/NH
The New India Assurance Company Limited,41007.0,1061.0,6.36,157.29,4.05,0.0,NIACL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/newindiaassurancecompany/NIA
NRB Industrial Bearings Limited,80.0,-13.0,-5.32,-7.48,0.0,-6.18,NIBL,https://www.moneycontrol.com/india/stockpricequote/bearings/nrbindustrialbearings/NRB01
Nila Infrastructures Limited,115.0,1.0,-0.01,3.37,-0.33,0.5,NILAINFRA,https://www.moneycontrol.com/india/stockpricequote/construction-real-estate/nilainfrastructures/NHI
Nilkamal Limited,3130.0,126.0,89.76,881.2,10.19,0.14,NILKAMAL,https://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08
Niraj Ispat Industries Limited,5.0,1.0,27.8,202.66,13.71,0.11,NIRAJISPAT,https://www.moneycontrol.com/india/stockpricequote/miningminerals/nirajispatindustries/NII03
Nitco Limited,383.0,-151.0,-21.05,-51.0,0.0,-2.09,NITCO,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/nitco/N52
Nitin Spinners Limited,2406.0,164.0,29.32,183.01,16.01,0.95,NITINSPIN,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/nitinspinners/NS12
NK Industries Limited,17.0,-1.0,-3.1,-834.87,0.0,0.0,NKIND,https://www.moneycontrol.com/india/stockpricequote/edible-oilssolvent-extraction/nkindustries/NKI
NOCIL Limited,1616.0,149.0,8.95,93.14,9.6,0.0,NOCIL,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/nocil/NOC02
Norben Tea & Exports Limited,7.0,0.0,0.18,12.64,1.42,0.61,NORBTEAEXP,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/norbenteaexports/NTE
N R Agarwal Industries Limited,1766.0,99.0,58.35,373.48,15.62,0.21,NRAIL,https://www.moneycontrol.com/india/stockpricequote/paper/nragarwalindustries/NRA
NRB Bearing Limited,1057.0,96.0,9.7,70.42,14.07,0.48,NRBBEARING,https://www.moneycontrol.com/india/stockpricequote/bearings/nrbbearings/NRB
NTPC Limited,176206.0,16341.0,17.44,155.68,11.5,1.5,NTPC,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/ntpc/NTP
Nucleus Software Exports Limited,634.0,127.0,47.73,228.11,20.92,0.0,NUCLEUS,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/nucleussoftwareexports/NS
Oriental Aromatics Limited,849.0,19.0,5.87,185.7,3.15,0.37,OAL,https://www.moneycontrol.com/india/stockpricequote/chemicals/orientalaromaticsltd/CAP
Oriental Carbon & Chemicals Limited,535.0,53.0,48.69,626.15,8.07,0.27,OCCL,https://www.moneycontrol.com/india/stockpricequote/chemicals/orientalcarbonchemicals/OCC
Oracle FiNaNcial Services Software Limited,5865.0,1806.0,209.14,863.32,24.21,0.0,OFSS,https://www.moneycontrol.com/india/stockpricequote/computers-software/oraclefinancialservicessoftware/OFS01
Oil India Limited,36097.0,9850.0,80.49,385.95,22.68,0.48,OIL,https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/oilindia/OI13
Oil Country Tubular Limited,0.0,104.0,23.63,-2.48,-951.66,-5.99,OILCOUNTUB,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/oilcountrytubular/OCT
Olectra Greentech Limited,1090.0,64.0,7.99,102.47,7.81,0.16,OLECTRA,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/olectragreentech/GI29
Oil & Natural Gas Corporation Limited,632325.0,32743.0,28.17,239.47,12.62,0.46,ONGC,https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/oilnaturalgascorporation/ONG
Onward Technologies Limited,440.0,11.0,5.17,77.94,6.6,0.0,ONWARDTEC,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/onwardtechnologies/OT
Optiemus Infracom Limited,1173.0,48.0,4.88,44.52,10.94,0.14,OPTIEMUS,https://www.moneycontrol.com/india/stockpricequote/telecommunication-equipment/optiemusinfracom/AF02
Orbit Exports Limited,197.0,31.0,12.37,80.76,15.78,0.12,ORBTEXP,https://www.moneycontrol.com/india/stockpricequote/textiles-weaving/orbitexports/OE
Oriental Trimex Limited,8.0,-4.0,-1.78,14.02,-10.47,0.16,ORIENTALTL,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientaltrimex/OT6
Orient Bell Limited,705.0,21.0,15.56,214.15,7.24,0.01,ORIENTBELL,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientbell/OCI
Orient Electric Limited,2529.0,75.0,3.57,27.47,12.97,0.02,ORIENTELEC,https://www.moneycontrol.com/india/stockpricequote/consumer-goods-electronic/orientelectriclimited/ORIEN54130
Orient Paper & Industries Limited,942.0,99.0,4.68,71.42,6.54,0.18,ORIENTPPR,https://www.moneycontrol.com/india/stockpricequote/paperforest-products/orientpaperindustries/OPI
The Orissa Minerals Development Company Limited,35.0,-16.0,-27.57,-21.34,0.0,-13.56,ORISSAMINE,https://www.moneycontrol.com/india/stockpricequote/miningminerals/orissamineralsdevelopmentcompany/OMD
Oswal Greentech Limited,20.0,37.0,1.47,96.68,1.52,0.0,OSWALGREEN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/oswalgreentech/OG02
Page Industries Limited,4788.0,571.0,512.15,1229.2,41.66,0.18,PAGEIND,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/pageindustries/PI35
Paisalo Digital Limited,473.0,93.0,2.1,25.81,8.07,1.83,PAISALO,https://www.moneycontrol.com/india/stockpricequote/finance-investments/paisalodigitalltd/SEI03
