Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
SAMPANN,Sampann Utpadan India Ltd.,,48.04,0,48.04,48.04,0.64,48.68,,28.91,0,8.89,-0.13,1.95,3.32,4.45,5.36,52.75,-4.07,0.13,-3.94,,0,0,-0.99,0,-0.99,-2.95,-2.95,-2.95,,,-0.73,-0.73,,0,0.08,,0,0.0,,0,0.0,0
SANDESH,Sandesh Ltd.,,258.51,0,258.51,306.97,45.77,352.74,,86.57,0,0,31.56,33.51,0.2,6.38,79,237.21,115.53,2.3,117.83,,30.79,0,-2.52,0,28.27,89.56,89.56,89.56,,,118.32,118.32,,0,0,,0,0.0,,3.78,0.0,50
SANDHAR,Sandhar Technologies Ltd.,,"1,913.76",0,"1,913.76","1,941.02",5.15,"1,946.17",,"1,315.19",0,0,-6.48,234.16,9.43,74.26,232.18,"1,858.75",87.42,-1.1,86.32,,25.68,0,-0.79,0,24.89,61.43,61.43,61.43,,,10.21,10.21,,0,0,,0,0.0,,6.02,0.0,23
SANGAMIND,Sangam (India) Ltd.,,"2,385.92",0,"2,385.92","2,437.76",7.16,"2,444.92",,"1,580.22",44.76,131.61,-35.67,200.95,47.8,70.34,208.25,"2,248.26",196.66,-12.29,184.37,,53.04,0,-13.89,4.29,43.44,140.93,140.93,140.93,,,32.29,32.12,,0,0,,0,0.0,,4.35,0.0,20
SANGHIIND,Sanghi Industries Ltd.,,"1,122.69",0.00,"1,122.69","1,129.42",11.10,"1,140.52",,469.75,29.62,55.11,-17.52,66.44,81.96,64.17,334.24,"1,083.77",56.75,0.00,56.75,,0.00,0.00,14.6,1.53,16.13,40.62,40.62,40.62,,,1.62,1.62,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
SANGHVIMOV,Sanghvi Movers Ltd.,,335.26,0,335.26,335.26,36.99,372.25,,0,0,125.45,0,24.52,17.31,118.11,47.37,332.76,39.49,0,39.49,,0.16,0,9.91,0,10.07,29.43,29.43,29.43,,,6.8,6.8,,0,0,,0,0.0,,0,0.0,50
SANGINITA,Sanginita Chemicals Ltd.,,198.07,0,198.07,198.07,0.37,198.44,,178.99,11.76,0,0.68,0.63,2.07,0.58,3.27,197.97,0.47,0,0.47,,0.11,0,0,0,0.12,0.35,0.35,0.35,,,0.2,0.2,,0,178.99,,0,0.0,,0,0.0,0
SARDAEN,Sarda Energy and Minerals Ltd.,,"2,638.12",0,"2,638.12","2,641.95",74.86,"2,716.81",,"1,461.35",54.1,54.39,-48.87,81.95,22.42,53.57,161.32,"1,840.23",876.58,0,876.58,,216.75,0,0.05,0,216.8,659.78,659.78,659.78,,,183.02,183.02,,0,0,,0,0.0,,27.04,0.0,75
SAREGAMA,Saregama India Ltd.,,559.58,0,559.58,568.31,33.41,601.72,,0,0,178.23,-37.7,61.08,4.51,13.02,180.57,399.73,201.99,0,201.99,,49.86,0,1.71,0,51.58,150.41,150.41,150.41,,,8.31,8.3,,0,0,,0,0.0,,57.84,0.0,300
SARLAPOLY,Sarla Performance Fibers Ltd.,,422.81,0,422.81,423.54,17.39,440.93,,236.22,0,0,-27.2,16.45,3.69,18.63,122.43,370.22,70.7,0,70.7,,19.1,0,-1.14,0,17.96,52.75,52.75,52.75,,,6.32,6.32,,0,0,,0,0.0,,0,0.0,200
SATIA,Satia Industries Ltd.,,890.93,0,890.93,890.93,25.82,916.75,,391.41,7.21,0,0.47,59.82,20.82,63.58,254.44,794.08,122.67,0,122.67,,19.5,0,2.49,0,21.99,100.67,100.67,100.67,,,10.07,10.07,,0,0,,0,0.0,,1,0.0,20
SBILIFE,SBI Life Insurance Company Ltd.,,"58,432.29",0,"58,432.29","82,983.29","1,032.31","84,015.61",,0,0,0,0,"1,816.37",10.01,0.14,"79,420.86","81,435.39","2,580.21",0,"2,580.21",,922.9,0,0,0,922.9,"1,657.32","1,506.00","1,506.00",,,15.06,15.04,,0,0,,0,0.0,,200.07,0.0,20
SBIN,State Bank of India,,"171,823.73","84,877.20","4,377.91","14,378.44","275,457.29","40,563.91","316,021.20",,"154,749.70","57,561.99","3,248.59","32,586.94","93,397.52","11,427.30",318.57,"24,452.13","36,198.00","284,345.22","31,675.98","31,675.98","-3,600.84","28,075.14",,"9,502.79",538.15,"5,816.31",0,"6,336.47",0.0,"5,881.40","28,075.14",,,35.49,35.49,,710,,,,,
SCI,Shipping Corporation of India Ltd.,,"4,931.30",0,"4,931.30","4,994.55",104.04,"5,098.59",,0,0,"2,900.48",0,485.42,157.7,635.44,81.37,"4,260.41",838.18,0,838.18,,42.3,0,0.05,1.04,43.39,794.79,794.79,794.79,,,17.06,17.06,,0,0,,0,0.0,,11.64,0.0,3
SEAMECLTD,Seamec Ltd.,,293.33,0,293.33,293.52,44.23,337.75,,0,0,114.18,0,53.35,3.36,66.24,23.75,260.88,76.87,0,76.87,,0.09,0,1,0.03,1.12,75.75,75.75,75.75,,,29.79,29.79,,0,0,,0,0.0,,0,0.0,0
SECURKLOUD,Securekloud Technologies Ltd.,,44.23,0,44.23,44.23,0.83,45.06,,0,0,0,0,35.43,8.06,1.17,5.43,50.09,-5.03,0,-5.03,,0,0,-0.21,0.76,0.56,-5.58,-5.58,-5.58,,,-1.8,-1.59,,0,0,,0,0.0,,0,0.0,0
SELAN,Selan Exploration Technology Ltd.,,77.31,0,77.31,77.31,7.51,84.82,,0,0,11.04,0.08,4.71,0.09,22.12,39.42,72.23,12.59,0,12.59,,6.04,0,-3.42,0.04,2.66,9.92,9.92,9.92,,,6.53,6.53,,0,0,,0.56,1.62,,7.6,0.0,50
SEPC,SEPC Ltd.,,302.77,0,302.77,302.79,8.95,311.74,,0,0,248.67,2.48,36.82,115.68,5.75,44.96,454.36,-142.62,-63.61,-206.23,,0,0,42.78,0,42.78,-249.01,-249.01,-249.01,,,-2.56,-2.56,,0,0,,0,0.0,,0,0.0,0
SESHAPAPER,Seshasayee Paper and Boards Ltd.,,"1,340.05",0,"1,340.05","1,354.93",16.65,"1,371.58",,612.99,25.54,0,138.78,84.59,2.87,40.83,327.44,"1,233.04",138.54,0,138.54,,34.55,0,0.89,0,35.44,103.1,103.1,103.1,,,17.12,17.12,,0,0,,0,0.0,,15.76,0.0,125
SETCO,Setco Automotive Ltd.,,201.86,45.13,156.74,156.74,5.2,161.94,,75.67,0,0,45.53,20.87,25.16,9.78,26.22,203.24,-41.3,-129.42,-170.72,,0,-6.38,-7.21,0.04,-0.79,-169.93,-169.93,-173.28,,,-12.95,-12.95,,0,0,,0,0.0,,0,0.0,0
SEYAIND,Seya Industries Ltd.,,65.65,0,65.65,65.65,7.66,73.31,,29.79,0,0,-0.41,5.97,0.16,17.91,21.03,74.44,-1.13,-6.28,-7.41,,0,0,-1.13,0,-1.13,-6.28,-6.28,-6.28,,,-2.36,-2.36,,0,31.7,,0,0.0,,0,0.0,0
SFL,Sheela Foam Ltd.,,"2,122.56",0,"2,122.56","2,124.44",70.22,"2,194.66",,"1,251.20",53.31,34.02,-8.66,131.88,7.11,32.39,428.85,"1,930.10",264.56,0,264.56,,70.94,0,-3.47,-0.22,67.25,197.31,197.31,197.31,,,40.45,40.45,,0,0,,0,0.0,,0,0.0,0
SGL,STL Global Ltd.,,79.83,0,79.83,120.41,0.93,121.34,,81.08,0,0,-0.7,7.06,0.78,1.24,28.87,118.34,3.01,0,3.01,,0.19,0,-0.69,0,-0.5,3.5,3.5,3.5,,,1.3,1.3,,0,0,,0,0.0,,0,0.0,0
SHAH,SHAH METACORP Ltd.,,20,0,20,20.04,2.88,22.92,,19.02,0,0,-0.53,2.62,0.54,3.67,8.46,33.79,-10.86,11.23,0.37,,0,0,6.06,-0.06,6,-5.63,-5.63,-5.63,,,-0.35,-0.35,,0.53,18.48,,0,0.0,,0,0.0,0
SHAHALLOYS,Shah Alloys Ltd.,,879.83,0,879.83,880.08,26.83,906.9,,613.7,0,0,-34.69,21.28,2.19,11.29,163.02,776.79,130.12,0,130.12,,0,0,27.25,0,27.25,102.86,102.86,102.86,,,51.96,51.96,,0,0,,0,0.0,,0,0.0,0
SHALPAINTS,Shalimar Paints Ltd.,,356.29,0,356.29,358.1,5.01,363.11,,252.51,17.86,0,-1.85,41.48,22.17,13.44,70.56,416.19,-53.08,-10.76,-63.85,,0,0,0,0,0,-63.85,-63.85,-63.85,,,-11.39,-11.39,,0,0,,0,0.0,,0,0.0,0
SHANTIGEAR,Shanthi Gears Ltd.,,329.89,0,329.89,337.07,9.05,346.12,,162.17,0,0,4.42,56.91,0,10.37,53.52,287.39,58.73,0,58.73,,15.27,0,0.99,0,16.26,42.47,42.47,42.47,,,5.54,5.54,,0,0,,0,0.0,,19.18,0.0,250
SHARDACROP,Sharda Cropchem Ltd.,,"2,941.74",0,"2,941.74","2,946.44",48.41,"2,994.84",,"1,331.09",848.09,0,-166.86,34.93,1.63,245.29,308.24,"2,602.41",392.44,0,392.44,,75.68,0,35.91,-2.05,109.54,282.89,282.89,282.89,,,31.36,31.36,,0,0,,0,0.0,,54.13,0.0,60
SHARDAMOTR,Sharda Motor Industries Ltd.,,"2,233.44",0,"2,233.44","2,255.31",29.54,"2,284.85",,"1,771.36",47.21,0,-12.48,92.37,1.48,40.65,129.07,"2,069.65",215.2,0,215.2,,55.4,0,-1.7,0,53.7,161.49,161.49,161.49,,,54.32,54.32,,0,0,,0,0.0,,7.82,0.0,408
SHEMAROO,Shemaroo Entertainment Ltd.,,368.01,0,368.01,368.01,1.88,369.89,,0,0,236.31,0,65.7,24.74,6.62,29.98,363.35,6.54,0,6.54,,0.11,0,-1.46,1.44,0.09,6.45,6.45,6.45,,,2.37,2.37,,0,0,,0,0.0,,0,0.0,0
SHILPAMED,Shilpa Medicare Ltd.,,353.22,0,353.22,356.95,40.86,397.81,,75.19,6.78,0,-3.18,110.57,9.05,34.82,145.91,379.14,18.68,8.81,27.49,,4.8,0,2.53,0,7.33,20.16,20.16,140.99,,,16.24,16.24,,0,0,,0,0.0,,8.97,0.0,110
SHIVAMAUTO,Shivam Autotech Ltd.,,442.55,0,442.55,469.2,4.18,473.38,,197.43,0,23.2,2.91,55.08,50.61,40.89,119.33,489.44,-16.06,0,-16.06,,0,0,0,0,0,-16.06,-16.06,-16.06,,,-1.46,-1.46,,0,0,,0,0.0,,0,0.0,0
SHIVAMILLS,Shiva Mills Ltd.,,212.14,0.00,212.14,212.94,0.68,213.62,,142.42,0.00,0.00,-1.81,19.61,0.94,5.71,22.24,189.12,24.50,0.00,24.50,,7.06,0.00,-0.52,0.31,6.85,17.66,17.66,17.66,,,20.43,20.43,,0.0,0.00,,0.0,0.0,,0.86,0.0,12.00
SHIVATEX,Shiva Texyarn Ltd.,,474.57,0,474.57,477.07,1.37,478.45,,293.4,12.78,0,-9.15,43.86,13.81,12.66,81.09,448.44,30.01,0,30.01,,8.61,0,0.62,0.77,9.99,20.01,20.01,20.01,,,15.44,15.44,,9.52,283.88,,1.86,27.05,,1.56,0.0,14
SHK,S H Kelkar & Company Ltd.,,802.26,0,802.26,806.89,12.69,819.58,,543.06,0,0,-18.97,84.24,3.91,27.68,113.56,753.48,66.1,0,66.1,,19.09,0,-1.83,6.35,23.61,42.49,42.49,42.49,,,3.09,3.09,,0,0,,0,0.0,,10.6,0.0,8
SHOPERSTOP,Shoppers Stop Ltd.,,"2,342.44",0,"2,342.44","2,493.81",166.05,"2,659.86",,0,"1,663.78",0,-160.35,269.29,205.39,351.97,453.57,"2,783.65",-123.79,-15,-138.79,,0,0,-31.52,-20.59,-52.11,-86.68,-86.68,-86.68,,,-7.92,-7.92,,0,0,,0,0.0,,0,0.0,0
SHREECEM,Shree Cements Ltd.,,"14,305.88",0,"14,305.88","14,305.88",537.34,"14,843.22",,"4,163.84",282.58,0,-146.48,807.23,217.78,"1,036.48","5,574.72","11,912.30","2,930.92",0,"2,930.92",,542.71,0,116.12,-104.53,554.3,"2,376.62","2,376.62","2,376.62",,,658.69,658.69,,0,0,,0,0.0,,378.84,0.0,900
SHREERAMA,Shree Rama Multi Tech Ltd.,,149.34,0,149.34,150.31,0.42,150.74,,106.77,0,0,-8.3,15.88,0.66,6.65,34,155.66,-4.92,0,-4.92,,0,0,0,0,0,-4.92,-4.92,-4.92,,,-0.78,-0.78,,0,0,,0,0.0,,0,0.0,0
SHREYANIND,Shreyans Industries Ltd.,,584.19,0.00,584.19,584.43,20.22,604.66,,318.46,0.01,0.00,-0.62,63.48,6.02,12.81,192.51,592.67,11.99,0.00,11.99,,0.00,0.00,2.18,-0.15,2.03,9.96,9.96,9.96,,,7.20,7.2,,0.0,0.00,,0.0,0.0,,4.15,0.0,20.00
SHREYAS,Shreyas Shipping Ltd.,,512.95,0,512.95,513.59,5.5,519.09,,97.69,0,105.51,0,77.13,12.05,19.13,8.13,319.64,199.45,68.41,267.86,,16.41,0,0.02,0,16.43,251.43,251.43,251.43,,,114.51,114.51,,0,0,,0,0.0,,4.39,0.0,25
SHRIPISTON,Shriram Pistons & Rings Ltd.,,"2,023.40",0,"2,023.40","2,064.66",29.21,"2,093.88",,766.44,80.21,0,-59.68,391.76,11.42,102.05,581.47,"1,873.67",220.21,0,220.21,,60.45,0,-3.81,0,56.64,163.56,163.56,163.56,,,74.26,74.26,,0,0,,0,0.0,,13.22,0.0,100
SHRIRAMFIN,Shriram Finance Ltd.,,"19,185.95",0,"19,185.95","19,255.17",19.06,"19,274.23",,0,0,91.74,0,997.09,"9,734.31",135.37,905.61,"15,724.98","3,549.25",0,"3,549.25",,"1,112.57",0,-188.93,-82.32,841.32,"2,707.93","2,707.93","2,707.93",,,101.74,101.74,,0,0,,0,0.0,,539.65,0.0,200
SHYAMCENT,Shyam Century Ferrous Ltd.,,207.36,0,207.36,207.36,5.14,212.5,,53.96,0,0,-3.39,6.29,0.63,2.09,76.54,136.12,76.38,0,76.38,,18.13,0,1.38,0.01,19.52,56.86,56.86,56.86,,,2.56,2.56,,0,0,,0,0.0,,0,0.0,0
SHYAMTEL,Shyam Telecom Ltd.,,0.01,0,0.01,0.01,0.07,0.08,,0,-0.03,0,0.03,1.17,0,0.19,1.77,3.13,-3.05,0,-3.05,,0.54,0,0.05,0,0.59,-3.64,-3.64,-3.64,,,-3,-3,,0,0,,0,0.0,,0,0.0,0
SIEMENS,Siemens Ltd.,,"14,588.10",0,"14,588.10","14,831.50",316.1,"15,147.60",,"2,867.50","4,496.50","2,868.30",-172.2,"1,658.20",33.3,209.6,"1,506.20","13,467.40","1,680.20",0,"1,680.20",,461,0,-30.5,0,430.5,"1,249.70","1,249.70","1,530.80",,,42.98,42.98,,0,0,,0,0.0,,284.9,0.0,500
SIGIND,Signet Industries Ltd.,,877.26,0.00,877.26,877.26,1.41,878.67,,343.41,429.39,0.00,-42.38,25.64,42.80,8.61,59.49,866.97,11.70,0.00,11.70,,4.24,0.00,-0.78,0.0,3.46,8.24,8.24,8.24,,,2.68,2.68,,0.0,0.00,,0.0,0.0,,1.47,0.0,5.00
SIMPLEXINF,Simplex Infrastructures Ltd.,,"1,705.87",0,"1,705.87","1,736.29",35.92,"1,772.21",,465.15,12.05,696.61,8.22,181.67,746.05,104.04,334.97,"2,548.76",-776.55,-24.64,-801.19,,1.85,0,-276.73,0,-274.88,-526.31,-526.31,-526.31,,,-92.1,-92.1,,0,0,,0,0.0,,0,0.0,0
SIRCA,Sirca Paints India Ltd.,,200.02,0.0,200.02,200.02,4.4,204.43,,43.29,79.08,0.0,-5.06,19.12,0.08,4.13,25.83,166.47,37.95,0.0,37.95,,9.6,0.0,0.63,0.0,10.23,27.73,27.73,27.73,,,10.12,10.12,,0.0,0.00,,0.0,0.0,,4.11,0.0,20.0
SIYSIL,Siyaram Silk Mills Ltd.,,"1,899.86",0,"1,899.86","1,903.07",34.45,"1,937.52",,831.08,173.65,0,-109.02,159.54,18.07,58.54,513.55,"1,645.41",292.12,-5.29,286.82,,75.45,0,-1.14,0,74.31,212.52,212.52,212.52,,,45.34,45.34,,0,0,,0,0.0,,49.68,0.0,460
SJVN,SJVN Ltd.,,"2,411.32",0,"2,411.32","2,421.96",203.58,"2,625.54",,0,0,0,0,289.41,161.34,404.29,403.8,"1,258.84","1,366.70",-67.08,"1,299.62",,229.09,0,93.01,0,322.1,977.52,977.52,977.52,,,2.49,2.49,,0,0,,0.47,16.32,,609.12,0.0,17
SKFINDIA,SKF India Ltd.,,"3,665.89",0,"3,665.89","3,665.89",34.4,"3,700.29",,900.7,"1,517.71",0,-173.22,285.69,2.08,57.1,579.27,"3,169.33",530.96,0,530.96,,138.68,0,-1.87,-0.98,135.83,395.13,395.13,395.13,,,79.9,79.9,,0,0,,0,0.0,,71.69,0.0,145
SKIPPER,Skipper Ltd.,,"1,695.59",0,"1,695.59","1,707.08",4.01,"1,711.09",,"1,200.94",0,0,-55.7,87.48,93,48.49,306.53,"1,680.75",30.35,0,30.35,,6.35,6.35,11.86,-10.13,1.74,28.61,28.61,28.61,,,2.79,2.79,,0,0,,0,0.0,,1.03,0.0,10
SMSPHARMA,SMS Pharmaceuticals Ltd.,,550.48,35.47,515.02,519.87,5.2,525.07,,387.8,0,55.04,-112.5,51.02,18.88,32.15,24.03,456.42,68.65,0,68.65,,15,0,-14.3,-0.08,0.62,68.04,68.04,68.04,,,8.04,8.04,,0,0,,0,0.0,,2.54,0.0,30
SNOWMAN,Snowman Logistics Ltd.,,286.17,0,286.17,286.17,4.08,290.25,,0,0,145.75,0,27.25,18.45,51.34,43.46,286.25,4,0,4,,0.84,0,1.39,0.1,2.32,1.68,1.68,1.68,,,0.1,0.1,,0,0,,0,0.0,,0,0.0,0
SOMANYCERA,Somany Ceramics Ltd.,,"2,060.50",0,"2,060.50","2,073.80",22.12,"2,095.92",,237.18,"1,103.08",0,-4.5,185.75,8.59,46.82,402.06,"1,978.96",116.96,0,116.96,,30.18,0,-1.29,0.28,29.17,87.79,87.79,87.79,,,20.67,20.67,,0,0,,0,0.0,,12.71,0.0,150
SUMIT,Soma Textiles and Industries Ltd.,,13.96,0,13.96,14.55,2.52,17.08,,5.25,0,0,1.55,3.57,14.4,0.88,8.91,34.57,-17.49,2.03,-15.46,,0,0,0.6,0.41,1.02,-16.48,-16.48,-16.48,,,-4.97,-4.97,,0,5.25,,0,0.31,,0,0.0,0
SOMICONVEY,Somi Conveyor Beltings Ltd.,,57.14,0,57.14,57.23,0.33,57.56,,44.07,0.06,0,-2.7,2.68,3.11,0.98,6.8,54.99,2.57,0,2.57,,0.36,0,0.3,0.19,0.86,1.72,1.72,1.72,,,1.46,1.46,,0,0,,0,0.0,,0,0.0,0
SONATSOFTW,Sonata Software Ltd.,,758.07,0,758.07,758.14,164.24,922.38,,0,94.68,0,0,414.99,8.78,17.55,106.15,642.15,280.23,0,280.23,,41.97,0,3.07,0,45.04,235.19,235.19,235.19,,,22.63,22.63,,0,0,,0,0.0,,187.03,0.0,"2,100.00"
SOUTHBANK,South Indian Bank Ltd.,,"5,069.34","1,039.81",333.73,143.66,"6,586.54","1,034.10","7,620.64",,"4,346.78","1,197.89",84.02,744.38,"2,026.29",5.95,-131.02,"1,327.66","1,202.59","7,575.66",44.98,44.98,4.63,49.61,,11.25,76.23,0,0,0,0.0,-37.87,49.61,,,0.21,0.21,,0,,,,,
SOUTHWEST,South West Pinnacle Exploration Ltd.,,117.86,0,117.86,117.86,2.79,120.65,,20.92,0,48.9,0,18.51,4.81,7.26,3.83,104.23,16.42,0,16.42,,4.16,0,0.15,-0.05,4.26,12.16,12.16,12.16,,,4.36,4.36,,0,0,,0,0.0,,0.35,0.0,5
SPAL,S P Apparels Ltd.,,697.8,0,697.8,735.09,9.37,744.46,,298.45,5.9,0,-54.13,180.62,10.6,32.41,149.83,623.68,120.78,0,120.78,,28.72,0,2.4,-1.77,29.35,91.44,91.44,83.2,,,32.38,32.38,,0,0,,0,0.0,,5.78,0.0,0
SPARC,Sun Pharma Advanced Research Company Ltd.,,137.25,0,137.25,137.25,6.84,144.09,,18.27,0,179.28,0,96.78,13.33,10.16,29.67,347.49,-203.4,0,-203.4,,0,0,0,0,0,-203.4,-203.4,-203.4,,,-7.73,7.73,,0,0,,0,0.0,,0,0.0,0
SPCENET,Spacenet Enterprises India Ltd.,,40.05,0,40.05,40.05,0.49,40.54,,0,0,36.84,0,0.98,0.02,0.12,1.69,39.66,0.88,0,0.88,,0.14,0,-0.02,0,0.12,0.76,0.76,0.76,,,0.03,0.03,,0,0,,0,0.0,,0,0.0,0
SPECIALITY,Speciality Restaurants Ltd.,,252.93,0,252.93,252.93,13.62,266.56,,0,0,75.52,0,46.4,14.55,27.35,88.57,252.38,14.18,-0.66,13.52,,0,0,0,0,0,13.52,13.52,13.52,,,2.88,2.88,,0,0,,0,0.0,,0,0.0,0
SPIC,Southern Petrochemical Industries Corporation Ltd.,,"1,864.76",0,"1,864.76","1,874.92",23.39,"1,898.31",,"1,208.02",36.33,0,-57.63,67.01,14.19,44.41,445.55,"1,757.88",140.43,0,140.43,,0,0,0,0,0,140.43,140.43,140.43,,,7.59,7.59,,0,0,,0,0.0,,0,0.0,5
SPLIL,SPL Industries Ltd.,,188.79,0,188.79,197.87,10.04,207.91,,11.68,120.67,28.52,-0.24,11.08,0.75,2.41,4.39,179.26,28.66,0,28.66,,7.5,0,0.07,0,7.57,21.08,21.08,21.08,,,7.27,7.27,,0,0,,0,0.0,,0,0.0,0
SPMLINFRA,SPML Infra Ltd.,,822.26,0,822.26,853.1,17,870.1,,741.26,0,0,0,27.72,32.28,3.9,56.08,861.24,8.86,0,8.86,,3.3,0,-4.42,0,-1.12,9.98,9.98,9.98,,,2.68,2.68,,0,0,,0,0.0,,0,0.0,0
SPYL,Shekhawati Poly-Yarn Ltd.,,361.41,0,361.41,363.26,1.52,364.78,,355.35,0,29.8,-28.99,9.9,0.09,9.15,13.87,389.16,-24.38,0,-24.38,,0,0,0,0,0,-24.38,-24.38,-24.38,,,-0.71,-0.71,,0,0,,0,0.0,,0,0.0,0
SREEL,Sreeleathers Ltd.,,121.86,0,121.86,121.86,0.59,122.45,,0,90.66,0,-1.67,3.66,0.44,1.14,5.68,99.9,22.54,0,22.54,,6.09,0,-0.19,0.11,6.01,16.53,16.53,16.53,,,7.14,7.14,,0,0,,0,0.0,,0,0.0,0
SRF,SRF Ltd.,,"9,836.55",0,"9,836.55","9,953.44",135.31,"10,088.75",,"4,748.26",137.27,0,-193.25,658.48,94.45,419.23,"2,069.27","7,933.71","2,155.04",0,"2,155.04",,616.41,25.27,56.89,0,648.03,"1,507.01","1,507.01","1,507.01",,,50.86,50.86,,0,0,,0,0.0,,211.89,0.0,168
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,"1,262.76",0,"1,262.76","1,267.27",10.66,"1,277.94",,494.63,493.66,0,-61.56,28.74,3.21,19.23,163.04,"1,140.95",136.99,0,136.99,,35.07,0,-0.87,0,34.2,102.79,102.79,102.79,,,59.88,59.88,,581.55,327.65,,0,0.0,,5.15,0.0,35
SSWL,Steel Strips Wheels Ltd.,,"3,541.04",0,"3,541.04","3,559.95",13.03,"3,572.98",,"2,221.65",0,47.4,-34.51,218.68,85.42,76.87,653.95,"3,269.46",303.52,0,303.52,,89.35,0,8.44,0.27,98.05,205.46,205.46,205.46,,,65.81,65.65,,489.8,"1,731.85",,28.82,218.16,,3.12,0.0,75
STAR,Strides Pharma Science Ltd.,,"1,919.21",0,"1,919.21","1,979.00",123.49,"2,102.49",,935.42,51.83,0,114.26,272.09,74.24,104.37,528.77,"2,080.98",21.51,0,21.51,,-158.47,0,-0.21,0,-158.68,180.19,180.19,180.19,,,20.08,20.07,,0,0,,0,0.0,,0,0.0,0
STARPAPER,Star Paper Mills Ltd.,,324.79,0,324.79,330.54,18.03,348.57,,146.76,0,0,-1.24,24.67,0.47,5.36,128.34,304.37,44.2,0,44.2,,10.3,0,-2.75,0,7.55,36.65,36.65,36.65,,,23.48,23.48,,0,0,,0,0.0,,3.9,0.0,35
STCINDIA,State Trading Corporation of India Ltd.,,0,0,0,0,77.36,77.36,,0,0,0,0,40.91,1.94,0,12.21,55.05,22.3,-70.9,-48.6,,0,0,73.01,-27.64,45.37,-93.97,-93.97,-93.97,,,-14.73,-14.73,,0,0,,0,0.0,,0,0.0,0
STEL,STEL Holdings Ltd.,,20.06,0,20.06,20.06,0.01,20.07,,0,0,0,0,0.13,0,0.04,0.46,0.63,19.44,0,19.44,,4.9,0,0,-0.07,4.82,14.62,14.62,14.62,,,7.92,7.92,,0,0,,0,0.0,,0,0.0,0
STERTOOLS,Sterling Tools Ltd.,,461.96,0,461.96,471.24,3.38,474.63,,193.17,0,0,-3.3,41.6,6.63,27.01,169.86,434.96,39.67,0,39.67,,10.41,0,-0.47,0,9.94,29.73,29.73,29.73,,,8.25,8.25,,0,0,,0,0.0,,3.6,0.0,50
STLTECH,Sterlite Technologies Ltd.,,"4,936.60",0,"4,936.60","5,021.06",59.43,"5,080.49",,"2,587.31",163.72,0,-118.39,610.7,219.11,209.37,"1,350.36","5,022.18",58.31,52.75,111.06,,67.04,0,-37.78,0,29.26,81.8,81.8,81.8,,,2.06,2.04,,0,0,,0,0.0,,79.36,0.0,25
STYRENIX,Styrenix Performance Materials Ltd.,,"2,174.50",0,"2,174.50","2,179.02",13.88,"2,192.89",,"1,423.60",0,0,-39.46,74.37,8.23,37.63,245.95,"1,750.32",442.58,0,442.58,,116.46,0,3.57,0,120.03,322.54,322.54,322.54,,,183.41,183.41,,0,0,,0,0.0,,355.23,0.0,"2,970.00"
SUBROS,Subros Ltd.,,"2,234.91",0,"2,234.91","2,238.64",9.92,"2,248.57",,"1,684.11",0,0,-23.03,227.05,10.91,102.35,201.78,"2,203.19",45.38,0,45.38,,8.06,0,4.74,0,12.8,32.58,32.58,32.58,,,4.99,4.99,,0,0,,0,0.0,,4.57,0.0,35
SUDARSCHEM,Sudarshan Chemical Industries Ltd.,,"1,901.42",0,"1,901.42","1,918.91",8.38,"1,927.29",,"1,253.32",0,0,-121.87,129.25,17.31,86.9,424.93,"1,789.84",137.46,0,137.46,,32.37,0,4.71,0,37.08,100.38,100.38,100.38,,,14.5,14.5,,0,0,,0,0.0,,41.54,0.0,250
SUNDARAM,Sundaram Multi Pap Ltd.,,70.36,0,70.36,70.36,2.71,73.06,,42.55,1.62,0,-1.13,8.48,3.81,5.42,7.65,68.39,4.67,-0.64,4.03,,0,0,0,0.12,0.12,3.91,3.91,3.91,,,0.09,0.09,,0,42.55,,0,0.0,,0,0.0,0
