Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
SALASAR,Salasar Techno Engineering Ltd.,,512.38,0,512.38,525.51,1.71,527.22,,322.91,0,74.67,17.51,31.03,20.57,4.99,28.03,499.71,27.51,0,27.51,,7.23,0,-1.8,0,5.43,22.08,22.08,22.08,,,16.62,16.62,,0,0,,0,0,,3.32,0.68,20
SALONA,Salona Cotspin Ltd.,,119.85,0,119.85,121.85,0.08,121.92,,59.95,18.41,11.49,6.61,6.71,4.08,2.65,10.12,120.02,1.9,0,1.9,,0.31,0,0.41,0,0.73,1.17,1.17,1.17,,,2.23,2.23,,6,53.29,,0,1.23,,0,0.06,0
SALSTEEL,SAL Steel Ltd.,,407.45,0,407.45,407.84,44.3,452.14,,317.96,4.65,0,3.78,10.09,1.51,7.52,89.57,435.07,17.06,0,17.06,,0,0,1.19,0,1.19,15.87,15.87,15.87,,,1.87,1.87,,0,0,,0,0,,0,0,0
SALZERELEC,Salzer Electronics Ltd.,,560.72,0,560.72,566.95,0.89,567.83,,430.2,0,0,-10.38,26.4,21.17,14.44,55.55,537.36,30.47,0,30.47,,4.08,0,0,0,4.08,26.39,26.39,26.39,,,16.51,16.51,,0,0,,0,0,,3.08,0,16
SAMPANN,Sampann Utpadan India Ltd.,,20.33,0,20.33,20.33,0.45,20.78,,18.09,0.01,0,-0.02,1.82,3.54,4.39,3.35,31.18,-10.4,0,-10.4,,0,0,-2.14,0.26,-1.88,-8.52,-8.52,-8.52,,,-2.1,-2.1,,0,1.03,,0,0,,0,0,0
SANDESH,Sandesh Ltd.,,336.38,0,336.38,341.07,11.51,352.58,,129.13,0,0,0.28,32.64,0.42,7.86,109.32,279.64,72.94,0.94,73.88,,22.63,0,-7.11,0,15.52,58.36,58.36,58.36,,,77.1,77.1,,0,0,,0,0,,4.56,0,50
SANDHAR,Sandhar Technologies Ltd.,,"1,617.79",0,"1,617.79","1,640.03",10.12,"1,650.15",,"1,031.38",0,0,4.15,223.3,12.63,75.6,222.16,"1,569.23",80.92,0,80.92,,22.93,0,-2.93,0,20,60.92,60.92,60.92,,,10.12,10.12,,0,0,,0,0,,15.05,2.99,20
SANGAMIND,Sangam (India) Ltd.,,"1,755.14",0,"1,755.14","1,782.97",8.48,"1,791.45",,"1,211.14",39.63,110.72,-13.13,190,68.65,81,83.27,"1,771.28",20.17,0,20.17,,12.32,0,-4.3,-1.15,6.87,13.3,13.3,13.3,,,3.37,3.37,,0,0,,0,0,,3.94,0.81,10
SANGHIIND,Sanghi Industries Ltd.,,887.42,0.00,887.42,887.55,12.46,900.01,,312.13,0.00,43.70,-24.13,48.27,77.96,62.08,314.65,834.66,65.35,0.00,65.35,,0.00,0.0,0.00,0.00,0.00,65.35,65.35,65.35,,,2.6,2.6,,0.0,0.00,,0.0,0.00,,0.00,0.0,0.00
SANGHVIMOV,Sanghvi Movers Ltd.,,320.28,0,320.28,322.87,3.33,326.2,,0,0,111,0,20.09,41.03,140.38,35.05,347.56,-21.36,0,-21.36,,0.14,0,-14.9,0,-14.75,-6.6,-6.6,-6.6,,,-1.53,-1.53,,0,0,,0,0,,0,0,0
SANGINITA,Sanginita Chemicals Ltd.,,159.78,0,159.78,159.78,0.23,160.01,,135.07,13.59,0,-0.38,0.53,3.29,0.75,2.66,155.51,4.5,0,4.5,,1.15,0,-0.01,0,1.13,3.37,3.37,3.37,,,1.95,1.95,,2.61,132.46,,0,0,,0,0,0
SARDAEN,Sarda Energy and Minerals Ltd.,,"1,418.59",0,"1,418.59","1,423.91",60.74,"1,484.65",,903.42,17.08,45.2,-0.14,67.97,35.7,51.35,150.25,"1,270.83",213.82,0,213.82,,51.25,0,-19.74,0,31.51,182.31,182.31,182.31,,,50.57,50.57,,0,0,,0,0,,18.02,0,50
SAREGAMA,Saregama India Ltd.,,497.65,0,497.65,500.11,11.48,511.6,,0,0,153.88,3.37,53.44,6.71,4.45,223.96,445.81,65.79,0,65.79,,19.62,0,-3.29,0.46,16.8,48.99,48.99,48.99,,,28.2,28.16,,0,0,,0,0,,0,0,15
SARLAPOLY,Sarla Performance Fibers Ltd.,,297.62,0,297.62,298.32,18.04,316.36,,143.33,0,0,-4.7,13.46,9.63,17.66,100.12,279.5,36.86,0,36.86,,10.31,0,-7.99,0,2.32,34.54,34.54,34.54,,,4.14,4.14,,0,0,,0,0,,4.17,0,0
SATIA,Satia Industries Ltd.,,808.64,0,808.64,808.64,15.2,823.84,,335.62,15.76,0,1.92,52.83,20.22,54.62,227.58,708.56,115.28,0,115.28,,23.5,0,-0.06,0,23.44,91.84,91.84,91.84,,,9.18,9.18,,0,0,,0,0,,3,0.62,15
SBILIFE,SBI Life Insurance Company Ltd.,,"40,324.01",0,"40,324.01","43,797.50",528.83,"44,326.33",,0,0,0,0,"1,361.38",8.49,0.39,"40,601.96","42,104.00","2,222.33",0,"2,222.33",,368.11,0,0,0,368.11,"1,854.23","1,422.18","1,422.18",,,14.22,14.22,,0,0,,0,0,,0,0,0
SBIN,State Bank of India,,"179,748.84","68,204.72","2,920.41","6,449.63","257,323.59","45,221.48","302,545.07",,"159,238.77","45,714.97","3,303.81","26,154.91","75,173.69","2,803.14","7,510.99","43,330.37","53,644.50","288,056.96","14,488.11","14,488.11","-15,226.06",-737.94,,"4,346.43","3,985.84","1,428.08",0,0,0.0,"-10,498.30",-737.94,,,16.23,16.23,,0,,,,,
SCI,Shipping Corporation of India Ltd.,,"4,380.22",0,"4,380.22","4,425.44",242.95,"4,668.39",,0,0,"2,558.25",0,476.54,364.13,671.27,250.69,"4,320.88",347.51,0,347.51,,48.5,-11.34,-16.22,1.54,45.16,302.35,302.35,302.35,,,6.49,6.49,,0,0,,0,0,,0,0,8
SEAMECLTD,Seamec Ltd.,,361.39,0,361.39,365.25,30.38,395.64,,0,0,144.13,0,62.76,1.03,45.88,6.28,260.08,135.56,0,135.56,,3.26,0,1.85,0.34,5.44,130.12,130.12,130.12,,,51.18,51.18,,0,0,,0,0,,0,0,10
SECURKLOUD,Securekloud Technologies Ltd.,,42.46,0,42.46,42.46,3.03,45.49,,0,0,0,0,18.34,9.2,0.32,22.77,50.63,-5.14,0,-5.14,,0,0,-0.07,0,-0.07,-5.07,-5.25,-5.25,,,-1.72,-1.72,,0,0,,0,0,,0,0,0
SELAN,Selan Exploration Technology Ltd.,,89.6,0,89.6,89.6,9.16,98.76,,0,0,12.4,0.03,5.9,0.17,3.15,47.81,57.49,41.27,-9,32.27,,14.95,0,-5.12,0,9.83,22.44,22.44,22.44,,,14.64,14.64,,0,0,,0.63,1.13,,7.6,1.56,50
SEPC,SEPC Ltd.,,665.76,0,665.76,681.05,48.18,729.23,,0,0,507.86,35.24,50.04,98.8,5.56,46.65,744.15,-14.92,-66.07,-80.99,,0,0,0,0,0,-80.99,-80.99,-80.99,,,-0.83,-0.83,,0,0,,0,0,,0,0,0
SESHAPAPER,Seshasayee Paper and Boards Ltd.,,"1,173.41",0,"1,173.41","1,183.98",23.87,"1,207.85",,600.89,30.48,0,-53.05,82.32,6.89,35,256.5,959.03,248.82,0,248.82,,45.17,0,29.05,0,74.22,174.6,174.6,174.6,,,27.68,27.68,,0,0,,0,0,,25.23,5.18,200
SETCO,Setco Automotive Ltd.,,539,120.92,418.08,418.08,19.01,437.09,,253.41,0,0,-8.78,52.27,39.59,19,80.1,435.6,1.49,-20.2,-18.71,,0,-1.45,-4.99,0,-3.55,-15.16,-15.16,-15.16,,,-1.13,-1.13,,0,0,,0,0,,0,0,0
SEYAIND,Seya Industries Ltd.,,258.2,0,258.2,258.2,8.78,266.97,,144.02,0,0,4.52,6.31,7.92,16.62,35.62,215.01,51.97,0,51.97,,4.15,0,0.8,0,4.95,47.02,47.02,47.02,,,19.1,17.69,,0,143.18,,0,0,,0,0,0
SFL,Sheela Foam Ltd.,,"1,745.25",0,"1,745.25","1,754.77",43.98,"1,798.75",,884.86,17.98,52.52,3.86,141.07,8.14,33.09,430.09,"1,571.61",227.14,-11.99,215.15,,54.23,0,-4.59,0,49.63,165.51,165.51,165.51,,,33.93,33.93,,0,0,,0,0,,0,0,0
SGL,STL Global Ltd.,,92.41,0,92.41,92.41,0.28,92.69,,63.84,0,0,3.2,5.94,0.84,1.71,16.72,92.25,0.44,24.44,24.88,,0,0,0,0,0,24.88,24.88,24.88,,,9.22,9.22,,0,0,,0,0,,0,0,0
SHAH,SHAH METACORP Ltd.,,64.44,0,64.44,64.72,8.75,73.48,,53.46,0,0,5.56,4.59,5.96,5.54,14.03,89.14,-15.66,0,-15.66,,0,0,-1.98,0.01,-1.97,-13.69,-13.69,-13.69,,,-0.86,-0.86,,3.05,50.4,,0,0,,0,0,0
SHAHALLOYS,Shah Alloys Ltd.,,489.34,0,489.34,489.34,0.97,490.31,,357.53,0,0,0.68,21.12,0.45,12.98,165.72,558.48,-68.17,82.15,13.98,,0,0,28.47,0,28.47,-14.49,-14.49,-14.49,,,-7.32,-7.32,,0,0,,0,0,,0,0,0
SHALPAINTS,Shalimar Paints Ltd.,,342.45,0,342.45,343.85,1.42,345.27,,218.58,24.9,0,-11.2,48.68,19.85,10.84,96.42,408.06,-62.8,6.95,-55.85,,0,0,-17.97,0,-17.97,-37.88,-37.88,-37.88,,,-6.98,-6.98,,0,0,,0,0,,0,0,0
SHANTIGEAR,Shanthi Gears Ltd.,,237.48,0,237.48,242.29,6.53,248.82,,111.98,0,0,3.81,48.23,0,8.39,43.72,216.13,32.69,0,32.69,,6.21,0,1.29,0,7.5,25.19,25.19,25.19,,,3.28,3.28,,0,0,,0,0,,18.51,0,200
SHARDACROP,Sharda Cropchem Ltd.,,"1,612.43",0,"1,612.43","1,616.07",130.32,"1,746.39",,777.16,337.28,0,-1.51,28.04,1.77,137.08,257.76,"1,537.58",208.8,0,208.8,,39.79,0,-21.67,-1.19,16.92,191.89,191.89,191.89,,,21.27,21.27,,0,0,,0,0,,54.13,0,40
SHARDAMOTR,Sharda Motor Industries Ltd.,,858.51,0,858.51,862.99,23.73,886.72,,537.11,45.48,0,3.29,84.97,0.93,40.21,96.26,808.25,78.48,0,78.48,,24.56,0,-3.84,0,20.72,57.75,57.75,57.75,,,97.12,97.12,,0,0,,0,0,,0,0,0
SHEMAROO,Shemaroo Entertainment Ltd.,,475.1,0,475.1,479.67,1.75,481.42,,0,0,306.87,0,65.28,23.41,7.46,32.42,435.44,45.98,-10.92,35.06,,11.93,0,-1.32,0.66,11.27,23.79,23.79,23.79,,,8.75,8.75,,0,0,,0,0,,0,0,0
SHILPAMED,Shilpa Medicare Ltd.,,707.25,0,707.25,805.97,11.26,817.23,,275.9,3.93,0,-14.26,149.28,4.33,34.96,146.22,600.35,216.88,-4.54,212.34,,39.09,0,5.05,0,44.15,168.19,168.19,193.72,,,20.63,20.63,,0,0,,0,0,,20.64,0,110
SHIVAMAUTO,Shivam Autotech Ltd.,,570.31,0,570.31,587.83,1.04,588.88,,296.39,0,40.57,11.5,61.29,53.06,53.81,126.5,643.12,-54.24,0,-54.24,,0,0,-17.11,0,-17.11,-37.13,-37.13,-37.13,,,-3.71,-3.71,,5.28,235.43,,4.67,51.01,,0,0,0
SHIVAMILLS,Shiva Mills Ltd.,,163.40,0.00,163.40,164.21,0.39,164.60,,108.79,0.00,0.00,8.44,16.07,5.68,5.41,18.69,163.09,1.51,0.00,1.51,,0.91,0.0,-0.54,0.00,0.37,1.14,1.14,1.14,,,1.32,1.32,,0.0,0.00,,0.0,0.00,,1.21,0.25,0.00
SHIVATEX,Shiva Texyarn Ltd.,,366.55,0,366.55,368.13,4.57,372.7,,222.6,7.36,3.17,4.42,41.14,22.31,14.69,55.78,371.47,1.23,0,1.23,,0.25,0,-0.57,0,-0.32,1.55,1.55,1.55,,,1.19,1.19,,36.01,186.6,,1.83,13.47,,0,0,0
SHK,S H Kelkar & Company Ltd.,,712.86,0,712.86,718.83,8.81,727.64,,438.15,0,0,11.16,77.82,13.82,27.81,120.2,688.96,38.68,0,38.68,,5.29,0,5.06,0,10.35,28.33,28.33,28.33,,,2.03,2.03,,0,0,,0,0,,13.43,2.76,10
SHOPERSTOP,Shoppers Stop Ltd.,,"3,105.10",0,"3,105.10","3,380.98",33.49,"3,414.47",,0,"2,137.98",0,-170.37,321.92,194.38,439.21,542.01,"3,465.13",-50.66,-20,-70.66,,25.14,0,45.14,0,70.28,-140.94,-140.94,-140.94,,,-16.02,-16.02,,0,0,,0,0,,0,0,0
SHREECEM,Shree Cements Ltd.,,"11,639.16",0,"11,639.16","11,904.00",271.62,"12,175.62",,"3,110.89",0,0,4.97,731.01,286.52,"1,699.42","4,408.67","10,215.41","1,960.21",0,"1,960.21",,530.16,0,-134.8,-5.33,390.03,"1,570.18","1,570.18","1,570.18",,,445.08,445.08,,0,0,,0,0,,518.82,106.64,"1,100.00"
SHREERAMA,Shree Rama Multi Tech Ltd.,,128.98,0,128.98,130.84,0.16,131,,66.32,0,0,-0.4,15.27,2.96,8.96,32.51,125.63,5.37,5.34,10.71,,0,0,-10.35,0,-10.35,21.06,21.06,21.06,,,3.32,3.32,,0,0,,0,0,,0,0,0
SHREYANIND,Shreyans Industries Ltd.,,540.24,0.00,540.24,540.31,6.02,546.33,,259.99,0.00,0.00,0.53,62.12,4.61,10.53,176.01,513.79,32.54,0.00,32.54,,10.03,0.0,-9.45,0.00,0.58,31.96,31.96,31.96,,,23.12,23.12,,0.0,0.00,,0.0,0.00,,11.06,2.27,30.00
SHREYAS,Shreyas Shipping Ltd.,,608.59,0,608.59,612.46,3.55,616.01,,239.48,0,239.16,0,72.84,19.48,17.92,18.02,606.9,9.11,0,9.11,,1.21,0,-0.56,0,0.65,8.46,8.46,8.46,,,3.85,3.85,,0,0,,0,0,,0,0,0
SHRIPISTON,Shriram Pistons & Rings Ltd.,,"1,577.79",0,"1,577.79","1,606.77",19.84,"1,626.61",,488.27,55.88,0,40.51,343.71,12.38,103.04,496.41,"1,540.20",86.42,0,86.42,,26.35,0,-3.09,-9.88,13.38,73.04,73.04,73.04,,,32.64,32.64,,0,0,,0,0,,32.49,0,60
SHRIRAMFIN,Shriram Finance Ltd.,,"16,474.76",0,"16,474.76","16,555.49",20.27,"16,575.76",,0,0,56.88,0,"1,010.82","8,270.26",141.05,863.2,"13,137.09","3,438.67",0,"3,438.67",,921.2,0,14.79,0.84,936.83,"2,501.84","2,501.84","2,501.84",,,107.44,107.44,,0,0,,0,0,,272.26,55.96,50
SHYAMCENT,Shyam Century Ferrous Ltd.,,87.25,0,87.25,87.25,1.88,89.14,,29.16,0,0,3.08,4.79,0.4,2.29,49.54,89.26,-0.12,0,-0.12,,0.03,0,0.14,-0.25,-0.09,-0.03,-0.03,-0.03,,,0,0,,0,0,,0,0,,0,0,0
SHYAMTEL,Shyam Telecom Ltd.,,1.33,0,1.33,1.33,0.49,1.83,,0,0.54,0,1.07,2.12,0.01,0.31,5.73,9.79,-7.96,2.19,-5.77,,-0.01,0,0.03,0,0.02,-5.79,-5.79,-5.79,,,-5.08,-5.08,,0,0,,0,0,,0,0,0
SIEMENS,Siemens Ltd.,,"9,580.80",0,"9,580.80","9,869.40",309.9,"10,179.30",,"1,776.20","2,163.70","2,275.40",105.4,"1,540.40",29.2,250.4,"1,018.00","9,158.70","1,020.60",0,"1,020.60",,266.8,0,-3.6,0,263.2,757.4,757.4,756.5,,,21.24,21.24,,0,0,,0,0,,249.3,51.2,350
SIGIND,Signet Industries Ltd.,,876.31,0.00,876.31,882.82,2.27,885.09,,319.40,413.94,0.00,-2.71,22.18,44.30,7.88,62.97,867.96,17.13,0.00,17.13,,4.86,0.0,-0.76,1.23,5.34,11.79,11.79,11.79,,,3.88,3.88,,0.0,0.00,,0.0,0.00,,1.47,0.38,5.00
SIMPLEXINF,Simplex Infrastructures Ltd.,,"3,858.71",0,"3,858.71","3,904.48",62.5,"3,966.98",,0,7.96,"1,289.18",-11.65,383.4,513.28,137.08,"2,126.86","4,446.11",-479.13,0,-479.13,,4.01,0,-165.6,-0.07,-161.66,-317.47,-317.47,-317.47,,,-55.56,-55.56,,0,0,,0,0,,2.86,0.59,0
SIRCA,Sirca Paints India Ltd.,,135.05,0.0,135.05,135.05,5.61,140.67,,7.13,84.67,3.91,-20.99,13.86,0.09,2.4,14.69,106.48,34.18,0.0,34.18,,9.01,0.0,0.01,0.0,9.03,25.16,25.16,25.16,,,9.18,9.18,,0.0,0.00,,0.0,0.0,,6.83,1.41,15.0
SIYSIL,Siyaram Silk Mills Ltd.,,"1,694.78",0,"1,694.78","1,698.02",34.16,"1,732.18",,689.9,160.35,0,-28.16,194.92,43.02,72.78,511.78,"1,644.58",87.6,0,87.6,,21.05,0,-5.14,0,15.91,71.69,71.69,71.69,,,15.3,15.3,,0,0,,0,0,,40.31,10.41,430
SJVN,SJVN Ltd.,,"2,431.01",0,"2,431.01","2,707.61",387.63,"3,095.24",,0,0,0,0,307.68,268.07,384.09,362.89,"1,322.73","1,772.51",186.85,"1,959.36",,340.53,0,-110.52,171.92,401.93,"1,557.43","1,557.43","1,557.43",,,3.96,3.96,,0,0,,1.37,11.47,,668.07,137.32,22
SKFINDIA,SKF India Ltd.,,"2,795.86",0,"2,795.86","2,841.58",103.92,"2,945.50",,602.8,"1,203.22",0,-15.5,239.66,9.48,57.12,461.95,"2,558.73",386.77,0,386.77,,90.15,0,9.01,-1.38,97.78,288.99,288.99,288.99,,,58.5,58.5,,0,0,,0,0,,59.33,12.19,"1,300.00"
SKIPPER,Skipper Ltd.,,"1,384.49",0,"1,384.49","1,390.51",1.97,"1,392.47",,845.13,0,0,43.59,74.72,84.76,38.1,287.95,"1,374.24",18.23,0,18.23,,4.19,4.19,-23.26,0,-23.26,41.49,41.49,41.49,,,4.04,4.04,,0,0,,0,0,,3.09,0,10
SMSPHARMA,SMS Pharmaceuticals Ltd.,,446.33,38.98,407.35,411.95,5.11,417.06,,259.5,0,33.64,-13.14,39.35,12.21,22.07,12.68,366.3,50.76,0,50.76,,9,0,9.13,-0.06,18.07,32.69,32.69,32.69,,,3.86,3.86,,0,0,,0,0,,5.1,0,25
SNOWMAN,Snowman Logistics Ltd.,,240.2,0,240.2,240.2,3.19,243.39,,0,0,117.93,0,24.02,19.54,50.15,38.06,249.71,-6.31,0,-6.31,,0.37,0,8.64,-0.32,8.7,-15.01,-15.01,-15.01,,,-0.9,-0.9,,0,0,,0,0,,0,0,0
SOMANYCERA,Somany Ceramics Ltd.,,"1,582.45",0,"1,582.45","1,595.25",17.1,"1,612.35",,192.04,838.76,0,-27.27,173.18,21.81,42.44,344.04,"1,585.00",27.35,-26.18,1.17,,4.56,0,-17.87,1.22,-12.09,13.26,13.26,13.26,,,3.13,3.13,,0,0,,0,0,,16.95,3.48,100
SUMIT,Soma Textiles and Industries Ltd.,,24.97,0,24.97,25.87,1.24,27.11,,8.77,0,0,0.09,4.84,12.62,2.47,14.05,42.83,-15.72,8.71,-7.01,,0,0,-1.13,0,-1.13,-5.87,-5.87,-5.87,,,-1.85,-1.85,,0,8.77,,0.01,0.73,,0,0,0
SOMICONVEY,Somi Conveyor Beltings Ltd.,,45.89,0,45.89,46.28,0.45,46.73,,31.19,0.41,0,-2.18,3.24,3.32,1.11,6.38,43.47,3.26,0,3.26,,0.16,0,0.67,0,0.83,2.43,2.43,2.43,,,2.06,2.06,,0,0,,0,0,,0,0,0
SONATSOFTW,Sonata Software Ltd.,,875.57,0,875.57,876.84,97.13,973.97,,0,63.52,0,0,467.06,10.9,20.6,143.14,705.22,268.75,0,268.75,,60.01,0,-2.52,0,57.49,211.26,211.26,211.26,,,20.33,20.33,,0,0,,0,0,,293.51,49.75,"2,025.00"
SOUTHBANK,South Indian Bank Ltd.,,"6,159.17","1,391.06",39.97,173.6,"7,763.80","1,045.75","8,809.55",,"5,446.30",941.35,77.7,698.56,"1,717.61",86.14,-41.18,"1,496.09","1,541.05","8,704.96",104.59,104.59,276.73,381.32,,26.15,174.68,0,54.54,0,0.0,125.95,381.32,,,0.58,0.58,,0,,,,,
SOUTHWEST,South West Pinnacle Exploration Ltd.,,83.43,0,83.43,83.63,1.67,85.3,,12.57,0,31.34,0,17.31,4.53,6.33,5.5,77.58,7.73,0,7.73,,2.42,0,-0.23,0,2.18,5.54,5.54,5.54,,,1.99,1.99,,0,0,,0,0,,0.4,0.08,5
SPAL,S P Apparels Ltd.,,712.47,0,712.47,758.31,23.81,782.12,,240.78,52.29,0,17.66,195.02,22.42,31.63,171.68,731.47,50.65,-9.73,40.92,,10.3,0,-12.66,-0.76,-3.11,44.03,44.03,44.03,,,17.14,17.14,,0,0,,0,0,,0,0,0
SPARC,Sun Pharma Advanced Research Company Ltd.,,76.81,0,76.81,76.81,9.76,86.58,,23.93,0,169.3,0,93.09,2.67,9.48,100.52,398.98,-312.4,0,-312.4,,0,0,0,0,0,-312.4,-312.4,-312.4,,,-11.92,-11.92,,0,0,,0,0,,0,0,0
SPCENET,Spacenet Enterprises India Ltd.,,3.19,0,3.19,3.19,0,3.19,,0,0,2.93,0,0.29,0,0.01,5.16,8.38,-5.19,0,-5.19,,0,0,0,0,0,-5.19,-5.19,-5.19,,,-1.06,-1.06,,0,0,,0,0,,0,0,0
SPECIALITY,Speciality Restaurants Ltd.,,357.78,0,357.78,357.78,9.96,367.75,,0,0,113.48,0,82.02,21.15,57.49,105.1,379.43,-11.68,-27.38,-39.06,,0,0,0,-0.9,-0.9,-38.16,-38.16,-38.16,,,-8.13,-8.13,,0,0,,0,0,,0,0,0
SPIC,Southern Petrochemical Industries Corporation Ltd.,,"2,067.12",0,"2,067.12","2,079.18",10.47,"2,089.65",,"1,168.43",0,0,16.75,58.92,34.15,32.14,722.28,"2,032.67",56.98,0,56.98,,0,0,0,0.04,0.04,56.94,56.94,56.94,,,2.59,2.59,,0,0,,0,0,,0,0,0
SPLIL,SPL Industries Ltd.,,172.95,0,172.95,178.85,7.98,186.83,,15.31,98.42,21.27,1.18,8.54,1.32,3.15,7.38,156.56,30.27,0,30.27,,0.08,0,-1.08,0,-1,31.27,31.27,31.27,,,10.78,10.78,,0,0,,0,0,,0,0,0
SPMLINFRA,SPML Infra Ltd.,,946.68,0,946.68,971.9,101.18,"1,073.09",,391.09,143.84,245.76,0,42.2,146.55,5.62,96.45,"1,071.50",1.58,0,1.58,,2.59,0,-3.43,0,-0.84,2.42,2.42,2.42,,,0.66,0.66,,0,0,,0,0,,0,0,0
SPYL,Shekhawati Poly-Yarn Ltd.,,161.83,0,161.83,162.76,0.74,163.49,,127.51,2.57,20.71,5.28,9.39,0.2,9.75,9.2,184.6,-21.1,0,-21.1,,0,0,0,0,0,-21.1,-21.1,-21.1,,,-0.61,-0.61,,0,0,,0,0,,0,0,0
SREEL,Sreeleathers Ltd.,,173.05,0,173.05,173.05,0.32,173.37,,0,121.79,0,-0.02,5.19,0.09,1.01,6.22,134.27,39.09,0,39.09,,10.42,0,-0.16,0.08,10.33,28.76,28.76,28.76,,,11.43,11.43,,0,0,,0,0,,0,0,0
SRF,SRF Ltd.,,"6,186.54",0,"6,186.54","6,330.84",53.29,"6,384.13",,"3,198.85",91.4,0,-95.74,487.08,182.11,353.21,"1,386.74","5,603.65",780.48,0,780.48,,104.26,36.73,-80.64,0,-13.11,793.59,793.59,974.18,,,169.48,169.48,,0,0,,0,0,,80.47,16.54,140
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,682.52,0,682.52,689.1,3.92,693.02,,343.37,99.32,0,-6.1,22.53,10.16,50.27,128.02,647.57,45.45,0,45.45,,20.12,0,-12.58,0,7.54,37.91,37.91,37.91,,,22.09,22.09,,85.2,199.07,,0,0,,4.14,0,25
SSWL,Steel Strips Wheels Ltd.,,"1,557.65",0,"1,557.65","1,563.34",22.11,"1,585.46",,973.35,0,0,-7.09,156.14,88.67,71.94,269.75,"1,552.75",32.7,0,32.7,,0,0,11.43,-2.18,9.25,23.45,23.45,23.45,,,15.04,14.57,,85.28,888.07,,25.2,71.05,,0,0,0
STAR,Strides Pharma Science Ltd.,,"1,533.78",0,"1,533.78","1,674.15",100.16,"1,774.31",,848.34,38.46,0,1.18,221.77,66.71,91.63,354.37,"1,622.46",151.86,0,151.86,,19.79,0,20.37,0,40.16,111.7,111.7,111.7,,,12.47,12.47,,0,0,,0,0,,156.3,0,140
STARPAPER,Star Paper Mills Ltd.,,337.5,0,337.5,340.99,6.86,347.86,,139.16,0,0,-9.57,27.87,0.65,5.16,135.44,298.71,49.15,0,49.15,,14.16,0,-2.27,0,11.88,37.27,37.27,37.27,,,23.88,23.88,,0,0,,0,0,,4.73,0,25
STCINDIA,State Trading Corporation of India Ltd.,,"2,929.97",0,"2,929.97","2,936.74",78.24,"3,014.98",,0,"2,927.06",1.15,-0.1,81.33,7.27,15.26,21.25,"3,053.22",-38.24,-75.39,-113.63,,0,0,0,0,0,-113.63,-113.63,-113.63,,,-18.81,-18.81,,0,0,,0,0,,0,0,0
STEL,STEL Holdings Ltd.,,16.26,0,16.26,16.26,0,16.26,,0,0,0,0,0.08,0,0.05,0.63,0.76,15.49,0,15.49,,0.32,0,0,0,0.32,15.18,15.18,15.18,,,8.22,8.22,,0,0,,0,0,,0,0,0
STERTOOLS,Sterling Tools Ltd.,,360.04,0,360.04,364.24,6.09,370.33,,123.35,0,0,14.03,36.28,6.26,24.22,129.21,333.35,36.99,-3.28,33.7,,5.94,0,-1.29,0,4.65,29.05,29.05,29.05,,,8.06,8.06,,0,0,,0,0,,7.2,1.48,100
STLTECH,Sterlite Technologies Ltd.,,"4,685.07",0,"4,685.07","4,760.50",32.94,"4,793.44",,"2,273.96",2.12,0,65.43,519.82,204.46,232.42,902.31,"4,200.52",592.92,-50.71,542.21,,111.53,0,-2.84,0,108.69,433.52,433.52,433.52,,,10.75,10.63,,0,0,,0,0,,170.09,0,175
STYRENIX,Styrenix Performance Materials Ltd.,,"1,576.72",0,"1,576.72","1,579.00",6.78,"1,585.78",,"1,175.49",0,0,51.07,57.87,15.9,31.57,229.43,"1,561.33",24.46,-37.95,-13.5,,1.39,0,-5.37,0,-3.98,-9.52,-9.52,-9.52,,,-5.41,-5.41,,0,0,,0,0,,0,0,0
SUBROS,Subros Ltd.,,"1,991.22",0,"1,991.22","1,992.80",19.99,"2,012.79",,"1,408.82",0,0,-0.92,207.27,36.34,90.3,188.59,"1,930.40",82.39,41.29,123.67,,22.82,0,16.29,0,39.12,84.56,84.56,84.56,,,12.96,12.96,,0,0,,0,0,,8.48,1.74,40
