Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
SALSTEEL,SAL Steel Ltd.,,571.54,0,571.54,574.35,1.34,575.69,,390.24,0,0,26.24,15.93,1.5,7.8,132.61,574.32,1.36,-20.01,-18.65,,0,0,2.95,0,2.95,-21.6,-21.6,-21.6,,,-2.54,-2.54,,0,0,,0,0,,0,0,0
SALZERELEC,Salzer Electronics Ltd.,,552.65,0,552.65,559.77,0.71,560.47,,419.33,0,0,-0.52,24.89,19.88,12.16,52.41,528.16,32.31,0,32.31,,8.35,0,0,0,8.35,23.96,23.96,23.96,,,15.21,15.1,,0,0,,0,0,,3.08,0,16
SAMPANN,Sampann Utpadan India Ltd.,,1.6,0,1.6,18.29,0.36,18.65,,16.3,0,0,-0.94,1.75,2.5,4.43,3.38,27.42,-8.77,0,-8.77,,0,0,-1.94,0,-1.94,-6.83,-6.83,-6.83,,,-1.68,-1.68,,0,0.01,,0,0,,0,0,0
SANDESH,Sandesh Ltd.,,383.37,0,383.37,416.88,19.75,436.63,,156.19,0,0,29.22,33.24,0.41,8.86,111.29,339.19,97.44,-0.19,97.25,,29.05,0,5.09,0,34.14,63.11,63.11,63.11,,,83.38,83.38,,0,0,,0,0,,4.56,0,50
SANDHAR,Sandhar Technologies Ltd.,,"2,009.27",0,"2,009.27","2,036.99",6.27,"2,043.27",,"1,304.25",0,0,-3.32,242.51,17.46,66.7,272.22,"1,899.82",143.45,-1.48,141.97,,40.79,0,5.85,0,46.64,95.33,95.33,95.33,,,15.84,15.84,,0,0,,0,0,,7.52,1.45,25
SANGAMIND,Sangam (India) Ltd.,,"1,848.69",0,"1,848.69","1,873.63",9.01,"1,882.64",,"1,299.14",28.66,99.5,16.52,187.65,66.54,80.48,79.69,"1,858.18",24.46,0,24.46,,8.23,0,0.62,0,8.85,15.61,15.61,15.61,,,3.96,3.96,,0,0,,0,0,,3.94,0.81,10
SANGHIIND,Sanghi Industries Ltd.,,"1,060.61",0,"1,060.61","1,060.98",27.26,"1,088.24",,387.72,0,57.05,8.16,41.68,57.33,71.34,412.36,"1,035.64",52.6,0,52.6,,0,0,0,0,0,52.6,52.6,52.6,,,2.1,2.1,,0,0,,0,0,,0,0,0
SANGHVIMOV,Sanghvi Movers Ltd.,,282.4,0,282.4,282.4,12.86,295.26,,0,0,173.74,0,19.37,47.59,140.82,0,381.52,-86.26,0,-86.26,,-0.18,0,-28.01,0,-28.19,-58.06,-58.06,-58.06,,,-13.41,-13.41,,0,0,,0,0,,0,0,0
SANGINITA,Sanginita Chemicals Ltd.,,221.23,33.64,187.59,187.59,0.15,187.75,,175.15,0,0,-0.05,0.51,3.19,0.65,2.85,182.28,5.46,0,5.46,,1.54,0,-0.02,0,1.52,3.94,3.94,3.94,,,2.28,2.28,,0,0,,0,0,,0,0,0
SARDAEN,Sarda Energy and Minerals Ltd.,,"1,650.22",0,"1,650.22","1,653.39",31.92,"1,685.31",,992.57,47.83,0,-13.47,68.7,35.13,49.96,183.29,"1,364.01",321.3,0,321.3,,107.8,0,-1.35,0,106.45,214.85,214.85,214.85,,,59.6,59.6,,0,0,,0,0,,18.02,0,50
SAREGAMA,Saregama India Ltd.,,524.21,0,524.21,524.37,59.54,583.91,,0,0,263.64,-45.2,44.06,6.55,3.01,229.57,501.64,82.27,0,82.27,,21.29,0,9.05,0,30.34,51.93,51.93,51.93,,,29.83,29.8,,0,0,,0,0,,0,0,30
SARLAPOLY,Sarla Performance Fibers Ltd.,,315.64,0,315.64,316.32,18.09,334.41,,176.11,0,0,-2.65,11.5,7.27,14.48,85.37,292.08,42.33,0,42.33,,9.61,0,3.21,0,12.82,29.51,29.51,29.51,,,3.53,3.53,,0,0,,0,0,,4.2,0,110
SATIA,Satia Industries Ltd.,,738.41,0,738.41,738.41,14.45,752.85,,277.85,6.43,0,0.22,47.05,20.78,47.73,242.72,642.77,110.08,0,110.08,,18.14,0,4.17,0,22.31,87.77,87.77,87.77,,,87.77,87.77,,0,0,,0,0,,2.5,0.51,25
SBILIFE,SBI Life Insurance Company Ltd.,,"32,890.35",0,"32,890.35","44,470.07",310.29,"44,780.35",,0,0,0,0,"1,237.18",7.67,0.62,"41,693.26","43,050.66","1,729.69",0,"1,729.69",,314.76,0,0,0,314.76,"1,414.94","1,326.80","1,326.80",,,13.27,13.27,,0,0,,0,0,,200,41.11,20
SBIN,State Bank of India,,"161,640.23","74,406.16","1,179.07","5,643.19","242,868.65","36,774.89","279,643.54",,"154,519.78","41,054.71","3,212.31","25,420.72","69,687.74",491.13,954.12,"53,828.55","54,573.80","278,781.31",862.23,862.23,"-15,078.57","-14,216.34",,258.67,379.21,371.84,0,0,0.0,"-15,226.06","-14,216.34",,,0.97,0.97,,0,,,,,
SCI,Shipping Corporation of India Ltd.,,"3,874.73",0,"3,874.73","3,925.86",218.23,"4,144.09",,0,0,"2,571.97",0,452.44,245.86,658.46,290.21,"4,218.94",-74.85,0,-74.85,,70.9,11.34,-12.42,0,47.14,-121.99,-121.99,-121.99,,,-2.62,-2.62,,0,0,,0,0,,0,0,0
SEAMECLTD,Seamec Ltd.,,301.39,0,301.39,303.83,26.61,330.44,,0,0,109.32,0,64.18,0.62,48.17,27.6,249.88,80.56,0,80.56,,5.76,0,-1.92,0.01,3.85,76.71,76.71,76.71,,,30.17,30.17,,0,0,,0,0,,0,0,0
SECURKLOUD,Securekloud Technologies Ltd.,,56.94,0,56.94,56.94,6.87,63.81,,0,0,0,0,17.33,9.7,0.34,22.82,50.18,13.63,0,13.63,,2.2,0,1.7,0,3.9,9.73,9.73,9.73,,,3.19,3.19,,0,0,,0,0,,0,0,0
SELAN,Selan Exploration Technology Ltd.,,93.33,0,93.33,93.33,10.7,104.03,,0,0,45.18,-0.04,6.01,0.07,2.94,8.34,50.2,53.83,0,53.83,,15.51,0,-13.43,0.24,2.32,51.51,51.51,51.51,,,31.54,31.54,,0,0,,0.5,1.08,,8.2,1.69,50
SEPC,SEPC Ltd.,,709.54,0,709.54,740.66,74.27,814.93,,0,0,585.98,-0.84,52.3,95.45,5.6,43.23,781.71,33.22,-4.6,28.62,,0,0,0,0,0,28.62,28.62,28.62,,,0.3,0.3,,0,0,,0,0,,0,0,0
SESHAPAPER,Seshasayee Paper and Boards Ltd.,,"1,312.56",0,"1,312.56","1,325.24",23.06,"1,348.30",,659.83,33.42,0,0.52,69.28,13.81,33.78,266.35,"1,076.99",271.31,0,271.31,,58.2,0,23.11,0,81.31,190,190,190,,,30.13,30.13,,0,0,,0,0,,18.92,3.89,200
SETCO,Setco Automotive Ltd.,,781.32,167.92,613.4,613.4,15.15,628.54,,378.53,0,0,-16.14,56.73,33.98,19.31,103.07,575.48,53.06,0,53.06,,10.63,2.32,8.58,-0.06,16.84,36.22,36.22,36.22,,,2.71,2.71,,0,0,,0,0,,10.69,2.2,50
SEYAIND,Seya Industries Ltd.,,412.78,0,412.78,412.78,2.16,414.94,,205.87,0,0,1.79,6.4,18.18,15.99,60.46,308.69,106.24,0,106.24,,17.97,0,-0.21,0,17.76,88.49,88.49,88.49,,,35.97,35.97,,0,205.77,,0,0.02,,2.89,0,15
SFL,Sheela Foam Ltd.,,"1,802.97",0,"1,802.97","1,813.76",30.49,"1,844.24",,"1,010.77",46.63,42.11,-7.42,110.73,7.34,31.09,427.4,"1,668.64",175.6,0,175.6,,47.18,0,5.86,-1.11,51.93,123.67,123.67,123.67,,,25.35,25.35,,0,0,,0,0,,0,0,0
SGL,STL Global Ltd.,,148.29,0,148.29,148.29,2.55,150.83,,79.61,0,0.42,1.8,5.43,1.07,2.2,16.99,107.53,43.31,0,43.31,,0,0,0,0,0,43.31,43.31,43.31,,,16.04,16.04,,0,0,,0,0,,0,0,0
SHAH,SHAH METACORP Ltd.,,147.22,0,147.22,147.9,6.69,154.59,,132.82,0,0,1.62,6.11,6.6,6.65,16.65,170.45,-15.86,-5.67,-21.53,,0,0,-1.33,0.1,-1.23,-20.3,-20.3,-20.3,,,-1.3,-1.3,,6.03,126.79,,0,0,,0,0,0
SHAHALLOYS,Shah Alloys Ltd.,,570.02,0,570.02,570.02,6.64,576.66,,430.89,0,0,-29.88,20.08,0.1,13.01,148.17,582.37,-5.71,-6.78,-12.49,,0,0,-13.24,0,-13.24,0.75,0.75,0.75,,,0.38,0.38,,0,0,,0,0,,0,0,0
SHALPAINTS,Shalimar Paints Ltd.,,286.84,0,286.84,287.62,2.3,289.92,,193.93,19.31,0,7.32,42.01,24.94,8.47,87.1,383.08,-93.17,-15.68,-108.84,,0,0,-27.3,0,-27.3,-81.54,-81.54,-81.54,,,-15.2,-15.2,,0,0,,0,0,,0,0,0
SHANTIGEAR,Shanthi Gears Ltd.,,237.68,0,237.68,242.97,11.8,254.77,,115.76,0,0,-7.88,45.4,0,10.62,48.41,212.31,42.46,0,42.46,,8.2,0,0.91,0,9.11,33.35,33.35,33.35,,,4.08,4.08,,0,0,,0,0,,40.86,8.4,600
SHARDACROP,Sharda Cropchem Ltd.,,"1,601.96",0,"1,601.96","1,607.07",51.31,"1,658.38",,707.77,329.48,0,50.39,25.88,8.22,99.26,220.75,"1,441.75",216.63,0,216.63,,46.89,0,23.92,1.8,72.61,144.03,144.03,144.03,,,15.96,15.96,,0,0,,0,0,,36.09,0,40
SHARDAMOTR,Sharda Motor Industries Ltd.,,"1,132.76",0,"1,132.76","1,139.87",21.98,"1,161.85",,709.71,69.9,0,-3.26,85.78,0.05,40.97,132.41,"1,035.56",126.29,0,126.29,,40.23,0,-1.79,0,38.43,87.86,87.86,87.86,,,147.76,147.76,,0,0,,0,0,,3.72,0.77,0
SHEMAROO,Shemaroo Entertainment Ltd.,,547.62,0,547.62,548.05,1.7,549.75,,0,0,296.91,0,54.15,25.64,5.53,35.66,417.9,131.85,0,131.85,,47.58,0,-0.37,-1.47,45.73,86.11,86.11,86.11,,,31.68,31.68,,0,0,,0,0,,5.08,0,17
SHILPAMED,Shilpa Medicare Ltd.,,621.13,0,621.13,663.88,15.53,679.41,,237.55,7.25,0,-9.92,124.66,2.79,34.01,115.8,512.14,167.27,6.22,173.5,,40.5,0,-2.76,0,37.75,135.75,135.75,124.11,,,16.65,16.65,,0,0,,0,0,,0,0,100
SHIVAMAUTO,Shivam Autotech Ltd.,,596.38,0,596.38,635.57,1.38,636.95,,311.42,0,57.16,-10.35,61.66,48.72,48.76,133.29,650.65,-13.7,0,-13.7,,0,0,4.13,0.39,4.52,-18.21,-18.21,-18.21,,,-1.82,-1.82,,4.51,235.63,,5.18,66.1,,0,0,0
SHIVAMILLS,Shiva Mills Ltd.,,175.34,0,175.34,175.34,0.68,176.02,,121.73,1.51,0,-7.3,16.69,7.52,5.2,23.08,168.43,7.6,0,7.6,,2.67,0,-1.68,0,0.99,6.6,6.6,6.6,,,7.64,7.64,,0,0,,0,0,,0,0,14
SHIVATEX,Shiva Texyarn Ltd.,,351.11,0,351.11,353.53,1.13,354.66,,223.66,2.18,5.22,-14.15,41.82,21.65,13.36,52.91,346.66,8,0,8,,1.63,0,-0.33,0,1.3,6.7,6.7,6.7,,,5.17,5.17,,14.04,209.63,,1.75,11.11,,2.07,0.43,11
SHK,S H Kelkar & Company Ltd.,,692.09,0,692.09,694.03,18.89,712.92,,452.02,5.41,0,-31.48,78.47,6.51,15.18,124.6,650.71,62.21,0,62.21,,13.43,0,1.48,2.33,17.24,44.97,44.97,44.97,,,3.15,3.15,,0,0,,0,0,,25.32,5.2,18
SHOPERSTOP,Shoppers Stop Ltd.,,"3,240.24",0,"3,240.24","3,481.31",17.89,"3,499.19",,0,"2,752.30",0,-725.13,314.48,12.45,135.07,886.35,"3,375.51",123.69,0,123.69,,57.15,0,-12.22,0,44.93,78.75,78.75,78.75,,,8.95,8.95,,0,0,,0,0,,6.6,1.36,15
SHREECEM,Shree Cements Ltd.,,"11,430.06",0,"11,430.06","11,722.00",245.4,"11,967.40",,"3,639.85",0,0,-30.61,677.82,246.98,"1,391.68","4,820.06","10,707.84","1,259.56",-178.13,"1,081.43",,220.41,0,-87.34,-2.69,130.38,951.05,951.05,951.05,,,273,273,,0,0,,0,0,,191.6,39.38,600
SHREERAMA,Shree Rama Multi Tech Ltd.,,116.04,0,116.04,117.32,0.33,117.65,,67.49,0,0,-1.35,14.22,3.83,9.03,28.88,122.09,-4.44,0,-4.44,,0,0,-2.4,0.98,-1.42,-3.03,-3.03,-3.03,,,-0.48,-0.48,,0,0,,0,0,,0,0,0
SHREYANIND,Shreyans Industries Ltd.,,573.4,0,573.4,573.91,5.98,579.89,,254.13,17.44,0,-2.79,56.5,6.37,9.39,168.38,509.41,70.48,0,70.48,,20.75,0,2.78,0,23.53,46.95,46.95,46.95,,,33.96,33.96,,0,0,,0,0,,2.49,0.51,50
SHREYAS,Shreyas Shipping Ltd.,,624.79,0,624.79,624.79,2.82,627.61,,213.85,0,257.98,0,73.78,18.93,20.87,8.83,594.24,33.37,0.95,34.32,,0.52,0,0.15,0,0.67,33.65,33.65,33.65,,,15.33,15.33,,0,0,,0,0,,3.96,0,12
SHRIPISTON,Shriram Pistons & Rings Ltd.,,"1,916.30",0,"1,916.30","1,954.90",23.63,"1,978.54",,618.84,107.59,0,-37.2,369.18,13.92,94.33,602.65,"1,769.30",209.24,0,209.24,,71.38,0,-0.6,0,70.79,138.45,138.45,138.45,,,61.88,61.88,,0,0,,0,0,,26.97,0,100
SHRIRAMFIN,Shriram Finance Ltd.,,"15,467.50",0,"15,467.50","15,529.15",27.51,"15,556.66",,0,0,64.77,0,883.06,"7,511.26",42.97,894.07,"11,778.39","3,778.27",0,"3,778.27",,"1,346.37",0,-22.27,-109.82,"1,214.28","2,563.99","2,563.99","2,563.99",,,113.01,113.01,,0,0,,0,0,,249.57,51.3,120
SHYAMCENT,Shyam Century Ferrous Ltd.,,132.02,0,132.02,133.31,1.12,134.44,,43.04,0,0,-4.76,6.48,1.3,2.76,70.82,119.64,14.79,0,14.79,,4.39,0,-0.07,0,4.31,10.48,10.48,10.48,,,0.47,0.47,,0,0,,0,0,,0,0,0
SHYAMTEL,Shyam Telecom Ltd.,,8.65,0,8.65,8.65,4.93,13.58,,0,6.74,0,0.95,2.37,0.1,0.29,5.39,15.84,-2.26,-10,-12.26,,-0.01,0,-0.03,0,-0.04,-12.22,-12.22,-12.22,,,-10.97,-10.97,,0,0,,0,0,,0,0,0
SIEMENS,Siemens Ltd.,,"13,323.10",0,"13,323.10","13,683.80",394.6,"14,078.40",,"2,955.40","3,196.20","3,175.60",-4.2,"1,603.60",11.4,217.3,"1,281.50","12,436.80","1,641.60",0,"1,641.60",,517.2,0,37.5,0,554.7,"1,086.90","1,086.90","1,086.90",,,30.52,30.52,,0,0,,0,0,,249.3,51.2,350
SIGIND,Signet Industries Ltd.,,970.16,0,970.16,975.89,2.17,978.06,,296.34,552.34,0,-17.56,23.92,43.59,7.3,50.11,956.04,22.02,0,22.02,,6.5,0,1.79,0,8.29,13.73,13.73,13.73,,,4.54,4.54,,0,0,,0,0,,1.47,0.38,5
SIMPLEXINF,Simplex Infrastructures Ltd.,,"5,991.98",0,"5,991.98","6,041.46",111.91,"6,153.37",,0,13.12,"3,745.71",-28.72,493.35,470.83,167.72,"1,107.70","5,969.71",183.66,0,183.66,,24.72,0,50.23,-13.85,61.1,122.56,122.56,122.56,,,22.01,22.01,,0,0,,0,0,,2.83,0.58,25
SIRCA,Sirca Paints India Ltd.,,116.17,0,116.17,116.17,6.18,122.35,,0,79.6,0,-11.92,8.89,0.12,0.93,7.74,85.36,36.99,0,36.99,,10.82,0,0.02,0.25,11.09,25.9,25.9,25.9,,,9.45,9.45,,0,0,,0,0,,0,0,10
SIYSIL,Siyaram Silk Mills Ltd.,,"1,811.32",0,"1,811.32","1,814.70",28.25,"1,842.95",,648.66,153.9,0,3.48,197.72,48.37,61.89,569.71,"1,683.74",159.22,-4.72,154.49,,51.38,0,3.6,-1.66,53.33,101.16,101.16,101.16,,,21.58,21.58,,0,0,,0,0,,10.31,4.05,220
SJVN,SJVN Ltd.,,"2,632.06",0,"2,632.06","2,655.77",253.22,"2,908.99",,0,0,0,0,315.81,235.33,390.26,305.28,"1,246.68","1,662.31",130.23,"1,792.54",,386,0,42.25,0,428.25,"1,364.29","1,364.29","1,364.29",,,3.47,3.47,,0,0,,0.99,15.54,,589.47,121.17,22
SKFINDIA,SKF India Ltd.,,"2,995.97",0,"2,995.97","3,034.53",92.38,"3,126.91",,734.27,"1,085.91",0,-43.72,258.28,7.66,46.39,513.93,"2,602.72",524.19,0,524.19,,192.31,0,-4.98,1.09,188.42,335.77,335.77,335.77,,,65.7,65.7,,0,0,,0,0,,61.61,12.66,120
SKIPPER,Skipper Ltd.,,"1,858.86",0,"1,858.86","1,870.87",1.37,"1,872.24",,"1,254.54",0,0,9.49,81.69,101.59,37.87,344.07,"1,829.25",42.98,0,42.98,,13.19,2.16,2.3,-1.57,11.77,31.21,31.21,31.21,,,3.04,3.04,,0,0,,0,0,,20.42,0,25
SMSPHARMA,SMS Pharmaceuticals Ltd.,,499.2,37.37,461.82,464.91,3.4,468.31,,307.19,0,34.84,-14.48,35.59,11.87,19.27,11.68,405.96,62.35,0,62.35,,13.5,0,7.57,-0.17,20.9,41.45,41.45,41.45,,,4.9,4.9,,0,0,,0,0,,2.55,0,25
SNOWMAN,Snowman Logistics Ltd.,,232.55,0,232.55,232.55,3.25,235.8,,0,0,111.83,0,23.04,10.28,41.1,38.69,224.94,10.86,0,10.86,,0.32,0,0.82,0,1.14,9.72,9.72,9.72,,,0.58,0.58,,0,0,,0,0,,0,0,0
SOMANYCERA,Somany Ceramics Ltd.,,"1,685.13",0,"1,685.13","1,695.55",21.7,"1,717.25",,202.81,855.42,0,-19.34,167.18,26.12,31,374.8,"1,637.98",79.27,-7.41,71.86,,20.27,0,4.97,0.31,25.56,46.3,46.3,46.3,,,10.92,10.92,,0,0,,0,0,,11.44,2.35,100
SUMIT,Soma Textiles and Industries Ltd.,,37.09,0,37.09,38.46,2.84,41.29,,7.44,0,0,3.32,9.75,13.44,2.95,25.86,62.75,-21.46,5.21,-16.25,,0,0,0.92,0,0.92,-17.17,-17.17,-17.17,,,-5.23,-5.23,,0,7.44,,1.14,9.6,,0,0,0
SOMICONVEY,Somi Conveyor Beltings Ltd.,,59.9,0,59.9,60.66,0.35,61.01,,41.23,0.29,0,-1.34,4.01,3.52,3.44,7.68,58.83,2.18,0,2.18,,0.55,0,0.09,0,0.63,1.55,1.55,1.55,,,1.31,1.31,,0,0,,0,0,,0.71,0,0
SONATSOFTW,Sonata Software Ltd.,,828.19,0,828.19,829.33,17.68,847.01,,0,46.51,0,0,404.66,0.08,6.13,150.75,608.13,238.88,0.49,239.37,,72.1,0,-5.16,0,66.94,172.43,172.43,172.43,,,16.59,16.58,,0,0,,0,0,,119.4,24.7,"1,275.00"
SOUTHBANK,South Indian Bank Ltd.,,"5,396.44","1,286.14",35.52,158.42,"6,876.52",726.21,"7,602.74",,"4,856.82",821.43,69.64,615.87,"1,506.93",139.35,-6.38,858.48,991.45,"7,355.20",247.53,247.53,354.03,601.57,,61.89,36.37,47.17,0,72.38,14.88,276.73,601.57,,,1.37,1.37,,25,,,,,
SOUTHWEST,South West Pinnacle Exploration Ltd.,,82.2,0,82.2,82.62,5.44,88.06,,19.26,0,24.11,0,15.54,3.64,6.01,5.7,74.26,13.8,0,13.8,,2.79,0,0.35,0,3.13,10.66,10.66,10.66,,,3.82,3.82,,0,0,,0,0,,0,0,5
SPAL,S P Apparels Ltd.,,734.83,0,734.83,778.14,3.41,781.56,,273.11,50.8,0,-40.26,186.18,6.08,23.28,177.67,676.86,104.7,0,104.7,,37.87,0,-1.28,-1.66,34.93,69.77,69.77,69.77,,,27.25,27.25,,0,0,,0,0,,0,0,0
SPARC,Sun Pharma Advanced Research Company Ltd.,,182.87,0,182.87,182.87,13.51,196.38,,12.53,0,147.9,0,81.06,0.09,7.55,92.67,341.81,-145.43,0,-145.43,,0,0,0,0,0,-145.43,-145.43,-145.43,,,-5.69,-5.69,,0,0,,0,0,,0,0,0
SPCENET,Spacenet Enterprises India Ltd.,,0.53,0,0.53,0.53,0.11,0.64,,0,0,0.53,0,0.02,0,0.01,0.11,0.67,-0.03,0,-0.03,,0,0,0,0,0,-0.03,-0.03,-0.03,,,-0.01,-0.01,,0,0,,0,0,,0,0,0
SPECIALITY,Speciality Restaurants Ltd.,,346.36,0,346.36,346.36,9.46,355.82,,0,0,108.91,0,80.55,0,32.42,139.27,361.15,-5.33,0,-5.33,,0.9,0,0,0.11,1.01,-6.34,-6.34,-6.34,,,-1.35,-1.35,,0,0,,0,0,,0,0,0
SPIC,Southern Petrochemical Industries Corporation Ltd.,,"2,583.12",0,"2,583.12","2,591.96",21.46,"2,613.42",,"1,522.11",35.81,0,39.88,61.97,35.67,32.06,832.58,"2,560.08",53.34,0,53.34,,0,0.98,0,0.98,0,53.34,53.34,53.34,,,2.07,2.07,,0,0,,0,0,,0,0,0
SPLIL,SPL Industries Ltd.,,149.83,0,149.83,156.75,3.03,159.77,,16.15,75.66,23.77,-1.34,8.89,0.95,3.84,4.69,132.61,27.17,0,27.17,,0,0,0,0,0,27.17,27.17,27.17,,,9.37,9.37,,0,0,,0,0,,0,0,0
SPMLINFRA,SPML Infra Ltd.,,"1,409.17",0,"1,409.17","1,433.36",59.9,"1,493.26",,889.66,266.85,0,0,48.77,152.52,3.72,64.38,"1,425.92",67.34,0,67.34,,15.39,0,2.33,0,17.72,49.62,49.62,49.62,,,13.54,13.54,,0,0,,0,0,,0,0,0
SPYL,Shekhawati Poly-Yarn Ltd.,,146.11,0,146.11,147.39,0.53,147.93,,123.47,0.2,0,-2.83,7.3,0.2,9.76,19.04,157.16,-9.23,0,-9.23,,0,0,0.01,0,0.01,-9.24,-9.24,-9.24,,,-0.27,-0.27,,0,0,,0,0,,0,0,0
SREEL,Sreeleathers Ltd.,,167.66,0,167.66,167.66,0.44,168.1,,0,123.37,0,-3.77,3.55,0.13,1.18,6.89,131.34,36.75,7.45,44.2,,13.34,0,-0.22,0.01,13.12,31.08,31.08,31.08,,,12.36,12.36,,0,0,,0,0,,0,0,0
SRF,SRF Ltd.,,"6,057.69",0,"6,057.69","6,205.59",42.13,"6,247.72",,"3,437.30",48.42,0,-67.48,413.83,173.78,325.12,"1,247.71","5,578.68",669.04,0,669.04,,139.83,87.11,114.8,0,167.52,501.52,501.52,517.18,,,90.01,90.01,,0,0,,0,0,,68.98,14.17,120
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,696.41,0,696.41,702.14,2.07,704.21,,360.99,94.66,0,6.51,21.48,15.76,44.92,120.25,664.56,39.65,2.56,42.21,,16.9,0,4.66,0.23,21.78,20.43,20.43,20.43,,,11.9,11.9,,111.06,184.39,,0,0,,3.93,0,20
SSWL,Steel Strips Wheels Ltd.,,"2,037.01",0,"2,037.01","2,041.19",17.46,"2,058.65",,"1,353.71",0,0,-49.85,188.27,92.54,61.92,303.16,"1,949.77",108.88,0,108.88,,5.72,0,19.67,1.14,26.53,82.36,82.36,82.36,,,52.91,51.14,,23.52,"1,330.19",,8.29,97.84,,7.51,0,40
STAR,Strides Pharma Science Ltd.,,"1,386.02",0,"1,386.02","1,537.44",114.61,"1,652.04",,903.77,20.58,0,-45.52,223.21,54.09,83,296.35,"1,535.49",116.56,-3.52,113.03,,24.63,0,-26.01,0,-1.38,114.41,114.41,110.37,,,12.33,12.32,,0,0,,0,0,,17.91,0,30
STARPAPER,Star Paper Mills Ltd.,,371.59,0,371.59,377.75,7.28,385.03,,135.88,0,0,0.62,28.14,0.65,4.39,163.82,333.49,51.53,0,51.53,,16.96,0,-18.62,0,-1.66,53.19,53.19,53.19,,,34.08,34.08,,0,0,,0,0,,4.73,0,25
STCINDIA,State Trading Corporation of India Ltd.,,"8,893.23",0,"8,893.23","8,903.44",109.63,"9,013.07",,0,"8,886.81",1.69,0.02,100.12,155.59,15.14,36.38,"9,195.75",-182.68,-714.44,-897.12,,0,0,0,-16.04,-16.04,-881.08,-881.08,-881.08,,,-146.85,-146.85,,0,0,,0,0,,0,0,0
STEL,STEL Holdings Ltd.,,9.81,0,9.81,9.81,0,9.81,,0,0,0,0,0.08,0,0.05,0.48,0.61,9.2,0,9.2,,0.2,0,0,0,0.2,8.99,8.99,8.99,,,4.87,4.87,,0,0,,0,0,,0,0,0
STERTOOLS,Sterling Tools Ltd.,,505.09,0,505.09,512.2,6.36,518.57,,225.66,0,0,-18.81,35.83,3.66,19.05,183.58,448.98,69.59,0,69.59,,23.56,0,1.17,0,24.73,44.86,44.86,44.86,,,12.45,12.45,,0,0,,0,0,,8.69,0,100
STLTECH,Sterlite Technologies Ltd.,,"4,771.62",0,"4,771.62","4,862.63",34.84,"4,897.47",,"2,583.40",30.58,0,-110.47,439.55,95.25,167.79,880.05,"4,086.15",811.32,0,811.32,,270.99,0,5.1,0,276.09,535.23,535.23,535.23,,,13.32,13.16,,0,0,,0,0,,96.8,0,175
STYRENIX,Styrenix Performance Materials Ltd.,,"2,087.84",0,"2,087.84","2,090.53",13.13,"2,103.66",,"1,795.88",0,0,-41.38,57.53,12.69,26.92,270.49,"2,122.14",-18.48,0,-18.48,,0,0,-6.01,0,-6.01,-12.47,-12.47,-12.47,,,-7.09,-7.09,,0,0,,0,0,,8.48,0,20
SUBROS,Subros Ltd.,,"2,122.24",0,"2,122.24","2,124.48",10.25,"2,134.73",,"1,485.03",0,0,-0.98,206.46,42.19,78.85,205.87,"2,017.42",117.31,-3.34,113.97,,24.08,0,13.76,0,37.84,76.13,76.13,76.13,,,12.35,12.35,,0,0,,0,0,,6.6,1.36,65
SUDARSCHEM,Sudarshan Chemical Industries Ltd.,,"1,409.50",0,"1,409.50","1,432.86",5.79,"1,438.65",,895.86,0.29,0,-33.22,94.83,13.85,64.82,272.75,"1,309.17",129.48,83.36,212.84,,41.52,0,1.43,20.37,63.32,149.52,149.52,151.56,,,21.89,21.89,,0,0,,0,0,,6.92,1.42,300
SUNDARAM,Sundaram Multi Pap Ltd.,,91.25,0,91.25,91.25,1.3,92.55,,60.03,3.5,0,0.73,6.21,7,1.65,8.64,87.75,4.8,0,4.8,,0,0,0,0,0,4.8,4.8,4.8,,,0.18,0.18,,0,60.03,,0,0,,0,0,0
SUNDRMBRAK,Sundaram Brake Linings Ltd.,,281.29,0,281.29,286.26,2.61,288.87,,146.37,0,0,-2.25,51.72,1.65,4.95,79.94,282.37,6.49,0,6.49,,1.34,0,-1.9,0,-0.56,7.05,7.05,7.05,,,17.93,17.93,,0,0,,0,0,,0,0,0
