Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
SANGHIIND,Sanghi Industries Ltd.,,935.98,0.00,935.98,939.23,8.94,948.17,,284.82,24.15,40.40,4.13,47.85,73.18,63.70,297.36,835.59,112.58,0.00,112.58,,0.00,0.00,34.39,0.0,34.39,78.19,78.19,78.19,,,3.12,3.12,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
SANGHVIMOV,Sanghvi Movers Ltd.,,222.49,0,222.49,223.89,29.14,253.03,,0,0,86.98,0,19.91,26.3,122.1,29.69,284.98,-31.95,0,-31.95,,-0.24,0,-9.29,0,-9.53,-22.42,-22.42,-22.42,,,-5.18,-5.18,,0,0,,0.0,0.0,,0,0.0,0
SANGINITA,Sanginita Chemicals Ltd.,,164.66,0,164.66,164.66,0.36,165.02,,144.06,13.42,0,-0.2,0.48,2.56,0.66,3.01,164,1.02,0,1.02,,0.27,0,-0.01,0,0.26,0.76,0.76,0.76,,,0.44,0.44,,0,144.06,,0.0,0.0,,0,0.0,0
SARDAEN,Sarda Energy and Minerals Ltd.,,"1,594.08",0,"1,594.08","1,594.96",107.15,"1,702.11",,953.65,32.28,43.19,-12.23,67.7,34.49,48.16,138.47,"1,305.71",396.4,-14.52,381.88,,80.5,0,4.85,0,85.35,296.53,296.53,296.53,,,82.26,82.26,,0,0,,0.0,0.0,,18.02,0.0,75
SAREGAMA,Saregama India Ltd.,,420.5,0,420.5,434.25,29.07,463.33,,0,0,68.21,23.61,56.89,3.45,5.4,160.32,317.88,145.45,0,145.45,,37.55,0,0.88,0,38.43,107.02,107.02,107.02,,,62.39,61.78,,0,0,,0.0,0.0,,0,0.0,200
SARLAPOLY,Sarla Performance Fibers Ltd.,,250.41,0,250.41,251.36,12.84,264.2,,110.79,0,0,-7.55,10.94,6.36,17.86,83.2,221.6,42.6,-24.37,18.23,,11.46,0,-6.19,0,5.27,12.96,12.96,12.96,,,4.47,1.55,,0,0,,0.0,0.0,,0,0.0,0
SATIA,Satia Industries Ltd.,,588.44,0,588.44,588.44,6.72,595.16,,238.73,0,0,-10.43,45.02,17.57,58.43,179.51,528.32,66.84,0,66.84,,15.5,0,1.79,0,17.29,49.55,49.55,49.55,,,4.95,4.95,,0,0,,0.0,0.0,,0,0.0,10
SBILIFE,SBI Life Insurance Company Ltd.,,"49,768.28",0,"49,768.28","81,912.78",866.92,"82,779.69",,0,0,0,0,"1,490.98",8.32,0.21,"79,707.50","81,011.02","1,768.67",0,"1,768.67",,184.17,0,0,0,184.17,"1,584.51","1,455.85","1,455.85",,,14.56,14.55,,0,0,,0.0,0.0,,250.02,0.0,25
SBIN,State Bank of India,,"171,429.14","79,808.09","4,317.53","9,595.87","265,150.63","43,496.37","308,647.01",,"154,440.63","50,936.00","3,317.55","28,398.67","82,652.22","10,760.88","-3,630.23","44,013.03","51,143.68","288,236.54","20,410.47","20,410.47","-10,498.30","9,912.17",,"6,123.14","1,465.12","2,354.90",0,"3,569.84",0.0,"-3,600.84","9,912.17",,,22.87,22.87,,400.0,,,,,
SCI,Shipping Corporation of India Ltd.,,"3,690.68",0,"3,690.68","3,703.25",125.56,"3,828.81",,0,0,"1,999.03",0,473.78,21.11,627.94,72.18,"3,194.04",634.77,0,634.77,,36.11,0,-19.51,0.07,16.67,618.1,618.1,618.1,,,13.27,13.27,,0,0,,0.0,0.0,,34.93,0.0,3
SEAMECLTD,Seamec Ltd.,,228.51,0,228.51,229.24,34.04,263.28,,0,0,119.61,0,51.17,0.64,42.84,5.83,220.08,43.2,61.89,105.08,,4.51,0,2.81,0.15,7.46,97.63,97.63,97.63,,,38.4,38.4,,0,0,,0.0,0.0,,5.09,0.0,10
SECURKLOUD,Securekloud Technologies Ltd.,,41.26,0,41.26,41.26,-1.09,40.18,,0,0,0,0,27.09,8.35,0.42,4.07,39.93,0.25,0,0.25,,0.21,0,0.08,0,0.29,-0.04,-0.04,-0.04,,,-0.01,-0.01,,0,0,,0.0,0.0,,0,0.0,0
SELAN,Selan Exploration Technology Ltd.,,48.82,0,48.82,48.82,9.43,58.25,,0,0,10.53,0.07,4.43,0.13,2.52,45.71,59.47,-1.22,0,-1.22,,3.2,0,-10.66,0,-7.46,6.24,6.24,6.24,,,4.1,4.1,,0,0,,0.5,1.11,,7.6,0.0,50
SEPC,SEPC Ltd.,,529.07,0,529.07,531.93,21.31,553.24,,0,0,514.63,0.77,35.76,106.56,5.45,61.46,724.63,-171.39,-11.49,-182.89,,0,0,0,0,0,-182.89,-182.89,-182.89,,,-1.88,-1.88,,0,0,,0.0,0.0,,0,0.0,0
SESHAPAPER,Seshasayee Paper and Boards Ltd.,,771.23,0,771.23,781.79,19.32,801.11,,459.48,23.97,0,-97.4,81.34,2.91,37.6,206.85,714.75,86.36,0,86.36,,18.44,0,-32.35,0,-13.91,100.27,100.27,100.27,,,16.65,16.65,,0,0,,0.0,0.0,,25.23,0.0,125
SETCO,Setco Automotive Ltd.,,403.58,89.51,314.06,314.06,5.22,319.28,,194.28,0,0,11.1,44.29,48.12,21.82,55.44,375.05,-55.77,-40.52,-96.29,,0,-0.51,-2.74,0,-2.23,-94.06,-94.06,-94.06,,,-7.03,-7.03,,0,0,,0.0,0.0,,0,0.0,0
SEYAIND,Seya Industries Ltd.,,44.01,0,44.01,44.01,8.34,52.35,,21.01,0,0,6.31,4.88,0.22,17.89,12.64,62.95,-10.6,-99.87,-110.47,,0,0,-0.89,0,-0.89,-109.58,-109.58,-109.58,,,-41.24,-41.24,,0,20.9,,0.0,0.0,,0,0.0,0
SFL,Sheela Foam Ltd.,,"1,687.89",0,"1,687.89","1,689.49",51.8,"1,741.29",,949.77,17.99,33.22,-8.5,119.86,8.68,32.53,344.27,"1,497.83",243.46,0,243.46,,61.23,0,1.5,-0.42,62.31,181.15,181.15,181.15,,,37.13,37.13,,0,0,,0.0,0.0,,0,0.0,0
SGL,STL Global Ltd.,,72.33,0,72.33,72.33,0.28,72.61,,49.36,0,0,0.14,4.82,0.54,1.36,14.81,71.02,1.59,35.81,37.4,,0,0,0,0,0,37.4,37.4,37.4,,,13.86,13.86,,0,0,,0.0,0.0,,0,0.0,0
SHAH,SHAH METACORP Ltd.,,12.5,0,12.5,12.58,0.23,12.82,,15.03,0,0,8.31,2.16,6.17,4.54,68.96,105.17,-92.36,0,-92.36,,0,0,-17.86,0,-17.86,-74.49,-74.49,-74.49,,,-4.68,-4.68,,1.18,13.84,,0.0,0.0,,0,0.0,0
SHAHALLOYS,Shah Alloys Ltd.,,501.66,0,501.66,501.92,28.85,530.77,,320.93,0,0,24.43,20.19,1.63,12.97,120.19,500.34,30.44,16.19,46.62,,0,0,98.28,0,98.28,-51.65,-51.65,-51.65,,,-26.09,-26.09,,0,0,,0.0,0.0,,0,0.0,0
SHALPAINTS,Shalimar Paints Ltd.,,324.06,0,324.06,325.56,7.53,333.09,,198.43,21.89,0,2.38,36.71,19.29,13.3,62.52,354.51,-21.42,-2,-23.42,,0,0,26.08,0,26.08,-49.5,-49.5,-49.5,,,-9.12,-9.12,,0,0,,0.0,0.0,,0,0.0,0
SHANTIGEAR,Shanthi Gears Ltd.,,210.45,0,210.45,215.53,8.28,223.81,,107.65,0,0,-4.12,46.92,0,8.86,38.43,197.74,26.07,0,26.07,,4.41,0,1.73,-0.24,5.9,20.17,20.17,20.17,,,2.63,2.63,,0,0,,0.0,0.0,,11.51,0.0,150
SHARDACROP,Sharda Cropchem Ltd.,,"2,028.93",0,"2,028.93","2,032.62",80.92,"2,113.54",,939.48,453.3,0,-23.43,30.55,1.99,170.39,256.58,"1,828.86",284.68,0,284.68,,49.96,0,23.53,1.4,74.89,209.79,209.79,209.79,,,23.25,23.25,,0,0,,0.0,0.0,,18.04,0.0,50
SHARDAMOTR,Sharda Motor Industries Ltd.,,"1,729.20",0,"1,729.20","1,736.54",21.45,"1,757.99",,"1,393.05",33.86,0,-7.46,81.62,1.43,43.98,106.22,"1,652.71",105.28,0,105.28,,30.5,0,-3.81,0,26.69,78.59,78.59,78.59,,,132.17,132.17,,0,0,,0.0,0.0,,0,0.0,132
SHEMAROO,Shemaroo Entertainment Ltd.,,305.18,0,305.18,305.18,1.29,306.48,,0,0,206.7,0,57.25,26.97,7.22,27.53,325.68,-19.2,-0.29,-19.49,,0,0,-0.24,0,-0.24,-19.25,-19.25,-19.25,,,-7.08,-7.08,,0,0,,0.0,0.0,,0,0.0,0
SHILPAMED,Shilpa Medicare Ltd.,,257.04,0,257.04,257.05,32.25,289.3,,58.36,11.01,0,-10.26,76.1,6.07,22.28,88.48,252.03,37.26,52.95,90.21,,15.78,0,9.34,0,25.12,65.09,65.09,184.39,,,22.62,22.62,,0,0,,0.0,0.0,,0,0.0,110
SHIVAMAUTO,Shivam Autotech Ltd.,,466.31,0,466.31,487.41,3.52,490.93,,212.54,0,33.08,-10.04,61.41,56.84,48.72,112.89,515.45,-24.53,0,-24.53,,0,0,-3.55,1.55,-2,-22.53,-22.53,-22.53,,,-2.25,-2.25,,0,0,,0.0,0.0,,0,0.0,0
SHIVAMILLS,Shiva Mills Ltd.,,138.27,0.00,138.27,138.96,0.25,139.21,,86.82,0.00,0.00,3.81,14.04,2.54,5.68,14.11,127.00,12.22,0.00,12.22,,3.73,0.00,-0.07,0.0,3.66,8.55,8.55,8.55,,,9.90,9.9,,0.0,0.00,,0.0,0.0,,0.00,0.0,10.00
SHIVATEX,Shiva Texyarn Ltd.,,340.8,0,340.8,340.8,6.95,347.75,,170.45,13.38,0,10.91,36.36,17.67,15.68,66.69,331.14,16.61,0,16.61,,10.2,0,-5.87,0,4.33,12.28,12.28,12.28,,,9.47,9.47,,8.64,161.81,,2.85,25.33,,0,0.0,12
SHK,S H Kelkar & Company Ltd.,,756.13,0,756.13,761.01,34.43,795.44,,466.39,0,0,15.47,73.02,6.28,27.63,106.88,695.67,99.77,0,99.77,,19.49,0,0.51,0.06,20.06,79.71,79.71,79.71,,,5.78,5.78,,0,0,,0.0,0.0,,14.13,0.0,18
SHOPERSTOP,Shoppers Stop Ltd.,,"1,625.87",0,"1,625.87","1,725.09",218.77,"1,943.86",,0,688.35,0,376.73,257.47,219.97,384.69,349.18,"2,276.39",-332.53,-22.4,-354.93,,0,0,-78.23,-1.48,-79.71,-275.22,-275.22,-275.22,,,-29.24,-29.24,,0,0,,0.0,0.0,,0,0.0,0
SHREECEM,Shree Cements Ltd.,,"12,300.73",0,"12,300.73","12,588.39",458,"13,046.39",,"2,866.91",0,0,42.05,759.72,247.1,"1,139.90","4,980.26","10,020.67","3,025.72",0,"3,025.72",,763.82,0,-39.76,-10.27,713.79,"2,311.93","2,311.93","2,311.93",,,640.77,640.77,,0,0,,0.0,0.0,,0,0.0,600
SHREERAMA,Shree Rama Multi Tech Ltd.,,135.8,0,135.8,135.8,0.22,136.02,,74.12,0,0,3.65,15.41,0.88,7.68,30.85,132.58,3.43,0,3.43,,0,0,0,0,0,3.43,3.43,3.43,,,0.54,0.54,,0,0,,0.0,0.0,,0,0.0,0
SHREYANIND,Shreyans Industries Ltd.,,366.26,0.00,366.26,366.43,20.53,386.96,,179.75,0.07,0.00,1.52,52.16,5.46,11.08,127.50,377.54,9.42,0.00,9.42,,0.00,0.00,0.64,0.0,0.64,8.78,8.78,8.78,,,6.35,6.35,,0.0,0.00,,0.0,0.0,,0.00,0.0,30.00
SHREYAS,Shreyas Shipping Ltd.,,559.23,0,559.23,559.98,4.21,564.19,,210.07,0,208.49,0,68.22,16.67,15.01,9.11,527.57,36.62,2.2,38.82,,1.14,0,0.2,0,1.34,37.48,37.48,37.48,,,17.07,17.07,,0,0,,0.0,0.0,,0,0.0,20
SHRIPISTON,Shriram Pistons & Rings Ltd.,,"1,571.64",0,"1,571.64","1,596.60",19.58,"1,616.18",,505.74,63.71,0,2.76,335.71,12.56,102.56,473.15,"1,496.20",119.98,0,119.98,,27.11,0,4.38,-0.27,31.23,88.75,88.75,88.75,,,39.67,39.67,,0,0,,0.0,0.0,,0,0.0,60
SHRIRAMFIN,Shriram Finance Ltd.,,"17,324.86",0,"17,324.86","17,420.45",15.95,"17,436.40",,0,0,78.89,0,906.25,"9,054.26",137.36,863.23,"14,158.39","3,278.01",0,"3,278.01",,"1,197.77",0,-545.36,138.34,790.75,"2,487.26","2,487.26","2,487.26",,,100.97,100.97,,0,0,,0.0,0.0,,303.67,0.0,180
SHYAMCENT,Shyam Century Ferrous Ltd.,,127.62,0,127.62,127.62,8.07,135.68,,43.12,0,0,2.51,4.25,0.8,1.86,64.57,117.12,18.57,-17.2,1.37,,0,0,-1.41,-0.02,-1.43,2.8,2.8,2.8,,,0.13,0.13,,0,0,,0.0,0.0,,0,0.0,0
SHYAMTEL,Shyam Telecom Ltd.,,0.44,0,0.44,0.44,2.66,3.09,,0,0.31,0,0.12,1.38,0,0.24,1.38,3.44,-0.34,0.36,0.02,,0.5,0,-0.01,0,0.49,-0.47,-0.47,-0.47,,,-0.62,-0.62,,0,0,,0.0,0.0,,0,0.0,0
SIEMENS,Siemens Ltd.,,"12,755.90",0,"12,755.90","12,963.10",219,"13,182.10",,"2,523.50","3,924.40","2,739.90",-312.2,"1,604.10",19.6,228.2,"1,024.00","11,751.50","1,430.60",0,"1,430.60",,366.5,0,1.4,0,367.9,"1,062.70","1,062.70","1,103.00",,,30.97,30.97,,0,0,,0.0,0.0,,249.3,0.0,400
SIGIND,Signet Industries Ltd.,,823.15,0.00,823.15,826.99,1.82,828.81,,283.49,432.33,0.00,-28.11,22.05,46.24,7.93,54.82,818.76,10.05,1.64,11.69,,2.68,0.00,-4.28,-0.66,-2.26,13.95,13.95,13.95,,,4.61,4.61,,0.0,0.00,,0.0,0.0,,1.47,0.0,5.00
SIMPLEXINF,Simplex Infrastructures Ltd.,,"2,020.21",0,"2,020.21","2,020.21",49.34,"2,069.55",,0,11.66,"1,315.82",105.76,210.44,634.83,124.38,360.4,"2,763.29",-693.74,0,-693.74,,2.82,0,-235.57,-0.02,-232.77,-460.97,-460.97,-460.97,,,-80.67,-80.67,,0,0,,0.0,0.0,,0,0.0,0
SIRCA,Sirca Paints India Ltd.,,143.18,0.0,143.18,143.18,14.15,157.33,,20.81,72.63,5.6,-9.24,15.94,0.1,3.64,25.25,134.74,22.59,0.0,22.59,,6.16,0.0,-0.17,0.0,5.98,16.61,16.61,16.61,,,6.06,6.06,,0.0,0.00,,0.0,0.0,,0.0,0.0,15.0
SIYSIL,Siyaram Silk Mills Ltd.,,"1,085.55",0,"1,085.55","1,087.52",40.69,"1,128.21",,373.59,85.6,0,172.51,122.99,29.59,60.77,277.95,"1,122.99",5.23,0,5.23,,4.3,0,-2.9,-1.52,-0.11,5.34,5.34,5.34,,,1.14,1.14,,0,0,,0.0,0.0,,0,0.0,230
SJVN,SJVN Ltd.,,"2,453.51",0,"2,453.51","2,490.83",722.24,"3,213.07",,0,0,0,0,320.55,-2.85,393.27,368.82,"1,079.79","2,133.28",35.39,"2,168.67",,373.72,0,161.91,0,535.63,"1,633.04","1,633.04","1,633.04",,,4.16,4.16,,0,0,,13.83,4.83,,707.36,0.0,22
SKFINDIA,SKF India Ltd.,,"2,632.94",0,"2,632.94","2,670.73",36.23,"2,706.96",,594.81,956.37,0,10.06,246.31,2.13,57.95,443.04,"2,310.67",396.29,0,396.29,,105.28,0,-4.18,-2.54,98.56,297.73,297.73,297.73,,,60.2,60.2,,0,0,,0.0,0.0,,642.69,0.0,145
SKIPPER,Skipper Ltd.,,"1,571.15",0,"1,571.15","1,581.51",4.02,"1,585.53",,"1,077.74",0,0,-48.74,75.89,72.36,45.26,332.9,"1,555.41",30.12,0,30.12,,6.31,6.31,9.66,-0.62,9.04,21.08,21.08,21.08,,,2.05,2.05,,0,0,,0.0,0.0,,1.03,0.0,10
SMSPHARMA,SMS Pharmaceuticals Ltd.,,605.07,44.26,560.82,563.18,3.45,566.63,,313.27,0,39.39,26.73,41.17,11.16,22.28,21.5,475.51,91.12,0,91.12,,16,0,14.11,0.05,30.16,60.96,60.96,60.96,,,7.2,7.2,,0,0,,0.0,0.0,,0,0.0,30
SNOWMAN,Snowman Logistics Ltd.,,237.1,0,237.1,237.1,3.47,240.57,,0,0,114.14,0,24.22,17.06,48.98,33.74,238.14,2.43,0,2.43,,0,0,2.37,0,2.37,0.06,0.06,0.06,,,0,0,,0,0,,0.0,0.0,,0,0.0,0
SOMANYCERA,Somany Ceramics Ltd.,,"1,622.10",0,"1,622.10","1,630.15",15.18,"1,645.33",,174.74,836.4,0,52.78,163.86,14.39,44.26,263.96,"1,550.39",94.94,-18.45,76.49,,26.23,0,-5.08,-0.55,20.6,55.89,55.89,55.89,,,13.19,13.19,,0,0,,0.0,0.0,,10.17,0.0,120
SUMIT,Soma Textiles and Industries Ltd.,,12.51,0,12.51,12.83,1.32,14.15,,4.47,0,0,0.07,4.28,13.9,1.29,9.28,33.29,-19.14,-3.38,-22.51,,0,0,-1.03,0,-1.03,-21.49,-21.49,-21.49,,,-6.53,-6.53,,0,4.47,,0.02,0.5,,0,0.0,0
SOMICONVEY,Somi Conveyor Beltings Ltd.,,46.79,0,46.79,46.88,0.15,47.03,,28.65,0,0,1.96,3.04,3.3,1.02,6.7,44.67,2.35,0,2.35,,0.21,0,0.38,0,0.59,1.76,1.76,1.76,,,1.5,1.5,,0,0,,0.0,0.0,,0,0.0,0
SONATSOFTW,Sonata Software Ltd.,,781.26,0,781.26,781.41,44.8,826.21,,0,60.74,0,0,413.33,9.72,18.9,73.23,575.92,250.29,0,250.29,,59.04,0,-2.63,14.85,71.26,179.03,179.03,179.03,,,17.23,17.23,,0,0,,0.0,0.0,,41.56,0.0,"1,400.00"
SOUTHBANK,South Indian Bank Ltd.,,"5,767.63","1,309.00",47.85,180.97,"7,305.44","1,185.48","8,490.92",,"4,898.54","1,228.36",82.65,663.46,"1,974.47",66.66,-41.91,"1,531.25","1,556.00","8,429.01",61.91,61.91,125.95,187.86,,15.48,167.76,0,0,0,0.0,4.63,187.86,,,0.34,0.34,,0.0,,,,,
SOUTHWEST,South West Pinnacle Exploration Ltd.,,102.33,0,102.33,102.33,2.85,105.18,,16.72,0,42.4,0,16.84,4.94,7.3,3.3,91.49,13.69,0,13.69,,3.15,0,0.05,-0.03,3.17,10.53,10.53,10.53,,,3.77,3.77,,0,0,,0.0,0.0,,0.35,0.0,5
SPAL,S P Apparels Ltd.,,554.9,0,554.9,575.52,1.17,576.69,,178.27,24.02,0,-2.7,147.97,13.76,34.01,127.47,522.79,53.9,0,53.9,,16.08,0,-1.32,0.46,15.21,38.68,38.68,38.68,,,15.06,15.06,,0,0,,0.0,0.0,,0,0.0,23
SPARC,Sun Pharma Advanced Research Company Ltd.,,252.96,0,252.96,252.96,5.41,258.37,,18.18,0,247.4,0,91.59,10.65,10.92,30.77,409.51,-151.14,0,-151.14,,0,0,0,0,0,-151.14,-151.14,-151.14,,,-5.77,-5.77,,0,0,,0.0,0.0,,0,0.0,0
SPCENET,Spacenet Enterprises India Ltd.,,8.71,0,8.71,8.71,1.26,9.97,,0,0,8.62,0,0.49,0.19,0.1,1.35,10.76,-0.79,0,-0.79,,0,0,-0.01,0,-0.01,-0.77,-0.77,-0.77,,,-0.05,-0.05,,0,0,,0.0,0.0,,0,0.0,0
SPECIALITY,Speciality Restaurants Ltd.,,150.14,0,150.14,150.14,16.66,166.8,,0,0,45.2,0,33.83,16.5,32.24,72.56,200.33,-33.54,4.36,-29.17,,0,0,0,0.17,0.17,-29.34,-29.34,-29.34,,,-6.25,-6.25,,0,0,,0.0,0.0,,0,0.0,0
SPIC,Southern Petrochemical Industries Corporation Ltd.,,"1,517.56",0,"1,517.56","1,527.01",28.58,"1,555.59",,837.71,0,0,-22.35,60.05,14.15,38.23,581.17,"1,508.97",46.62,0,46.62,,-5.23,0,0,0,-5.23,51.85,51.85,51.85,,,2.92,2.92,,0,0,,0.0,0.0,,0,0.0,0
SPLIL,SPL Industries Ltd.,,101.68,0,101.68,110.09,5.67,115.75,,7.79,54.47,17.66,0.16,8.05,0.7,2.77,6.2,97.81,17.94,0,17.94,,4.97,0,-0.53,-0.06,4.39,13.55,13.55,13.55,,,4.67,4.67,,0,0,,0.0,0.0,,0,0.0,0
SPMLINFRA,SPML Infra Ltd.,,588.95,0,588.95,615.39,43.19,658.58,,169.92,0,316.13,0,25.81,68.41,5.43,79.28,664.97,-6.39,0,-6.39,,0,0,-5.98,0,-5.98,-0.41,-0.41,-107.17,,,-29.24,-29.24,,0,0,,0.0,0.0,,0,0.0,0
SPYL,Shekhawati Poly-Yarn Ltd.,,28.32,0,28.32,28.69,1.33,30.02,,4.08,1.17,17.48,-0.01,7.14,0.24,9.55,1.82,41.46,-11.44,0,-11.44,,0,0,0,0,0,-11.44,-11.44,-11.44,,,-0.33,-0.33,,0,0,,0.0,0.0,,0,0.0,0
SREEL,Sreeleathers Ltd.,,83.37,0,83.37,83.37,0.44,83.81,,0,56.75,0,3.13,3.49,0.32,1.24,3.74,68.67,15.14,0,15.14,,4.35,0,-0.2,-0.16,3.99,11.15,11.15,11.15,,,4.81,4.82,,0,0,,0.0,0.0,,0,0.0,0
SRF,SRF Ltd.,,"6,887.49",0,"6,887.49","6,988.32",63.3,"7,051.62",,"3,278.50",60.49,0,-28.21,534.13,111.21,383.6,"1,401.93","5,741.65","1,309.97",0,"1,309.97",,327.23,5.38,63.06,0,384.91,925.06,925.06,925.06,,,158.72,158.72,,0,0,,0.0,0.0,,141.31,0.0,240
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,908.66,0,908.66,910.83,6.63,917.46,,344.91,285.86,0,1.19,23.68,5.48,50.61,124.87,836.59,80.87,0,80.87,,30.5,0,-10.23,0,20.27,60.6,60.6,60.6,,,35.3,35.3,,294.13,251.28,,0.0,0.0,,4.29,0.0,30
SSWL,Steel Strips Wheels Ltd.,,"1,739.95",0,"1,739.95","1,749.42",16.32,"1,765.73",,"1,082.37",0,0,16.71,152.94,83.93,72.31,293.64,"1,701.90",63.83,0,63.83,,4.54,0,10.04,0,14.58,49.25,49.25,49.25,,,31.58,31.52,,174.43,907.94,,13.81,95.7,,0,0.0,20
STAR,Strides Pharma Science Ltd.,,"1,795.45",0,"1,795.45","1,857.57",89,"1,946.56",,"1,050.10",56.31,0,-117.53,272.72,65.34,99.34,408.65,"1,834.93",111.64,0,111.64,,21.02,0,12.38,0,33.4,78.24,78.24,78.24,,,8.73,8.72,,0,0,,0.0,0.0,,17.91,0.0,25
STARPAPER,Star Paper Mills Ltd.,,229.98,0,229.98,233.37,9.49,242.86,,88.23,0,0,6.71,22.5,0.58,5.23,94.73,217.98,24.88,0,24.88,,6.18,0,1.18,0,7.37,17.52,17.52,17.52,,,11.22,11.22,,0,0,,0.0,0.0,,3.9,0.0,25
STCINDIA,State Trading Corporation of India Ltd.,,246.64,0,246.64,249.81,57.48,307.29,,0,244.75,0.11,0.1,81.65,1.93,15.88,14.85,359.27,-51.98,0.75,-51.23,,0,0,0,0,0,-51.23,-51.23,-51.23,,,-7.95,-7.95,,0,0,,0.0,0.0,,0,0.0,0
STEL,STEL Holdings Ltd.,,12.27,0,12.27,12.27,0,12.27,,0,0,0,0,0.09,0,0.04,0.4,0.54,11.73,0,11.73,,2.95,0,0,0.11,3.06,8.66,8.66,8.66,,,4.69,4.69,,0,0,,0.0,0.0,,0,0.0,0
STERTOOLS,Sterling Tools Ltd.,,348.09,0,348.09,352.95,5.18,358.13,,136.54,0,0,-15.26,36.08,7.6,26.32,133.27,324.54,33.59,-2.42,31.17,,7.71,0,-0.95,0,6.75,24.42,24.42,24.42,,,6.78,6.78,,0,0,,0.0,0.0,,0,0.0,50
STLTECH,Sterlite Technologies Ltd.,,"4,095.38",0,"4,095.38","4,142.01",57.67,"4,199.68",,"2,115.32",0.69,0,-30.11,491.97,189.71,215.1,851.31,"3,833.99",365.69,0,365.69,,75.23,0,29.05,0,104.28,261.41,261.41,261.41,,,6.57,6.5,,0,0,,0.0,0.0,,138.28,0.0,100
STYRENIX,Styrenix Performance Materials Ltd.,,"1,628.81",0,"1,628.81","1,631.48",13.05,"1,644.54",,953.18,0,0,10.88,70.81,14.64,36.03,182.93,"1,268.46",376.07,0,376.07,,93.68,0,2.18,0,95.86,280.22,280.22,280.22,,,159.34,159.34,,0,0,,0.0,0.0,,0,0.0,100
SUBROS,Subros Ltd.,,"1,793.33",0,"1,793.33","1,795.65",10.31,"1,805.96",,"1,303.55",0,0,-13.4,187.52,16.25,92.11,164.21,"1,750.23",55.73,0,55.73,,8.16,0,0.86,0,9.02,46.71,46.71,46.71,,,7.16,7.16,,0,0,,0.0,0.0,,5.22,0.0,35
SUDARSCHEM,Sudarshan Chemical Industries Ltd.,,"1,689.06",0,"1,689.06","1,708.50",5.92,"1,714.42",,967.76,0,0,39.83,108.73,16.4,85.15,326.05,"1,543.91",170.52,10.73,181.24,,38.28,0,5.26,1.47,45.01,136.23,136.23,136.23,,,19.7,19.7,,0,0,,0.0,0.0,,0,0.0,300
SUNDARAM,Sundaram Multi Pap Ltd.,,50.59,0,50.59,50.59,2.45,53.04,,33.31,0.55,0,3.65,7.86,3.87,6.13,6.69,62.06,-9.02,0,-9.02,,0,0,0,-0.18,-0.18,-8.84,-8.84,-8.84,,,-0.19,-0.19,,0,33.31,,0.0,0.0,,0,0.0,0
SUNDRMBRAK,Sundaram Brake Linings Ltd.,,232.94,0,232.94,236.84,1.28,238.12,,115.7,0,0,5.76,41.25,1.06,5.62,66.63,236.03,2.1,0,2.1,,0.35,0,-4.21,-0.04,-3.91,6,6,6,,,15.25,15.25,,0,0,,0.0,0.0,,0,0.0,0
SUNFLAG,Sunflag Iron and Steel Company Ltd.,,"1,891.55",0,"1,891.55","1,891.55",10.92,"1,902.47",,"1,097.61",0,233.34,112.11,92.46,28.68,70.18,109.49,"1,743.87",158.6,0,158.6,,47.72,0,-9.92,-12.72,25.08,133.52,133.52,133.52,,,7.41,7.41,,0,0,,0.0,0.0,,0,0.0,0
SUNTV,Sun TV Network Ltd.,,"3,116.59",0,"3,116.59","3,116.59",271.44,"3,388.03",,0,0,454.1,0,279.69,21.97,382.06,315.4,"1,453.22","1,934.81",0,"1,934.81",,462.88,0,-422.12,373.64,414.4,"1,520.41","1,520.41","1,520.41",,,38.58,38.58,,0,0,,0.0,0.0,,197.04,0.0,100
