Company_Name,Symbol,URL
Poonawalla Fincorp Limited,POONAWALLA,https://www.moneycontrol.com/india/stockpricequote/finance-nbfc/poonawallafincorp/MF20
Power Grid Corporation of India Limited,POWERGRID,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/powergridcorporationindia/PGC
Power Mech Projects Limited,POWERMECH,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/powermechprojects/PMP
PPAP Automotive Limited,PPAP,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/ppapautomotive/PPP03
Prakash Pipes Limited,PPL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/prakashpipeslimited/PPL54268
Prajay Engineers Syndicate Limited,PRAENG,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-housing/prajayengineerssyndicate/PES
Prakash Steelage Limited,PRAKASHSTL,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/prakashsteelage/PS16
Praxis Home Retail Limited,PRAXIS,https://www.moneycontrol.com/india/stockpricequote/retail/praxishomeretail/PRAXI54090
Precision Camshafts Limited,PRECAM,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/precisioncamshafts/PC16
Precot Limited,PRECOT,https://www.moneycontrol.com/india/stockpricequote/textile-spinning/precot/PM
Precision Wires India Limited,PRECWIRE,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/precisionwiresindia/PWI
Premier Explosives Limited,PREMEXPLN,https://www.moneycontrol.com/india/stockpricequote/chemicals/premierexplosives/PE02
Premier Limited,PREMIER,https://www.moneycontrol.com/india/stockpricequote/engineering/premier/P10
Premier Polyfilm Limited,PREMIERPOL,https://www.moneycontrol.com/india/stockpricequote/plastics/premierpolyfilm/PP19
Prestige Estates Projects Limited,PRESTIGE,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/prestigeestatesprojects/PEP02
Pricol Limited,PRICOLLTD,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/pricol/P9
Prime Securities Limited,PRIMESECU,https://www.moneycontrol.com/india/stockpricequote/finance-investments/primesecurities/PS
Privi Speciality Chemicals Limited,PRIVISCL,https://www.moneycontrol.com/india/stockpricequote/chemicals/privispecialitychemicals/HKF
Prudential Sugar Corporation Limited,PRUDMOULI,https://www.moneycontrol.com/india/stockpricequote/sugar/prudentialsugarcorporation/PSC01
PSP Projects Limited,PSPPROJECT,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/pspprojects/PP26
PTC India Limited,PTC,https://www.moneycontrol.com/india/stockpricequote/trading/ptcindia/PTC02
PTL Enterprises Limited,PTL,https://www.moneycontrol.com/india/stockpricequote/tyres/ptlenterprises/PTL06
Punjab Chemicals & Crop Protection Limited,PUNJABCHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/punjabchemicalscropprotection/PCC03
PVR INOX Limited,PVRINOX,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pvrinox/PVR
Quick Heal Technologies Limited,QUICKHEAL,https://www.moneycontrol.com/india/stockpricequote/computers-software/quickhealtechnologies/QHT
Radaan Mediaworks India Limited,RADAAN,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/radaanmediaworksindia/RMW
Radico Khaitan Limited,RADICO,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/radicokhaitan/RK01
Rajshree Sugars & Chemicals Limited,RAJSREESUG,https://www.moneycontrol.com/india/stockpricequote/sugar/rajshreesugarschemicals/RSC
Raj Television Network Limited,RAJTV,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/rajtelevisionnetwork/RTN
Rallis India Limited,RALLIS,https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/rallisindia/RI03
Shree Rama Newsprint Limited,RAMANEWS,https://www.moneycontrol.com/india/stockpricequote/paper/shreeramanewsprint/RNP01
Rama Steel Tubes Limited,RAMASTEEL,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/ramasteeltubes/RST
The Ramco Cements Limited,RAMCOCEM,https://www.moneycontrol.com/india/stockpricequote/cement-major/theramcocements/MC
Ramco Industries Limited,RAMCOIND,https://www.moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/ramcoindustries/RI26
Ramco Systems Limited,RAMCOSYS,https://www.moneycontrol.com/india/stockpricequote/computers-software/ramcosystem/RS17
Rana Sugars Limited,RANASUG,https://www.moneycontrol.com/india/stockpricequote/sugar/ranasugars/RS05
Rane Engine Valve Limited,RANEENGINE,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/raneenginevalves/REV
Rane Holdings Limited,RANEHOLDIN,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/raneholdings/RH01
Ratnamani Metals & Tubes Limited,RATNAMANI,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/ratnamanimetalstubes/RMT
Rane Brake Lining Limited,RBL,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/ranebrakelinings/RBL01
RBL Bank Limited,RBLBANK,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/rblbank/RB03
Rashtriya Chemicals and Fertilizers Limited,RCF,https://www.moneycontrol.com/india/stockpricequote/fertilisers/rashtriyachemicalsfertilisers/RCF01
REC Limited,RECLTD,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/rec/REC02
Redington Limited,REDINGTON,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/redington/RI37
Refex Industries Limited,REFEX,https://www.moneycontrol.com/india/stockpricequote/chemicals/refexindustries/RR05
Regency Ceramics Limited,REGENCERAM,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/regencyceramics/RC04
Reliance Industries Limited,RELIANCE,https://www.moneycontrol.com/india/stockpricequote/refineries/relianceindustries/RI
Reliance Infrastructure Limited,RELINFRA,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/relianceinfrastructure/RI38
Remsons Industries Limited,REMSONSIND,https://moneycontrol.com/india/stockpricequote/auto-ancillaries/remsonsindustries/RI10
Shree Renuka Sugars Limited,RENUKA,https://www.moneycontrol.com/india/stockpricequote/sugar/shreerenukasugars/SRS03
Repco Home FiNaNce Limited,REPCOHOME,https://www.moneycontrol.com/india/stockpricequote/finance-housing/repcohomefinance/RHF
Repro India Limited,REPRO,https://www.moneycontrol.com/india/stockpricequote/printingstationery/reproindia/RI35
Responsive Industries Limited,RESPONIND,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/responsiveindustries/SH10
Renaissance Global Limited,RGL,https://www.moneycontrol.com/india/stockpricequote/diamond-cuttingjewelleryprecious-metals/renaissanceglobal/RJ
Reliance Home FiNaNce Limited,RHFL,https://www.moneycontrol.com/india/stockpricequote/finance-housing/reliancehomefinance/RHF01
RHI MAGNESITA INDIA LIMITED,RHIM,https://moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/rhimagnesitaindia/OR01
Reliance Industrial Infrastructure Limited,RIIL,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/relianceindustrialinfrastructure/RII
RITES Limited,RITES,https://www.moneycontrol.com/india/stockpricequote/transport-infrastructure/rites/R02
Ravi Kumar Distilleries Limited,RKDL,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/ravikumardistilleries/RKD
Rane (Madras) Limited,RML,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/ranemadras/RM08
Royal Orchid Hotels Limited,ROHLTD,https://www.moneycontrol.com/india/stockpricequote/hotels/royalorchidhotels/RO01
Rossell India Limited,ROSSELLIND,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/rossellindia/RT08
RPG Life Sciences Limited,RPGLIFE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/rpglifesciences/RPG05
Reliance Power Limited,RPOWER,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/reliancepower/RP
R.P.P. Infra Projects Limited,RPPINFRA,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/rppinfraprojects/RIP01
RPSG VENTURES LIMITED,RPSGVENT,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/rpsgventures/CESCV54233
R. S. Software (India) Limited,RSSOFTWARE,https://moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/rssoftwareindia/RSS
RSWM Limited,RSWM,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-synthetic-blended/rswm/RSW01
RattanIndia Power Limited,RTNPOWER,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/rattanindiapower/IP09
The Ruby Mills Limited,RUBYMILLS,https://www.moneycontrol.com/india/stockpricequote/textiles-composite-mills/rubymills/RM04
Ruchira Papers Limited,RUCHIRA,https://www.moneycontrol.com/india/stockpricequote/paper/ruchirapapers/RP25
Rushil Decor Limited,RUSHIL,https://www.moneycontrol.com/india/stockpricequote/woodwood-products/rushildecor/RD02
Rail Vikas Nigam Limited,RVNL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/railvikasnigam/RVN
Sab Events & GoverNaNce Now Media Limited,SABEVENTS,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sabeventsgovernancenowmedia/SAB02
Sri Adhikari Brothers Television Network Limited,SABTN,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sriadhikaribrotherstelevision/SAB
Sadbhav Engineering Limited,SADBHAV,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/sadbhavengineering/SE19
Sadbhav Infrastructure Project Limited,SADBHIN,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/sadbhavinfrastructureprojects/SIP
Sagardeep Alloys Limited,SAGARDEEP,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/sagardeepalloys/SA05
Sagar Cements Limited,SAGCEM,https://www.moneycontrol.com/india/stockpricequote/cement-mini/sagarcements/SC27
Steel Authority of India Limited,SAIL,https://www.moneycontrol.com/india/stockpricequote/steel-large/steelauthorityindia/SAI
Sakar Healthcare Limited,SAKAR,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/sakarhealthcare/SH15
Sakthi Sugars Limited,SAKHTISUG,https://www.moneycontrol.com/india/stockpricequote/sugar/sakthisugars/SS
Sakuma Exports Limited,SAKUMA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sakumaexportsltd/SAKUM53271
Salasar Techno Engineering Limited,SALASAR,https://www.moneycontrol.com/india/stockpricequote/engineering/salasartechnoengineering/STE02
Salona Cotspin Limited,SALONA,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/salonacotspin/SC48
S.A.L. Steel Limited,SALSTEEL,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/salsteel/SAL03
Salzer Electronics Limited,SALZERELEC,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/salzerelectronics/SE01
Sampann Utpadan India Limited,SAMPANN,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/sampannutpadanindia/SEP03
The Sandesh Limited,SANDESH,https://www.moneycontrol.com/india/stockpricequote/printingpublishing/sandesh/S01
Sandhar Technologies Limited,SANDHAR,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/sandhartechnologies/STl06
Sangam (India) Limited,SANGAMIND,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-synthetic-blended/sangamindia/SI03
Sanghi Industries Limited,SANGHIIND,https://www.moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/sanghiindustries/SI04
Sanghvi Movers Limited,SANGHVIMOV,https://www.moneycontrol.com/india/stockpricequote/construction-infrastructure/sanghvimovers/SM10
Sanginita Chemicals Limited,SANGINITA,https://www.moneycontrol.com/india/stockpricequote/chemicals/sanginitachemicals/SC56
Sarda Energy & Minerals Limited,SARDAEN,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/sardaenergyminerals/SEM
Saregama India Limited,SAREGAMA,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/saregamaindia/SI67
Sarla Performance Fibers Limited,SARLAPOLY,https://www.moneycontrol.com/india/stockpricequote/textiles-processing/sarlaperformancefibers/SPF01
Satia Industries Limited,SATIA,https://www.moneycontrol.com/india/stockpricequote/paper/satiaindustries/SI96
SBI Life Insurance Company Limited,SBILIFE,https://www.moneycontrol.com/india/stockpricequote/lifehealth-insurance/sbilifeinsurancecompany/SLI03
State Bank of India,SBIN,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/statebankindia/SBI
Shipping Corporation Of India Limited,SCI,https://www.moneycontrol.com/india/stockpricequote/shipping/shippingcorporationindia/SCI
Seamec Limited,SEAMECLTD,https://www.moneycontrol.com/india/stockpricequote/shipping/seamec/S14
SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD,https://www.moneycontrol.com/india/stockpricequote/computers-software/securekloudtechnologies/PMS01
Selan Exploration Technology Limited,SELAN,https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/selanexplorationtechnology/SET
SEPC Limited,SEPC,https://www.moneycontrol.com/india/stockpricequote/construction-infrastructure/sepc/SE21
Seshasayee Paper and Boards Limited,SESHAPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/seshasayeepaperboards/SPB
Setco Automotive Limited,SETCO,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/setcoautomotive/SA14
Seya Industries Limited,SEYAIND,https://www.moneycontrol.com/india/stockpricequote/chemicals/seyaindustries/SOC01
Sheela Foam Limited,SFL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sheelafoam/SF14
STL Global Limited,SGL,https://www.moneycontrol.com/india/stockpricequote/textiles-general/stlglobal/STL05
Shah Metacorp Limited,SHAH,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/shahmetacorp/GA01
Shah Alloys Limited,SHAHALLOYS,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/shahalloys/SA03
Shalimar Paints Limited,SHALPAINTS,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/shalimarpaints/SP13
Shanthi Gears Limited,SHANTIGEAR,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/shanthigears/SG04
Sharda Cropchem Limited,SHARDACROP,https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/shardacropchem/SC04
Sharda Motor Industries Limited,SHARDAMOTR,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/shardamotorindustries/SMI04
Shemaroo Entertainment Limited,SHEMAROO,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/shemarooentertainment/SE03
Shilpa Medicare Limited,SHILPAMED,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19
Shivam Autotech Limited,SHIVAMAUTO,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/shivamautotech/SA13
Shiva Mills Limited,SHIVAMILLS,https://www.moneycontrol.com/india/stockpricequote/textiles-general/shivamillslimited/SHIVA54096
Shiva Texyarn Limited,SHIVATEX,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/shivatexyarn/ST17
S H Kelkar and Company Limited,SHK,https://www.moneycontrol.com/india/stockpricequote/chemicals/shkelkarcompany/KC17
Shoppers Stop Limited,SHOPERSTOP,https://www.moneycontrol.com/india/stockpricequote/retail/shoppersstop/SS51
SHREE CEMENT LIMITED,SHREECEM,https://www.moneycontrol.com/india/stockpricequote/cement-major/shreecements/SC12
Shree Rama Multi-Tech Limited,SHREERAMA,https://www.moneycontrol.com/india/stockpricequote/packaging/shreeramamultitech/SRI01
Shreyans Industries Limited,SHREYANIND,https://www.moneycontrol.com/india/stockpricequote/paper/shreyansindustries/SI20
Shreyas Shipping & Logistics Limited,SHREYAS,https://www.moneycontrol.com/india/stockpricequote/shipping/shreyasshipping/SS12
Shriram Pistons & Rings Limited,SHRIPISTON,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/shrirampistonsrings/SPR02
Shriram FiNaNce Limited,SHRIRAMFIN,https://www.moneycontrol.com/india/stockpricequote/finance-leasinghire-purchase/shriramfinance/STF
Shyam Century Ferrous Limited,SHYAMCENT,https://www.moneycontrol.com/india/stockpricequote/miningminerals/shyamcenturyferrous/SCF01
Shyam Telecom Limited,SHYAMTEL,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/shyamtelecom/ST05
Siemens Limited,SIEMENS,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/siemens/S
Signet Industries Limited,SIGIND,https://www.moneycontrol.com/india/stockpricequote/finance-investments/signetindustries/SF22
Simplex Infrastructures Limited,SIMPLEXINF,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/simplexinfrastructures/SI82
Sirca Paints India Limited,SIRCA,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/sircapaintsindia/SPI06
Siyaram Silk Mills Limited,SIYSIL,https://www.moneycontrol.com/india/stockpricequote/textiles-weaving/siyaramsilkmills/SSM05
SJVN Limited,SJVN,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/sjvn/S11
SKF India Limited,SKFINDIA,https://www.moneycontrol.com/india/stockpricequote/bearings/skfindia/SKF01
Skipper Limited,SKIPPER,https://www.moneycontrol.com/india/stockpricequote/engineering/skipper/S21
SMS Pharmaceuticals Limited,SMSPHARMA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/smspharmaceuticals/SP38
Snowman Logistics Limited,SNOWMAN,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/snowmanlogistics/SL17
Somany Ceramics Limited,SOMANYCERA,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/somanyceramics/SC49
Soma Textiles & Industries Limited,SOMATEX,https://www.moneycontrol.com/india/stockpricequote/textiles-composite-mills/somatextilesindustries/STI03
Somi Conveyor Beltings Limited,SOMICONVEY,https://www.moneycontrol.com/india/stockpricequote/rubber/somiconveyorbeltings/SCB
Sonata Software Limited,SONATSOFTW,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/sonatasoftware/SS42
The South Indian Bank Limited,SOUTHBANK,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/southindianbank/SIB
South West Pinnacle Exploration Limited,SOUTHWEST,https://www.moneycontrol.com/india/stockpricequote/diversified/southwestpinnacleexploration/SWP
S. P. Apparels Limited,SPAL,https://www.moneycontrol.com/india/stockpricequote/textiles-general/spapparels/A
Sun Pharma Advanced Research Company Limited,SPARC,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA
Spacenet Enterprises India Limited,SPCENET,https://www.moneycontrol.com/india/stockpricequote/it-servicesconsulting/spacenetenterprisesindia/NCT
Speciality Restaurants Limited,SPECIALITY,https://www.moneycontrol.com/india/stockpricequote/hotels/specialityrestaurants/SR06
Southern Petrochemicals Industries Corporation  Limited,SPIC,https://www.moneycontrol.com/india/stockpricequote/fertilisers/southernpetrochemicalindustriescorporation/SPI01
SPL Industries Limited,SPLIL,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/splindustries/SPL9
SPML Infra Limited,SPMLINFRA,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/spmlinfra/SPM05
Shekhawati Poly-Yarn Limited,SPYL,https://www.moneycontrol.com/india/stockpricequote/textiles-manmade/shekhawatipoly-yarn/SP09
Sreeleathers Limited,SREEL,https://www.moneycontrol.com/india/stockpricequote/leather-products/sreeleathers/S20
SRF Limited,SRF,https://www.moneycontrol.com/india/stockpricequote/diversified/srf/SRF
Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,https://www.moneycontrol.com/india/stockpricequote/chemicals/sreerayalaseemahistrengthhyp/SRH03
Steel Strips Wheels Limited,SSWL,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/steelstripswheels/SSW02
Strides Pharma Science Limited,STAR,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/stridespharmascience/SA10
Star Paper Mills Limited,STARPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/starpapermills/SPM04
The State Trading Corporation of India Limited,STCINDIA,https://www.moneycontrol.com/india/stockpricequote/trading/statetradingcorporationindia/STC
Stel Holdings Limited,STEL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/stelholdings/STE01
Sterling Tools Limited,STERTOOLS,https://www.moneycontrol.com/india/stockpricequote/fasteners/sterlingtools/ST
Sterlite Technologies Limited,STLTECH,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/sterlitetechnologies/ST20
Styrenix Performance Materials Limited,STYRENIX,https://www.moneycontrol.com/india/stockpricequote/commodity-chemicals/styrenixperformancematerials/INE01
Subros Limited,SUBROS,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/subros/S07
Sudarshan Chemical Industries Limited,SUDARSCHEM,https://www.moneycontrol.com/india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08
Sundaram Multi Pap Limited,SUNDARAM,https://www.moneycontrol.com/india/stockpricequote/printingstationery/sundarammultipap/SMP02
Sundaram Brake Linings Limited,SUNDRMBRAK,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/sundarambrakelinings/SBL
Sunflag Iron And Steel Company Limited,SUNFLAG,https://www.moneycontrol.com/india/stockpricequote/steel-rolling/sunflagironsteelcompany/SIS05
Sun TV Network Limited,SUNTV,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/suntvnetwork/STN01
Superhouse Limited,SUPERHOUSE,https://www.moneycontrol.com/india/stockpricequote/leather-products/superhouse/SL
Super Spinning Mills Limited,SUPERSPIN,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/superspinningmills/SSM07
Suprajit Engineering Limited,SUPRAJIT,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/suprajitengineering/SE15
Supreme Industries Limited,SUPREMEIND,https://www.moneycontrol.com/india/stockpricequote/plastics/supremeindustries/SI48
Surana Solar Limited,SURANASOL,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/suranasolar/SV05
Surya Roshni Limited,SURYAROSNI,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/suryaroshni/SR01
Sutlej Textiles and Industries Limited,SUTLEJTEX,https://www.moneycontrol.com/india/stockpricequote/textiles-general/sutlejtextilesindustries/STI9
Suven Life Sciences Limited,SUVEN,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/suvenlifesciences/SLS01
Suzlon Energy Limited,SUZLON,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/suzlonenergy/SE17
Swan Energy Limited,SWANENERGY,https://www.moneycontrol.com/india/stockpricequote/trading/swanenergy/SM09
Swaraj Engines Limited,SWARAJENG,https://www.moneycontrol.com/india/stockpricequote/engines/swarajengines/SE
Symphony Limited,SYMPHONY,https://www.moneycontrol.com/india/stockpricequote/consumer-goods-white-goods/symphony/SCS04
Syngene International Limited,SYNGENE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10
Tainwala Chemical and Plastic (I) Limited,TAINWALCHM,https://www.moneycontrol.com/india/stockpricequote/plastics/tainwalachemicalsplasticsindia/TCP
Taj GVK Hotels & Resorts Limited,TAJGVK,https://www.moneycontrol.com/india/stockpricequote/hotels/tajgvkhotelsresorts/TGV
Take Solutions Limited,TAKE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/takesolutions/TS09
Talbros Automotive Components Limited,TALBROAUTO,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/talbrosautomotivecomponents/TAC
Tarapur Transformers Limited,TARAPUR,https://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/tarapurtransformers/TT04
Tarmat Limited,TARMAT,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/tarmat/RT06
Tata Chemicals Limited,TATACHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC
Tata Coffee Limited,TATACOFFEE,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/tatacoffee/TC14
Tata Communications Limited,TATACOMM,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/tatacommunications/TC17
TATA CONSUMER PRODUCTS LIMITED,TATACONSUM,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/tataconsumerproducts/TT
Tata Elxsi Limited,TATAELXSI,https://www.moneycontrol.com/india/stockpricequote/computers-software/tataelxsi/TE
Tata Metaliks Limited,TATAMETALI,https://www.moneycontrol.com/india/stockpricequote/steel-pig-iron/tatametaliks/TM
Tata Motors Limited,TATAMOTORS,https://www.moneycontrol.com/india/stockpricequote/auto-lcvshcvs/tatamotors/TM03
Tata Steel Limited,TATASTEEL,https://www.moneycontrol.com/india/stockpricequote/ironsteel/tatasteel/TIS
TCI Express Limited,TCIEXP,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/tciexpress/TCI08
TCNS Clothing Co. Limited,TCNSBRANDS,https://www.moneycontrol.com/india/stockpricequote/textiles-general/tcnsclothingco/TCC
TCPL Packaging Limited,TCPLPACK,https://www.moneycontrol.com/india/stockpricequote/printingstationery/tcplpackaging/TCP01
Tata Consultancy Services Limited,TCS,https://www.moneycontrol.com/india/stockpricequote/computers-software/tataconsultancyservices/TCS
TD Power Systems Limited,TDPOWERSYS,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/tdpowersystems/TPS01
Teamlease Services Limited,TEAMLEASE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/teamleaseservices/TS13
Techindia Nirman Limited,TECHIN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/techindianirman/NS07
Tech Mahindra Limited,TECHM,https://www.moneycontrol.com/india/stockpricequote/computers-software/techmahindra/TM4
Techno Electric & Engineering Company Limited,TECHNOE,https://www.moneycontrol.com/india/stockpricequote/engineeringconstruction/technoelectricengineeringcompanyltd/TECHN54214
TECIL Chemicals and Hydro Power Limited,TECILCHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/tecilchemicalshyd/TCH
Tejas Networks Limited,TEJASNET,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/tejasnetworks/TN
Tera Software Limited,TERASOFT,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/terasoftware/TS14
Texmaco Infrastructure & Holdings Limited,TEXINFRA,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/texmacoinfrastructureholdings/T02
Texmo Pipes and Products Limited,TEXMOPIPES,https://www.moneycontrol.com/india/stockpricequote/plastics/texmopipesproducts/TPP
Texmaco Rail & Engineering Limited,TEXRAIL,https://moneycontrol.com/india/stockpricequote/infrastructure-general/texmacorailengineering/TRE
Tourism FiNaNce Corporation of India Limited,TFCILTD,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/tourismfinancecorpindia/TFC
TGB Banquets And Hotels Limited,TGBHOTELS,https://www.moneycontrol.com/india/stockpricequote/hotels/tgbbanquetshotels/BBaH
Thangamayil Jewellery Limited,THANGAMAYL,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/thangamayiljewellery/TJ
Themis Medicare Limited,THEMISMED,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/themismedicare/TM04
Thomas Scott (India) Limited,THOMASCOTT,https://www.moneycontrol.com/india/stockpricequote/textiles-syntheticsilk/thomasscottindia/TSI01
Tilaknagar Industries Limited,TI,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/tilaknagarindustries/TI09
Tide Water Oil Company (India) Limited,TIDEWATER,https://www.moneycontrol.com/india/stockpricequote/lubricants/tidewateroil/TWO
Tube Investments of India Limited,TIINDIA,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/technocraftindustriesindia/TII01
Tijaria Polypipes Limited,TIJARIA,https://www.moneycontrol.com/india/stockpricequote/plastics/tijariapolypipes/TP
TIL Limited,TIL,https://www.moneycontrol.com/india/stockpricequote/engineering/til/TIL
